sec,EEG,alpha,beta,delta,theta
10.49,-5.45654,-0.827328,0.6775,-5.84372,0.512474
10.495,-5.21851,-0.565153,0.625427,-5.77004,0.527884
10.5,-5.0415,-0.239243,0.246848,-5.68628,0.539186
10.505,-4.76074,0.109341,-0.289587,-5.59312,0.54559
10.51,-4.47998,0.437298,-0.709135,-5.49123,0.546161
10.515,-4.05273,0.704796,-0.776334,-5.38138,0.539858
10.52,-3.43018,0.880869,-0.430071,-5.26436,0.525651
10.525,-2.88086,0.94734,0.171989,-5.14095,0.502522
10.53,-2.58789,0.900831,0.729633,-5.01198,0.469647
10.535,-2.4231,0.752674,0.957349,-4.87827,0.426443
10.54,-2.31934,0.526785,0.735365,-4.74064,0.372587
10.545,-3.01514,0.255943,0.170117,-4.59993,0.308014
10.55,-4.3396,-0.023195,-0.468027,-4.45698,0.233057
10.555,-5.62134,-0.275241,-0.890738,-4.31259,0.148435
10.56,-5.5603,-0.470713,-0.93591,-4.16756,0.0553031
10.565,-4.91943,-0.589534,-0.631208,-4.02266,-0.044883
10.57,-4.37012,-0.623191,-0.149643,-3.87864,-0.150376
10.575,-4.1626,-0.575311,0.301509,-3.73623,-0.25885
10.58,-4.06494,-0.460416,0.584572,-3.59611,-0.367584
10.585,-3.8147,-0.301154,0.669392,-3.45892,-0.473757
10.59,-3.55835,-0.124449,0.598702,-3.32524,-0.574462
10.595,-3.8208,0.0426311,0.427041,-3.19562,-0.66673
10.6,-3.8269,0.176758,0.184896,-3.07054,-0.74766
10.605,-3.92456,0.261669,-0.109449,-2.95038,-0.814571
10.61,-4.19922,0.289921,-0.411715,-2.8355,-0.865055
10.615,-4.5105,0.263409,-0.633769,-2.7262,-0.896999
10.62,-4.54102,0.192385,-0.674904,-2.62269,-0.90867
10.625,-4.15039,0.0931935,-0.486236,-2.52513,-0.898963
10.63,-3.50342,-0.0144876,-0.119641,-2.43362,-0.867436
10.635,-2.69775,-0.111093,0.281383,-2.34818,-0.8143
10.64,-2.28882,-0.180101,0.551559,-2.26878,-0.740043
10.645,-2.2583,-0.210208,0.591999,-2.19532,-0.645756
10.65,-2.09961,-0.197013,0.418315,-2.12761,-0.533635
10.655,-1.69067,-0.143207,0.139351,-2.06543,-0.406614
10.66,-1.5625,-0.0579069,-0.113859,-2.00848,-0.267643
10.665,-1.69678,0.0451012,-0.258795,-1.95643,-0.11994
10.67,-1.54419,0.149726,-0.286995,-1.90889,0.0325683
10.675,-1.32446,0.240052,-0.239102,-1.86542,0.185533
10.68,-0.67749,0.302723,-0.159615,-1.82553,0.334705
10.685,-0.311279,0.328883,-0.0697632,-1.7887,0.476022
10.69,-0.720215,0.315121,0.025414,-1.75439,0.605481
10.695,-1.01318,0.263606,0.113815,-1.72202,0.719277
10.7,-0.65918,0.181454,0.165438,-1.691,0.814113
10.705,-0.213623,0.0794703,0.151675,-1.6607,0.887292
10.71,-0.22583,-0.0296298,0.0760728,-1.6305,0.936671
10.715,-0.958252,-0.133169,-0.0143893,-1.59976,0.960804
10.72,-1.48926,-0.220213,-0.0561598,-1.56786,0.959082
10.725,-1.24512,-0.282764,-0.0188359,-1.53417,0.931657
10.73,-0.811768,-0.316571,0.0634711,-1.49807,0.879482
10.735,-0.671387,-0.321448,0.108297,-1.45897,0.80426
10.74,-0.866699,-0.300561,0.0441935,-1.41631,0.708442
10.745,-1.13525,-0.259411,-0.126213,-1.36952,0.595085
10.75,-1.58691,-0.204814,-0.310781,-1.31812,0.467789
10.755,-1.79443,-0.143589,-0.376358,-1.26163,0.330604
10.76,-1.09253,-0.0815518,-0.235208,-1.19967,0.187907
10.765,-0.360107,-0.0228374,0.0852305,-1.13187,0.044201
10.77,-0.177002,0.0304946,0.440232,-1.05789,-0.0960749
10.775,-0.549316,0.0782724,0.640412,-0.977477,-0.228719
10.78,-0.585938,0.12155,0.558007,-0.89041,-0.34976
10.785,-0.439453,0.161804,0.204062,-0.796548,-0.455613
10.79,-0.695801,0.200091,-0.269689,-0.695811,-0.543296
10.795,-1.26953,0.236181,-0.645659,-0.588188,-0.610373
10.8,-1.50146,0.268336,-0.750467,-0.473738,-0.65518
10.805,-1.17798,0.29322,-0.540402,-0.352565,-0.676929
10.81,-0.683594,0.30629,-0.118007,-0.224834,-0.67571
10.815,-0.299072,0.30237,0.324914,-0.0907896,-0.652327
10.82,-0.0671387,0.276629,0.602254,0.0492549,-0.608376
10.825,-0.0549316,0.225838,0.618233,0.194929,-0.546167
10.83,-0.292969,0.149373,0.400615,0.345813,-0.468627
10.835,-0.531006,0.0497497,0.0727599,0.501433,-0.379187
10.84,-0.90332,-0.0672232,-0.217523,0.661262,-0.281614
10.845,-1.30615,-0.192609,-0.368908,0.824721,-0.179918
10.85,-1.14746,-0.31499,-0.362563,0.991191,-0.0782026
10.855,-0.665283,-0.421684,-0.249187,1.16001,0.0194458
10.86,-0.3479,-0.500196,-0.10376,1.33048,0.109159
10.865,-0.0366211,-0.539911,0.0211366,1.5019,0.187474
10.87,0.317383,-0.533552,0.112295,1.67353,0.251428
10.875,0.836182,-0.478239,0.179618,1.84461,0.298746
10.88,1.31836,-0.37617,0.225332,2.01438,0.327843
10.885,1.97144,-0.234696,0.227022,2.1821,0.337975
10.89,2.4231,-0.065841,0.152147,2.34698,0.329173
10.895,2.67334,0.11483,-0.00563754,2.50826,0.302331
10.9,2.948,0.289903,-0.19965,2.66521,0.259083
10.905,3.24097,0.442016,-0.339037,2.81711,0.201781
10.91,3.52173,0.555706,-0.335407,2.96329,0.133412
10.915,3.93677,0.61918,-0.161981,3.1031,0.0574819
10.92,4.44336,0.625791,0.115713,3.23592,-0.0221036
10.925,4.84009,0.574858,0.364148,3.36116,-0.10135
10.93,4.75464,0.471741,0.452257,3.47833,-0.176261
10.935,4.49219,0.327183,0.325614,3.58697,-0.242937
10.94,4.3396,0.155976,0.0391083,3.68667,-0.297813
10.945,4.03442,-0.0243847,-0.270981,3.77706,-0.337803
10.95,3.61328,-0.195778,-0.46013,3.85786,-0.360517
10.955,3.07007,-0.341636,-0.44855,3.92883,-0.36425
10.96,3.57666,-0.448764,-0.254692,3.98983,-0.348111
10.965,4.30298,-0.508537,0.0241577,4.04076,-0.312096
10.97,4.35791,-0.517867,0.266952,4.08163,-0.257112
10.975,4.01611,-0.479295,0.386321,4.11251,-0.184917
10.98,4.11987,-0.400342,0.359245,4.13354,-0.0980523
10.985,4.58984,-0.292372,0.221804,4.14492,0.000157819
10.99,4.82178,-0.169122,0.0408742,4.1469,0.105809
10.995,4.64478,-0.0448872,-0.117822,4.13983,0.214519
11,4.5105,0.0671818,-0.212908,4.12408,0.321613
11.005,4.65088,0.156665,-0.235736,4.10013,0.422395
11.01,5.21851,0.217152,-0.206224,4.0685,0.51231
11.015,5.59692,0.246738,-0.157427,4.02976,0.587154
11.02,5.59082,0.24777,-0.113876,3.98451,0.64321
11.025,5.60303,0.226213,-0.0746581,3.93341,0.677438
11.03,5.60913,0.190395,-0.0129019,3.87715,0.687612
11.035,5.67627,0.149427,0.103188,3.81647,0.672474
11.04,5.91431,0.111721,0.273832,3.75212,0.631775
11.045,5.91431,0.0836084,0.441316,3.68488,0.566242
11.05,5.5542,0.0683164,0.500653,3.61555,0.477617
11.055,4.88281,0.0653972,0.35536,3.5449,0.368719
11.06,4.18091,0.0708926,-0.00835339,3.47374,0.24328
11.065,3.61328,0.0783824,-0.478136,3.40283,0.105795
11.07,2.89307,0.0803423,-0.843313,3.33296,-0.0386512
11.075,2.09351,0.0695422,-0.895025,3.26486,-0.184556
11.08,1.98364,0.04069,-0.550674,3.19926,-0.326248
11.085,2.39258,-0.00827594,0.0741767,3.13685,-0.458167
11.09,2.56348,-0.0753221,0.702416,3.07827,-0.575082
11.095,2.24609,-0.154136,1.03084,3.02412,-0.672174
11.1,2.06909,-0.234896,0.894449,2.97495,-0.745298
11.105,1.3916,-0.30535,0.364199,2.93127,-0.791158
11.11,0.372314,-0.352575,-0.285207,2.89352,-0.807462
11.115,-0.598145,-0.365262,-0.725921,2.86205,-0.793156
11.12,-0.463867,-0.335846,-0.759359,2.83719,-0.748405
11.125,0.195313,-0.262064,-0.421281,2.81915,-0.674667
11.13,0.817871,-0.148011,0.0516041,2.80811,-0.574684
11.135,1.34888,-0.0042674,0.372868,2.80416,-0.452159
11.14,1.47095,0.153046,0.381036,2.80732,-0.31172
11.145,1.70898,0.304252,0.127839,2.81753,-0.158866
11.15,2.01416,0.428723,-0.170388,2.83465,0.000311
11.155,2.15454,0.507632,-0.286386,2.85847,0.159356
11.16,2.76489,0.526793,-0.13673,2.8887,0.31179
11.165,3.63159,0.479309,0.164046,2.92499,0.451219
11.17,4.02222,0.367484,0.385677,2.96691,0.571699
11.175,3.83911,0.202731,0.345966,3.01396,0.668039
11.18,3.52173,0.00379777,0.043969,3.0656,0.735892
11.185,3.46069,-0.204834,-0.329601,3.12121,0.7721
11.19,3.43628,-0.395231,-0.515984,3.18013,0.774795
11.195,3.42407,-0.540052,-0.36601,3.24164,0.743505
11.2,3.54004,-0.61716,0.0489016,3.30499,0.679148
11.205,3.65601,-0.612899,0.471051,3.36937,0.584056
11.21,3.84521,-0.523875,0.620141,3.43397,0.461902
11.215,4.02222,-0.358002,0.380235,3.49794,0.317632
11.22,3.92456,-0.134485,-0.116053,3.56043,0.157193
11.225,3.35693,0.118491,-0.565845,3.62058,-0.0126566
11.23,3.09448,0.367465,-0.690684,3.67752,-0.184654
11.235,3.46069,0.578053,-0.416824,3.73037,-0.351288
11.24,4.06494,0.719404,0.0771552,3.77828,-0.505142
11.245,4.98047,0.768667,0.478727,3.82042,-0.639207
11.25,5.21851,0.714615,0.547429,3.856,-0.747162
11.255,4.38232,0.559565,0.270162,3.88422,-0.823647
11.26,3.61938,0.319634,-0.137735,3.90434,-0.864466
11.265,3.06396,0.0229511,-0.383417,3.91569,-0.866822
11.27,3.15552,-0.293673,-0.296771,3.91764,-0.829513
11.275,3.52783,-0.589398,0.0563655,3.90964,-0.752851
11.28,3.77808,-0.824622,0.422016,3.89119,-0.638826
11.285,3.80249,-0.966285,0.531951,3.86187,-0.491039
11.29,3.58887,-0.992442,0.2835,3.82132,-0.314652
11.295,3.27148,-0.895381,-0.193274,3.76927,-0.11621
11.3,3.37524,-0.683074,-0.622334,3.70549,0.0967383
11.305,3.9917,-0.378368,-0.758609,3.62988,0.31587
11.31,4.69971,-0.0162497,-0.535499,3.54239,0.532442
11.315,5.40771,0.360193,-0.0900361,3.44309,0.737706
11.32,6.21948,0.705253,0.337954,3.33208,0.923014
11.325,6.90918,0.97652,0.557632,3.2096,1.08017
11.33,6.83594,1.1402,0.52773,3.07595,1.20199
11.335,5.98755,1.17531,0.347546,2.93153,1.28244
11.34,5.53589,1.07631,0.160236,2.7768,1.3171
11.345,5.50537,0.85381,0.0469702,2.61232,1.30328
11.35,4.41284,0.533336,-0.0136124,2.43868,1.24005
11.355,2.86255,0.152146,-0.0987061,2.25657,1.12843
11.36,1.79443,-0.245493,-0.253118,2.06674,0.971405
11.365,0.970459,-0.613834,-0.432911,1.86999,0.773712
11.37,0.189209,-0.911281,-0.525435,1.66722,0.541655
11.375,-0.323486,-1.10539,-0.428889,1.45932,0.28303
11.38,-0.683594,-1.17664,-0.136103,1.24726,0.00677022
11.385,-1.09253,-1.12029,0.241651,1.03202,-0.277374
11.39,-1.01929,-0.94645,0.531056,0.814652,-0.559207
11.395,-0.952148,-0.6783,0.598364,0.596185,-0.828537
11.4,-1.19629,-0.349115,0.427971,0.377665,-1.07549
11.405,-1.19019,0.00226169,0.126658,0.160153,-1.29089
11.41,-1.7334,0.336258,-0.145389,-0.0552999,-1.46657
11.415,-2.23999,0.617322,-0.271932,-0.267645,-1.5957
11.42,-2.27661,0.817895,-0.242119,-0.47583,-1.67315
11.425,-2.01416,0.921311,-0.139054,-0.678833,-1.69561
11.43,-1.81274,0.923063,-0.0695097,-0.875663,-1.66189
11.435,-2.11792,0.830512,-0.0851174,-1.06537,-1.57284
11.44,-2.55127,0.661249,-0.149624,-1.24707,-1.43129
11.445,-2.84424,0.440281,-0.173432,-1.41992,-1.24207
11.45,-2.82593,0.196414,-0.087196,-1.58314,-1.01167
11.455,-2.49023,-0.0417022,0.0995832,-1.73598,-0.748004
11.46,-2.20337,-0.248917,0.295461,-1.8778,-0.460184
11.465,-2.17896,-0.406249,0.383273,-2.00802,-0.158203
11.47,-2.44751,-0.502753,0.298049,-2.12613,0.147427
11.475,-2.53906,-0.535926,0.0735383,-2.23171,0.446139
11.48,-2.36206,-0.511124,-0.175951,-2.32443,0.727647
11.485,-2.31934,-0.440037,-0.324791,-2.40403,0.982388
11.49,-2.28271,-0.338451,-0.310874,-2.47036,1.20185
11.495,-2.09961,-0.223639,-0.167274,-2.52335,1.37898
11.5,-1.48926,-0.111765,0.00684728,-2.56301,1.50832
11.505,-0.994873,-0.0158358,0.114659,-2.58944,1.58622
11.51,-1.22681,0.05573,0.122612,-2.60281,1.61102
11.515,-1.50146,0.0996028,0.0723641,-2.60342,1.58297
11.52,-1.08643,0.117374,0.0400656,-2.59161,1.50438
11.525,-0.695801,0.114624,0.069339,-2.56782,1.37945
11.53,-0.653076,0.0994063,0.130883,-2.53256,1.21397
11.535,-0.982666,0.0805711,0.145688,-2.48642,1.0151
11.54,-1.36108,0.0660962,0.0510841,-2.43005,0.791066
11.545,-1.44653,0.0616814,-0.14174,-2.36415,0.550797
11.55,-1.28174,0.069695,-0.339086,-2.2895,0.303602
11.555,-1.64795,0.0889654,-0.412689,-2.20692,0.0588076
11.56,-1.9104,0.115117,-0.280061,-2.11729,-0.174653
11.565,-1.69678,0.141538,0.0306766,-2.02151,-0.38859
11.57,-1.35498,0.160629,0.379078,-1.92052,-0.575843
11.575,-1.5686,0.165354,0.583612,-1.81527,-0.730483
11.58,-1.72729,0.150483,0.523882,-1.70674,-0.848146
11.585,-1.78833,0.113988,0.211253,-1.59591,-0.926187
11.59,-2.29492,0.0577021,-0.212995,-1.48377,-0.963739
11.595,-3.01514,-0.0129104,-0.549129,-1.3713,-0.961606
11.6,-3.23486,-0.0894694,-0.640701,-1.25946,-0.922157
11.605,-2.93579,-0.161683,-0.452274,-1.14921,-0.849287
11.61,-2.16675,-0.218777,-0.0819036,-1.04145,-0.748179
11.615,-1.49536,-0.251346,0.295008,-0.937069,-0.625109
11.62,-1.34888,-0.253008,0.516707,-0.836912,-0.48714
11.625,-1.36719,-0.221566,0.507806,-0.741788,-0.341727
11.63,-1.12305,-0.159752,0.302604,-0.652438,-0.196403
11.635,-1.18408,-0.0749908,0.0148207,-0.569544,-0.0584674
11.64,-1.09253,0.0214618,-0.225245,-0.493722,0.0654205
11.645,-0.646973,0.115747,-0.33119,-0.425524,0.16948
11.65,-0.366211,0.193367,-0.289508,-0.365443,0.249113
11.655,-0.262451,0.241285,-0.149737,-0.313913,0.301102
11.66,-0.140381,0.249961,0.0107522,-0.271295,0.323709
11.665,0.476074,0.215216,0.125139,-0.237862,0.316691
11.67,0.817871,0.139247,0.160431,-0.213809,0.281259
11.675,0.634766,0.0306801,0.118993,-0.199266,0.220087
11.68,0.427246,-0.096182,0.0281013,-0.194281,0.137202
11.685,0.256348,-0.222964,-0.0732222,-0.198828,0.0376994
11.69,0.00610352,-0.329526,-0.142199,-0.212803,-0.0724207
11.695,-0.256348,-0.396913,-0.13971,-0.236026,-0.186519
11.7,-0.439453,-0.410162,-0.0447509,-0.268269,-0.297654
11.705,-0.134277,-0.360714,0.126718,-0.309245,-0.39894
11.71,0.219727,-0.248195,0.309808,-0.358597,-0.483968
11.715,-0.256348,-0.0811171,0.405012,-0.415902,-0.547021
11.72,-0.744629,0.123394,0.323782,-0.480692,-0.583325
11.725,-0.866699,0.341359,0.048278,-0.552451,-0.589321
11.73,-0.939941,0.544513,-0.332962,-0.630614,-0.562837
11.735,-1.30615,0.703871,-0.647342,-0.71458,-0.503144
11.74,-1.28784,0.793467,-0.719586,-0.803717,-0.411074
11.745,-0.952148,0.794244,-0.473905,-0.897364,-0.288977
11.75,-0.628662,0.697031,0.00574994,-0.994841,-0.140727
11.755,-0.750732,0.504498,0.504879,-1.09546,0.0285572
11.76,-0.970459,0.23166,0.787393,-1.19854,0.212719
11.765,-0.488281,-0.095302,0.725797,-1.30337,0.404724
11.77,0.128174,-0.441646,0.371882,-1.40925,0.596883
11.775,-0.616455,-0.767876,-0.0765012,-1.5155,0.781241
11.78,-3.50952,-1.03442,-0.393837,-1.62148,0.949913
11.785,-4.46777,-1.20643,-0.455758,-1.72652,1.09542
11.79,-1.48926,-1.25825,-0.297434,-1.83003,1.2111
11.795,0.640869,-1.17704,-0.0702653,-1.93142,1.2913
11.8,-1.31226,-0.964923,0.066212,-2.03017,1.33163
11.805,-3.14941,-0.639211,0.0434369,-2.12576,1.32906
11.81,-1.62354,-0.230905,-0.0863291,-2.21777,1.28222
11.815,0.378418,0.218467,-0.200308,-2.30578,1.19138
11.82,0.0183105,0.661459,-0.193155,-2.38946,1.05841
11.825,-0.817871,1.05013,-0.0405752,-2.4685,0.886805
11.83,-0.262451,1.34164,0.193401,-2.54268,0.681571
11.835,0.274658,1.50327,0.40074,-2.61184,0.449063
11.84,-0.506592,1.51632,0.488286,-2.67588,0.196776
11.845,-1.75781,1.3784,0.41675,-2.73474,-0.0670908
11.85,-2.39258,1.10335,0.206788,-2.78842,-0.333892
11.855,-3.16162,0.719579,-0.0761568,-2.837,-0.594707
11.86,-4.57764,0.267034,-0.344479,-2.88062,-0.840714
11.865,-5.87769,-0.207652,-0.513566,-2.91947,-1.06362
11.87,-6.80542,-0.656249,-0.52831,-2.95379,-1.256
11.875,-7.17773,-1.0343,-0.386267,-2.98388,-1.41152
11.88,-7.48291,-1.30618,-0.143665,-3.0101,-1.52513
11.885,-7.37915,-1.44854,0.108905,-3.03283,-1.59323
11.89,-6.92139,-1.45241,0.292593,-3.05253,-1.61367
11.895,-6.48193,-1.32345,0.379722,-3.06966,-1.58599
11.9,-6.20117,-1.08046,0.39608,-3.08476,-1.51141
11.905,-5.78003,-0.752537,0.382902,-3.09835,-1.39283
11.91,-5.04761,-0.375357,0.344448,-3.111,-1.23466
11.915,-4.20532,0.013101,0.231845,-3.12329,-1.04255
11.92,-3.61938,0.376725,-0.0121388,-3.13581,-0.823151
11.925,-2.96631,0.684893,-0.374832,-3.14917,-0.583868
11.93,-2.72217,0.915205,-0.727991,-3.16394,-0.332683
11.935,-2.61841,1.05486,-0.86913,-3.18074,-0.0777903
11.94,-1.98975,1.10084,-0.643256,-3.20015,0.172716
11.945,-0.805664,1.05899,-0.071266,-3.22273,0.411086
11.95,0.189209,0.942161,0.614336,-3.24905,0.630156
11.955,0.549316,0.767788,1.07361,-3.27964,0.823609
11.96,0.518799,0.555214,1.05286,-3.315,0.986186
11.965,-0.183105,0.323612,0.546299,-3.35557,1.11387
11.97,-1.19629,0.090433,-0.185066,-3.40178,1.20397
11.975,-2.19116,-0.129974,-0.760938,-3.45401,1.25517
11.98,-2.63672,-0.326801,-0.906035,-3.51259,1.26756
11.985,-2.771,-0.492378,-0.606049,-3.57781,1.2425
11.99,-2.64282,-0.621727,-0.0972153,-3.6499,1.18257
11.995,-2.40479,-0.711798,0.300375,-3.72903,1.09142
12,-2.82593,-0.760695,0.391326,-3.81533,0.97364
12.005,-3.80859,-0.767253,0.214106,-3.90887,0.834546
12.01,-4.27246,-0.73108,-0.0161676,-4.00963,0.679921
12.015,-4.44946,-0.652549,-0.079775,-4.11756,0.515819
12.02,-4.10767,-0.533426,0.0853327,-4.23254,0.348326
12.025,-3.9856,-0.377667,0.344091,-4.3544,0.183324
12.03,-4.29077,-0.19195,0.469882,-4.48291,0.0262923
12.035,-4.8645,0.0136593,0.313947,-4.61778,-0.117885
12.04,-4.95605,0.225846,-0.0820146,-4.7587,-0.245025
12.045,-4.71802,0.428672,-0.507963,-4.90528,-0.351908
12.05,-4.82788,0.605059,-0.722345,-5.05711,-0.436242
12.055,-5.16357,0.738461,-0.610462,-5.21372,-0.496731
12.06,-5.18188,0.814594,-0.250716,-5.37461,-0.533093
12.065,-4.49219,0.823487,0.153255,-5.53922,-0.546028
12.07,-4.09546,0.761046,0.412177,-5.70696,-0.537133
12.075,-4.40674,0.630101,0.460717,-5.87726,-0.508693
12.08,-4.90723,0.440849,0.370519,-6.04947,-0.463631
12.085,-5.68237,0.210231,0.269709,-6.22297,-0.405431
12.09,-6.31104,-0.0396703,0.231007,-6.3971,-0.33793
12.095,-6.84204,-0.284004,0.214795,-6.57119,-0.265139
12.1,-7.27539,-0.49787,0.112742,-6.74459,-0.191078
12.105,-7.92847,-0.659069,-0.141947,-6.91665,-0.119663
12.11,-8.88672,-0.750946,-0.489074,-7.08669,-0.054614
12.115,-9.75342,-0.764489,-0.751925,-7.25407,0.000873631
12.12,-10.0159,-0.699397,-0.744076,-7.41816,0.0442094
12.125,-9.60083,-0.5641,-0.400271,-7.57838,0.0734997
12.13,-9.16748,-0.374865,0.159319,-7.73415,0.0875865
12.135,-8.73413,-0.153996,0.680936,-7.88493,0.0860372
12.14,-8.37402,0.0728118,0.918153,-8.0302,0.0691581
12.145,-8.59985,0.279681,0.771755,-8.1695,0.0380331
12.15,-9.24683,0.44363,0.339778,-8.30239,-0.00562391
12.155,-9.82666,0.547226,-0.150659,-8.42849,-0.0595235
12.16,-9.74731,0.580657,-0.48038,-8.54744,-0.120902
12.165,-9.96704,0.542698,-0.551785,-8.65895,-0.186626
12.17,-10.1929,0.440674,-0.412886,-8.76276,-0.253302
12.175,-10.2051,0.289452,-0.192006,-8.85865,-0.317385
12.18,-9.91211,0.109417,-0.00152046,-8.94648,-0.375339
12.185,-9.68018,-0.0761425,0.118277,-9.02613,-0.423881
12.19,-9.49097,-0.243945,0.186001,-9.09754,-0.460056
12.195,-9.60693,-0.373535,0.224688,-9.16069,-0.481213
12.2,-9.75342,-0.449884,0.222309,-9.21563,-0.485199
12.205,-9.43604,-0.464936,0.145127,-9.26243,-0.470511
12.21,-9.00879,-0.418268,-0.0112041,-9.3012,-0.436341
12.215,-8.95996,-0.317058,-0.186117,-9.33211,-0.38264
12.22,-9.14917,-0.174944,-0.273645,-9.35534,-0.310098
12.225,-8.91113,-0.0101999,-0.194316,-9.37112,-0.220098
12.23,-8.47168,0.156657,0.0335412,-9.37971,-0.114753
12.235,-8.08716,0.30547,0.285634,-9.38137,0.00313871
12.24,-7.51343,0.418803,0.40182,-9.37643,0.130267
12.245,-7.52563,0.483697,0.291464,-9.36521,0.262872
12.25,-8.22754,0.493002,-6.13E-06,-9.34803,0.396804
12.255,-8.66699,0.446036,-0.31377,-9.32526,0.52791
12.26,-8.83789,0.348371,-0.478124,-9.29725,0.651974
12.265,-8.61816,0.211075,-0.414839,-9.26433,0.764762
12.27,-8.23364,0.0492268,-0.179125,-9.22685,0.862168
12.275,-8.25195,-0.119961,0.0896984,-9.18514,0.940459
12.28,-8.42285,-0.279079,0.266217,-9.13954,0.996404
12.285,-8.23975,-0.412341,0.313139,-9.09033,1.02741
12.29,-8.14209,-0.506959,0.280227,-9.03782,1.03165
12.295,-8.26416,-0.554409,0.239211,-8.98226,1.008
12.3,-8.36792,-0.551173,0.21214,-8.92391,0.956229
12.305,-8.07495,-0.498675,0.15431,-8.863,0.876992
12.31,-8.1665,-0.402829,0.00300148,-8.79974,0.771733
12.315,-8.34351,-0.27319,-0.247378,-8.73426,0.642715
12.32,-8.26416,-0.121807,-0.509094,-8.66669,0.493053
12.325,-8.38623,0.0380229,-0.638499,-8.59712,0.326598
12.33,-8.26416,0.193039,-0.52408,-8.52559,0.147754
12.335,-7.75146,0.331174,-0.165318,-8.4521,-0.0385988
12.34,-6.91528,0.442325,0.311334,-8.37664,-0.227261
12.345,-6.5918,0.518956,0.71032,-8.29914,-0.412927
12.35,-6.71997,0.556474,0.861213,-8.2195,-0.590324
12.355,-7.19604,0.553398,0.696204,-8.13759,-0.754352
12.36,-7.68433,0.511061,0.273917,-8.05324,-0.900179
12.365,-8.5022,0.433308,-0.25006,-7.96628,-1.02344
12.37,-9.28345,0.326072,-0.685323,-7.87647,-1.12045
12.375,-9.82666,0.196838,-0.872565,-7.78356,-1.18829
12.38,-9.80225,0.0541034,-0.737697,-7.6873,-1.22502
12.385,-9.5459,-0.0930882,-0.323781,-7.58739,-1.22976
12.39,-9.46045,-0.235523,0.212654,-7.48353,-1.20257
12.395,-9.39331,-0.364218,0.651032,-7.3754,-1.14446
12.4,-9.15527,-0.470727,0.799092,-7.2627,-1.05727
12.405,-8.94165,-0.548086,0.589684,-7.14512,-0.943714
12.41,-8.89893,-0.591145,0.129637,-7.02236,-0.807392
12.415,-9.47266,-0.595939,-0.340439,-6.89411,-0.652569
12.42,-9.53979,-0.560003,-0.571833,-6.76007,-0.484123
12.425,-8.92944,-0.483627,-0.451433,-6.61996,-0.307317
12.43,-7.91626,-0.370215,-0.073576,-6.47354,-0.127556
12.435,-6.72607,-0.225693,0.313691,-6.32059,0.0498495
12.44,-5.81665,-0.0582365,0.460488,-6.1609,0.219786
12.445,-5.24902,0.12146,0.273437,-5.99431,0.377489
12.45,-5.12085,0.300643,-0.123913,-5.82069,0.518668
12.455,-5.39551,0.465657,-0.470264,-5.63998,0.6397
12.46,-4.54102,0.602944,-0.53632,-5.45213,0.737832
12.465,-3.26538,0.699928,-0.27092,-5.25719,0.811152
12.47,-2.6123,0.746097,0.171036,-5.05523,0.858685
12.475,-1.89209,0.734366,0.532613,-4.84638,0.880431
12.48,-1.72729,0.662109,0.617958,-4.63085,0.877321
12.485,-2.05078,0.531696,0.405071,-4.4089,0.851174
12.49,-2.30713,0.350747,0.0385314,-4.18084,0.804458
12.495,-2.62451,0.131946,-0.280759,-3.94705,0.740279
12.5,-2.91138,-0.107654,-0.422836,-3.70797,0.662362
12.505,-2.86865,-0.347938,-0.38706,-3.46412,0.574734
12.51,-3.02734,-0.567437,-0.262398,-3.21605,0.481416
12.515,-3.44849,-0.745254,-0.134917,-2.96437,0.386407
12.52,-3.27148,-0.863216,-0.0223376,-2.70975,0.293517
12.525,-3.00903,-0.907865,0.114327,-2.45292,0.206125
12.53,-2.70386,-0.871995,0.300316,-2.19465,0.127111
12.535,-2.30713,-0.755819,0.482485,-1.93576,0.0587409
12.54,-2.03857,-0.567409,0.536041,-1.67711,0.00245516
12.545,-1.87378,-0.322283,0.350733,-1.4196,-0.0411313
12.55,-1.98975,-0.0420955,-0.064235,-1.16417,-0.0720985
12.555,-2.03247,0.24721,-0.540285,-0.911777,-0.0912921
12.56,-1.5625,0.517826,-0.8211,-0.663405,-0.10019
12.565,-0.921631,0.742985,-0.715214,-0.420053,-0.100854
12.57,0.0732422,0.899887,-0.231545,-0.182728,-0.0959149
12.575,0.793457,0.972043,0.397309,0.0475518,-0.0882742
12.58,1.30005,0.951287,0.835659,0.269772,-0.0809428
12.585,1.7395,0.838843,0.840595,0.482947,-0.0768995
12.59,1.66016,0.64528,0.412608,0.6861,-0.0789256
12.595,0.976563,0.389539,-0.198402,0.878276,-0.0894777
12.6,0.634766,0.0969803,-0.642014,1.05855,-0.110476
12.605,0.366211,-0.203079,-0.679517,1.22606,-0.14315
12.61,0.274658,-0.480626,-0.324771,1.37996,-0.18797
12.615,0.701904,-0.708166,0.175909,1.51948,-0.244553
12.62,1.3855,-0.863516,0.50743,1.64388,-0.311648
12.625,1.37939,-0.932259,0.486555,1.75249,-0.387264
