Time,EEG,State
54.555,-11.0474,1
54.56,-10.6201,1
54.565,-9.42383,1
54.57,-7.65991,1
54.575,-6.23779,1
54.58,-5.15747,1
54.585,-5.78003,1
54.59,-6.68945,1
54.595,-7.51953,1
54.6,-8.38013,1
54.605,-9.11865,1
54.61,-10.2539,1
54.615,-10.3882,1
54.62,-8.28857,1
54.625,-6.11572,1
54.63,-5.5603,1
54.635,-3.76587,1
54.64,-0.891113,1
54.645,0.817871,1
54.65,0.366211,1
54.655,-2.57568,1
54.66,-5.82886,1
54.665,-7.67822,1
54.67,-7.47681,1
54.675,-5.85327,1
54.68,-4.3335,1
54.685,-3.36304,1
54.69,-2.33154,1
54.695,-1.95313,1
54.7,-1.37329,1
54.705,-0.787354,1
54.71,0.537109,1
54.715,1.05591,1
54.72,0.115967,1
54.725,-1.2085,1
54.73,-3.28369,1
54.735,-5.71289,1
54.74,-6.57959,1
54.745,-8.70972,1
54.75,-9.99146,1
54.755,-10.1074,1
54.76,-9.30786,1
54.765,-8.36792,1
54.77,-7.96509,1
54.775,-7.48901,1
54.78,-7.94678,1
54.785,-7.92236,1
54.79,-7.06787,1
54.795,-5.95093,1
54.8,-4.54102,1
54.805,-2.59399,1
54.81,-1.08032,1
54.815,-1.0376,1
54.82,-0.872803,1
54.825,1.33057,1
54.83,4.71802,1
54.835,5.99365,1
54.84,5.68237,1
54.845,4.38232,1
54.85,1.97144,1
54.855,2.45972,1
54.86,6.09131,1
54.865,7.84912,1
54.87,4.07715,1
54.875,1.20239,1
54.88,0.152588,1
54.885,-1.28784,1
54.89,3.09448,1
54.895,10.0342,1
54.9,14.0747,1
54.905,16.1743,1
54.91,19.3909,1
54.915,20.3003,1
54.92,17.8772,1
54.925,15.8081,1
54.93,15.2344,1
54.935,12.0178,1
54.94,7.78809,1
54.945,5.43213,1
54.95,5.80444,1
54.955,7.01294,1
54.96,9.63745,1
54.965,12.9578,1
54.97,14.4958,1
54.975,14.7827,1
54.98,13.2507,1
54.985,12.03,1
54.99,8.89282,1
54.995,6.70166,1
55,7.00684,1
55.005,6.90308,1
55.01,7.03125,1
55.015,5.52368,1
55.02,5.98145,1
55.025,7.23877,1
55.03,7.71484,1
55.035,7.44629,1
55.04,5.78003,1
55.045,3.35083,1
55.05,0.98877,1
55.055,-2.02637,1
55.06,-3.33252,1
55.065,-2.58179,1
55.07,-2.34375,1
55.075,-1.19629,1
55.08,0.115967,1
55.085,0.860596,1
55.09,1.88599,1
55.095,2.22168,1
55.1,0.482178,1
55.105,-3.90015,1
55.11,-6.9397,1
55.115,-8.22144,1
55.12,-8.97217,1
55.125,-9.19189,1
55.13,-8.91724,1
55.135,-7.83081,1
55.14,-6.50024,1
55.145,-5.64575,1
55.15,-5.9021,1
55.155,-6.70166,1
55.16,-9.11865,1
55.165,-10.6201,1
55.17,-11.261,1
55.175,-12.2375,1
55.18,-12.5183,1
55.185,-11.6272,1
55.19,-11.6516,1
55.195,-12.1399,1
55.2,-10.6079,1
55.205,-8.48389,1
55.21,-7.47681,1
55.215,-6.32935,1
55.22,-6.52466,1
55.225,-6.5979,1
55.23,-5.56641,1
55.235,-5.04761,1
55.24,-5.37109,1
55.245,-7.07397,1
55.25,-9.0332,1
55.255,-9.74731,1
55.26,-9.39941,1
55.265,-8.66699,1
55.27,-8.63037,1
55.275,-9.40552,1
55.28,-9.64966,1
55.285,-9.62524,1
55.29,-10.3638,1
55.295,-10.3455,1
55.3,-8.49609,1
55.305,-7.23877,1
55.31,-6.25,1
55.315,-6.81152,1
55.32,-7.96509,1
55.325,-8.61206,1
55.33,-8.73413,1
55.335,-7.56836,1
55.34,-7.01904,1
55.345,-7.19604,1
55.35,-7.75757,1
55.355,-8.45947,1
55.36,-9.41772,1
55.365,-10.2478,1
55.37,-9.8999,1
55.375,-9.3811,1
55.38,-9.58862,1
55.385,-8.74023,1
55.39,-6.65894,1
55.395,-5.07813,1
55.4,-5.08423,1
55.405,-4.87671,1
55.41,-4.96216,1
55.415,-6.7688,1
55.42,-8.27637,1
55.425,-8.31299,1
55.43,-7.9895,1
55.435,-6.02417,1
55.44,-2.21558,1
55.445,0,1
55.45,0.976563,1
55.455,0.769043,1
55.46,-0.115967,1
55.465,-1.47705,1
55.47,-1.23901,1
55.475,-0.189209,1
55.48,1.2085,1
55.485,1.14746,1
55.49,0.0488281,1
55.495,0.262451,1
55.5,1.58081,1
55.505,3.48511,1
55.51,3.08228,1
55.515,3.1311,1
55.52,3.28369,1
55.525,4.85229,1
55.53,8.8562,1
55.535,11.6699,1
55.54,9.69849,1
55.545,6.34155,1
55.55,5.92041,1
55.555,6.31714,1
55.56,6.99463,1
55.565,8.08716,1
55.57,8.29468,1
55.575,8.11157,1
55.58,6.35986,1
55.585,1.75171,1
55.59,-5.74341,1
55.595,-10.5957,1
55.6,-9.44214,1
55.605,-7.06177,1
55.61,-5.62744,1
55.615,-5.45654,1
55.62,-6.44531,1
55.625,-7.83081,1
55.63,-8.13599,1
55.635,-7.97119,1
55.64,-7.97729,1
55.645,-7.35474,1
55.65,-6.71387,1
55.655,-6.10352,1
55.66,-4.87671,1
55.665,-3.15552,1
55.67,-1.7395,1
55.675,-0.695801,1
55.68,-0.109863,1
55.685,1.12305,1
55.69,2.16675,1
55.695,1.92871,1
55.7,2.72827,1
55.705,1.70288,1
55.71,-1.2207,1
55.715,-3.59497,1
55.72,-5.70068,1
55.725,-6.63452,1
55.73,-6.30493,1
55.735,-7.8186,1
55.74,-11.3098,1
55.745,-14.563,1
55.75,-15.3259,1
55.755,-13.6536,1
55.76,-10.6873,1
55.765,-8.46558,1
55.77,-7.72705,1
55.775,-8.1665,1
55.78,-8.53882,1
55.785,-7.9834,1
55.79,-6.82983,1
55.795,-6.62842,1
55.8,-7.30591,1
55.805,-8.62427,1
55.81,-10.0586,1
55.815,-11.438,1
55.82,-12.8723,1
55.825,-13.7939,1
55.83,-12.9639,1
55.835,-9.96704,1
55.84,-7.92847,1
55.845,-7.77588,1
55.85,-9.06372,1
55.855,-11.0229,1
55.86,-10.8093,1
55.865,-8.94165,1
55.87,-7.51343,1
55.875,-7.66602,1
55.88,-8.45337,1
55.885,-9.50928,1
55.89,-10.7971,1
55.895,-11.8225,1
55.9,-14.3982,1
55.905,-17.5964,1
55.91,-20.2637,1
55.915,-20.813,1
55.92,-18.5791,1
55.925,-16.5894,1
55.93,-16.1743,1
55.935,-16.6016,1
55.94,-15.3931,1
55.945,-12.4878,1
55.95,-8.92334,1
55.955,-6.67114,1
55.96,-5.3833,1
55.965,-5.53589,1
55.97,-7.79419,1
55.975,-9.18579,1
55.98,-10.0952,1
55.985,-10.0891,1
55.99,-8.96606,1
55.995,-9.021,1
56,-9.77173,1
56.005,-11.1755,1
56.01,-10.3271,1
56.015,-8.66089,1
56.02,-7.62939,1
56.025,-6.01807,1
56.03,-3.76587,1
56.035,-2.27051,1
56.04,-1.10474,1
56.045,0.531006,1
56.05,1.9165,1
56.055,2.73438,1
56.06,1.97754,1
56.065,-0.280762,1
56.07,0.98877,1
56.075,5.18799,1
56.08,6.71387,1
56.085,6.03027,1
56.09,7.32422,1
56.095,8.92334,1
56.1,9.61304,1
56.105,8.59985,1
56.11,6.57959,1
56.115,5.79224,1
56.12,7.53174,1
56.125,9.83887,1
56.13,7.82471,1
56.135,4.45557,1
56.14,2.27661,1
56.145,1.20239,1
56.15,-0.366211,1
56.155,-3.05176,1
56.16,-5.69458,1
56.165,-7.25098,1
56.17,-7.79419,1
56.175,-8.90503,1
56.18,-9.06982,1
56.185,-8.04443,1
56.19,-8.30078,1
56.195,-10.8643,1
56.2,-12.1704,1
56.205,-12.2437,1
56.21,-11.3281,1
56.215,-8.58154,1
56.22,-5.47485,1
56.225,-3.49731,1
56.23,-3.14941,1
56.235,-4.06494,1
56.24,-5.54199,1
56.245,-6.35376,1
56.25,-7.27539,1
56.255,-8.84399,1
56.26,-10.1563,1
56.265,-11.377,1
56.27,-12.207,1
56.275,-11.8286,1
56.28,-11.6516,1
56.285,-11.2732,1
56.29,-10.5286,1
56.295,-10.9009,1
56.3,-12.0605,1
56.305,-13.8367,1
56.31,-14.7034,1
56.315,-14.5386,1
56.32,-14.2029,1
56.325,-13.8184,1
56.33,-11.7188,1
56.335,-7.71484,1
56.34,-4.44336,1
56.345,-3.125,1
56.35,-3.72925,1
56.355,-4.93774,1
56.36,-5.82275,1
56.365,-4.71191,1
56.37,-4.95605,1
56.375,-5.84717,1
56.38,-6.71387,1
56.385,-8.3374,1
56.39,-9.88159,1
56.395,-11.908,1
56.4,-11.5845,1
56.405,-8.94775,1
56.41,-8.00781,1
56.415,-7.91016,1
56.42,-10.0952,1
56.425,-11.7126,1
56.43,-12.2192,1
56.435,-11.615,1
56.44,-8.27637,1
56.445,-6.7749,1
56.45,-7.25098,1
56.455,-9.30786,1
56.46,-13.1531,1
56.465,-15.5273,1
56.47,-15.387,1
56.475,-13.678,1
56.48,-12.4756,1
56.485,-13.2813,1
56.49,-14.6362,1
56.495,-15.5579,1
56.5,-16.1377,1
56.505,-16.0278,1
56.51,-14.7583,1
56.515,-13.1287,1
56.52,-11.0596,1
56.525,-9.7168,1
56.53,-10.0647,1
56.535,-10.1135,1
56.54,-9.58862,1
56.545,-9.8877,1
56.55,-10.2173,1
56.555,-10.5347,1
56.56,-11.8408,1
56.565,-12.6892,1
56.57,-12.4512,1
56.575,-11.1755,1
56.58,-9.81445,1
56.585,-8.52051,1
56.59,-8.55713,1
56.595,-10.8093,1
56.6,-14.325,1
56.605,-15.1367,1
56.61,-12.4634,1
56.615,-8.80127,1
56.62,-6.55518,1
56.625,-6.68945,1
56.63,-6.93359,1
56.635,-6.21338,1
56.64,-5.2063,1
56.645,-4.01001,1
56.65,-3.86963,1
56.655,-4.96216,1
56.66,-4.38232,1
56.665,-2.19727,1
56.67,-0.292969,1
56.675,1.66016,1
56.68,2.14844,1
56.685,2.11182,1
56.69,2.47192,1
56.695,1.60522,1
56.7,0.299072,1
56.705,0.3479,1
56.71,0.10376,1
56.715,-0.561523,1
56.72,-0.756836,1
56.725,-1.20239,1
56.73,-1.17188,1
56.735,-1.15356,1
56.74,-0.756836,1
56.745,-1.84326,1
56.75,-2.75269,1
56.755,1.79443,1
56.76,5.19409,1
56.765,3.60107,1
56.77,2.16064,1
56.775,1.11694,1
56.78,5.68848,1
56.785,12.1216,1
56.79,13.9343,1
56.795,11.0168,1
56.8,8.8623,1
56.805,9.24072,1
56.81,10.7422,1
56.815,13.1897,1
56.82,10.9375,1
56.825,6.48193,1
56.83,6.69556,1
56.835,8.18481,1
56.84,9.0271,1
56.845,9.552,1
56.85,8.1665,1
56.855,4.21143,1
56.86,0.354004,1
56.865,-1.86157,1
56.87,-2.40479,1
56.875,-3.57056,1
56.88,-6.19507,1
56.885,-8.30688,1
56.89,-9.32007,1
56.895,-8.27026,1
56.9,-5.76782,1
56.905,-3.57056,1
56.91,-4.46167,1
56.915,-6.20728,1
56.92,-5.5542,1
56.925,-4.63257,1
56.93,-4.05884,1
56.935,-3.68652,1
56.94,-3.78418,1
56.945,-4.03442,1
56.95,-4.41895,1
56.955,-4.50439,1
56.96,-4.44336,1
56.965,-5.31006,1
56.97,-5.60303,1
56.975,-5.3772,1
56.98,-4.20532,1
56.985,-1.34277,1
56.99,2.72827,1
56.995,3.8208,1
57,2.47192,1
57.005,0.256348,1
57.01,-1.63574,1
57.015,-1.84326,1
57.02,-2.58179,1
57.025,-3.10059,1
57.03,-2.66113,1
57.035,-1.87378,1
57.04,-1.10474,1
57.045,-1.62964,1
57.05,-3.08838,1
57.055,-3.8147,1
57.06,-2.71606,1
57.065,-0.366211,1
57.07,1.18408,1
57.075,0.970459,1
57.08,0.10376,1
57.085,-0.354004,1
57.09,-0.543213,1
57.095,-0.500488,1
57.1,-1.66626,1
57.105,-3.23486,1
57.11,-3.24097,1
57.115,-2.53906,1
57.12,-1.30005,1
57.125,-0.787354,1
57.13,-2.30713,1
57.135,-3.80859,1
57.14,-3.19824,1
57.145,-2.33154,1
57.15,-1.92871,1
57.155,-2.50244,1
57.16,-2.4231,1
57.165,-1.22681,1
57.17,-0.512695,1
57.175,-0.622559,1
57.18,-1.9043,1
57.185,-2.19116,1
57.19,-2.90527,1
57.195,-2.31934,1
57.2,-1.43433,1
57.205,-1.95923,1
57.21,-2.0752,1
57.215,-1.19629,1
57.22,0.518799,1
57.225,1.00098,1
57.23,0.012207,1
57.235,-1.14136,1
57.24,-1.19019,1
57.245,-0.109863,1
57.25,1.01318,1
57.255,1.36108,1
57.26,0.0305176,1
57.265,-1.37329,1
57.27,-0.744629,1
57.275,1.83105,1
57.28,2.14233,1
57.285,0.939941,1
57.29,0.823975,1
57.295,1.94092,1
57.3,3.92456,1
57.305,4.55322,1
57.31,3.19214,1
57.315,0.189209,1
57.32,-1.92871,1
57.325,-1.75781,1
57.33,-0.531006,1
57.335,0.256348,1
57.34,0.817871,1
57.345,2.91138,1
57.35,4.58984,1
57.355,4.21143,1
57.36,3.08838,1
57.365,1.94702,1
57.37,0.866699,1
57.375,3.1189,1
57.38,7.23877,1
57.385,9.3689,1
57.39,11.5845,1
57.395,14.4958,1
57.4,15.1489,1
57.405,14.8743,1
57.41,16.6626,1
57.415,19.3665,1
57.42,19.5129,1
57.425,18.8599,1
57.43,16.9556,1
57.435,12.2742,1
57.44,14.0259,1
57.445,18.0786,1
57.45,19.9158,1
57.455,18.8843,1
57.46,15.7166,1
57.465,11.2793,1
57.47,7.86133,1
57.475,6.89087,1
57.48,6.69556,1
57.485,7.31812,1
57.49,8.3252,1
57.495,7.24487,1
57.5,5.26733,1
57.505,3.17993,1
57.51,0.775146,1
57.515,0.299072,1
57.52,0.115967,1
57.525,-0.170898,1
57.53,-0.518799,1
57.535,-2.17896,1
57.54,-4.06494,1
57.545,-4.54712,1
57.55,-3.14331,1
57.555,-1.70288,1
57.56,-1.16577,1
57.565,-1.36719,1
57.57,-1.72119,1
57.575,-1.51367,1
57.58,-1.2146,1
57.585,-1.77612,1
57.59,-2.33154,1
57.595,-2.96021,1
57.6,-3.44849,1
57.605,-3.61328,1
57.61,-2.0813,1
57.615,-1.50146,1
57.62,-0.457764,1
57.625,1.18408,1
57.63,1.86157,1
57.635,3.125,1
57.64,4.1687,1
57.645,3.20435,1
57.65,0.335693,1
57.655,-3.05176,1
57.66,-4.48608,1
57.665,-3.58276,1
57.67,-2.31934,1
57.675,-1.76392,1
57.68,-1.67847,1
57.685,-1.94702,1
57.69,-1.75781,1
57.695,0.158691,1
57.7,1.83716,1
57.705,2.54517,1
57.71,2.79541,1
57.715,3.15552,1
57.72,3.49121,1
57.725,3.85742,1
57.73,3.55835,1
57.735,2.56958,1
57.74,0.421143,1
57.745,-1.89209,1
57.75,-2.74658,1
57.755,-2.15454,1
57.76,-1.67847,1
57.765,-0.622559,1
57.77,0.372314,1
57.775,0.408936,1
57.78,0.787354,1
57.785,0.738525,1
57.79,0.927734,1
57.795,1.22681,1
57.8,2.22168,1
57.805,3.49121,1
57.81,4.08325,1
57.815,3.17383,1
57.82,2.63062,1
57.825,3.16162,1
57.83,4.14429,1
57.835,4.87061,1
57.84,4.3396,1
57.845,3.4668,1
57.85,4.5105,1
57.855,5.74951,1
57.86,5.81665,1
57.865,4.46167,1
57.87,3.10669,1
57.875,2.99072,1
57.88,3.51563,1
57.885,4.32129,1
57.89,4.02222,1
57.895,3.09448,1
57.9,2.9541,1
57.905,3.86963,1
57.91,3.61328,1
57.915,3.43628,1
57.92,3.34473,1
57.925,2.98462,1
57.93,3.08838,1
57.935,2.4353,1
57.94,1.47095,1
57.945,0.982666,1
57.95,-0.531006,1
57.955,-2.13013,1
57.96,-2.94189,1
57.965,-2.55127,1
57.97,-2.03247,1
57.975,-0.982666,1
57.98,-0.897217,1
57.985,-1.79443,1
57.99,-0.305176,1
57.995,2.09961,1
58,4.82788,1
58.005,6.68335,1
58.01,7.67212,1
58.015,8.78906,1
58.02,9.27124,1
58.025,9.0332,1
58.03,9.34448,1
58.035,9.74731,1
58.04,11.1511,1
58.045,13.0127,1
58.05,15.1672,1
58.055,15.9302,1
58.06,12.2314,1
58.065,7.34863,1
58.07,5.05981,1
58.075,6.71997,1
58.08,13.147,1
58.085,17.511,1
58.09,14.447,1
58.095,11.4075,1
58.1,12.2498,1
58.105,14.209,1
58.11,18.6829,1
58.115,20.9473,1
58.12,17.0593,1
58.125,15.5762,1
58.13,17.3645,1
58.135,16.7847,1
58.14,13.385,1
58.145,10.8154,1
58.15,9.42383,1
58.155,8.75854,1
58.16,9.64966,1
58.165,10.9131,1
58.17,10.3882,1
58.175,9.47266,1
58.18,9.43604,1
58.185,8.63037,1
58.19,6.32935,1
58.195,6.33545,1
58.2,8.55713,1
58.205,9.53369,1
58.21,8.21533,1
58.215,6.65894,1
58.22,5.58472,1
58.225,5.81665,1
58.23,6.9519,1
58.235,7.41577,1
58.24,5.91431,1
58.245,3.83301,1
58.25,1.86768,1
58.255,0.714111,1
58.26,0.817871,1
58.265,1.71509,1
58.27,2.63672,1
58.275,3.76587,1
58.28,3.51563,1
58.285,2.80151,1
58.29,4.01611,1
58.295,6.31714,1
58.3,6.7627,1
58.305,4.81567,1
58.31,-0.0488281,1
58.315,-4.6936,1
58.32,-5.82275,1
58.325,-4.90723,1
58.33,-3.96118,1
58.335,-3.80249,1
58.34,-3.75366,1
58.345,-2.6001,1
58.35,-0.714111,1
58.355,0.640869,1
58.36,2.02026,1
58.365,3.10059,1
58.37,2.33765,1
58.375,0.769043,1
58.38,0.848389,1
58.385,1.92261,1
58.39,3.08838,1
58.395,4.12598,1
58.4,4.26636,1
58.405,3.08838,1
58.41,1.71509,1
58.415,-0.408936,1
58.42,-2.67334,1
58.425,-3.22266,1
58.43,-1.92261,1
58.435,-0.0488281,1
58.44,0.836182,1
58.445,1.62354,1
58.45,3.11279,1
58.455,2.66724,1
58.46,1.68457,1
58.465,-0.836182,1
58.47,-2.54517,1
58.475,-2.40479,1
58.48,-1.46484,1
58.485,-0.714111,1
58.49,0.12207,1
58.495,1.58691,1
58.5,3.19214,1
58.505,4.05273,1
58.51,3.08228,1
58.515,2.34375,1
58.52,1.81274,1
58.525,1.09253,1
58.53,2.81372,1
58.535,2.92969,1
58.54,3.39966,1
58.545,3.61938,1
58.55,1.29395,1
58.555,1.44653,1
58.56,4.49829,1
58.565,7.39746,1
58.57,7.33643,1
58.575,6.10962,1
58.58,3.66211,1
58.585,4.60815,1
58.59,8.91724,1
58.595,10.1563,1
58.6,11.731,1
58.605,15.2893,1
58.61,17.4988,1
58.615,17.4438,1
58.62,15.8752,1
58.625,14.2761,1
58.63,12.6953,1
58.635,12.5366,1
58.64,12.2192,1
58.645,9.64966,1
58.65,6.31714,1
58.655,5.82886,1
58.66,4.41284,1
58.665,2.24609,1
58.67,1.34277,1
58.675,0.842285,1
58.68,-0.354004,1
58.685,-1.36108,1
58.69,-1.75781,1
58.695,-0.799561,1
58.7,-0.0183105,1
58.705,-1.12915,1
58.71,-2.21558,1
58.715,-3.57666,1
58.72,-4.10767,1
58.725,-2.94189,1
58.73,-2.2583,1
58.735,-2.09351,1
58.74,-4.00391,1
58.745,-6.28662,1
58.75,-7.87354,1
58.755,-8.11157,1
58.76,-9.28345,1
58.765,-11.4624,1
58.77,-12.1704,1
58.775,-8.86841,1
58.78,-4.5166,1
58.785,-2.57568,1
58.79,-2.55737,1
58.795,-4.32129,1
58.8,-6.73218,1
58.805,-8.56323,1
58.81,-8.89282,1
58.815,-8.05054,1
58.82,-4.90112,1
58.825,-0.43335,1
58.83,0.286865,1
58.835,-2.61841,1
58.84,-5.7251,1
58.845,-5.85327,1
58.85,-5.05981,1
58.855,-5.5481,1
58.86,-7.48901,1
58.865,-8.12988,1
58.87,-6.63452,1
58.875,-5.58472,1
58.88,-5.07813,1
58.885,-5.26123,1
58.89,-5.7312,1
58.895,-5.9021,1
58.9,-6.20728,1
58.905,-7.37305,1
58.91,-8.20313,1
58.915,-7.8125,1
58.92,-5.9082,1
58.925,-3.28369,1
58.93,-1.01929,1
58.935,0.634766,1
58.94,1.24512,1
58.945,-0.689697,1
58.95,-4.54102,1
58.955,-9.09424,1
58.96,-14.0076,1
58.965,-19.6411,1
58.97,-24.5605,1
58.975,-26.2451,1
58.98,-25.1526,1
58.985,-22.3267,1
58.99,-18.8538,1
58.995,-14.3921,1
59,-10.3638,1
59.005,-7.95898,1
59.01,-7.53784,1
59.015,-10.0586,1
59.02,-13.8428,1
59.025,-16.2842,1
59.03,-18.457,1
59.035,-18.8354,1
59.04,-16.9189,1
59.045,-15.3931,1
59.05,-14.4653,1
59.055,-15.4785,1
59.06,-18.4448,1
59.065,-21.5393,1
59.07,-22.5891,1
59.075,-23.2483,1
59.08,-23.175,1
59.085,-21.7102,1
59.09,-20.2271,1
59.095,-19.2871,1
59.1,-19.3787,1
59.105,-19.5557,1
59.11,-18.7744,1
59.115,-17.0654,1
59.12,-16.8823,1
59.125,-17.4194,1
59.13,-17.5476,1
59.135,-16.687,1
59.14,-14.5935,1
59.145,-12.677,1
59.15,-11.9019,1
59.155,-12.561,1
59.16,-13.4583,1
59.165,-14.7522,1
59.17,-14.8071,1
59.175,-13.0859,1
59.18,-10.907,1
59.185,-10.2173,1
59.19,-11.731,1
59.195,-14.0991,1
59.2,-15.0879,1
59.205,-14.1418,1
59.21,-13.2385,1
59.215,-14.5752,1
59.22,-15.8813,1
59.225,-16.6443,1
59.23,-15.6982,1
59.235,-13.8794,1
59.24,-14.0442,1
59.245,-15.2954,1
59.25,-17.4133,1
59.255,-18.3167,1
59.26,-16.8701,1
59.265,-15.3259,1
59.27,-14.1235,1
59.275,-13.9038,1
59.28,-14.6057,1
59.285,-15.8936,1
59.29,-17.5354,1
59.295,-19.0857,1
59.3,-19.9646,1
59.305,-19.2322,1
59.31,-17.5781,1
59.315,-16.1072,1
59.32,-14.6912,1
59.325,-14.0808,1
59.33,-15.509,1
59.335,-16.8335,1
59.34,-17.0044,1
59.345,-15.7471,1
59.35,-14.1968,1
59.355,-12.5732,1
59.36,-12.8662,1
59.365,-15.5884,1
59.37,-17.4561,1
59.375,-18.0237,1
59.38,-16.6443,1
59.385,-13.6292,1
59.39,-11.8958,1
59.395,-11.554,1
59.4,-11.3953,1
59.405,-10.2844,1
59.41,-7.65991,1
59.415,-4.64478,1
59.42,-2.90527,1
59.425,-2.9541,1
59.43,-2.96021,1
59.435,-4.62646,1
59.44,-5.48706,1
59.445,-5.36499,1
59.45,-5.13306,1
59.455,-5.85938,1
59.46,-6.16455,1
59.465,-4.25415,1
59.47,-1.02539,1
59.475,1.05591,1
59.48,2.01416,1
59.485,2.20947,1
59.49,1.76392,1
59.495,0.964355,1
59.5,-1.00708,1
59.505,-4.11987,1
59.51,-5.23682,1
59.515,-2.86865,1
59.52,-0.524902,1
59.525,-0.128174,1
59.53,-1.69067,1
59.535,-3.00293,1
59.54,-3.16162,1
59.545,-3.69263,1
59.55,-4.61426,1
59.555,-5.34058,1
59.56,-5.26733,1
59.565,-4.21753,1
59.57,-3.03345,1
59.575,-2.63672,1
59.58,-1.77612,1
59.585,0.836182,1
59.59,1.75171,1
59.595,0.98877,1
59.6,-0.299072,1
59.605,-2.49634,1
59.61,-3.48511,1
59.615,-2.52075,1
59.62,-2.7832,1
59.625,-4.79736,1
59.63,-7.44019,1
59.635,-9.42993,1
59.64,-9.82056,1
59.645,-9.25903,1
59.65,-7.92236,1
59.655,-5.35278,1
59.66,-2.58789,1
59.665,-0.408936,1
59.67,2.14844,1
59.675,2.83203,1
59.68,1.36719,1
59.685,1.70288,1
59.69,2.48413,1
59.695,1.58691,1
59.7,-0.134277,1
59.705,2.06909,1
59.71,3.75366,1
59.715,6.63452,1
59.72,9.90601,1
59.725,13.7329,1
59.73,18.4753,1
59.735,23.5596,1
59.74,25.531,1
59.745,25.3845,1
59.75,23.8831,1
59.755,23.2544,1
59.76,23.7061,1
59.765,23.0469,1
59.77,22.3816,1
59.775,22.1008,1
59.78,21.8933,1
59.785,22.3999,1
59.79,23.4497,1
59.795,22.6257,1
59.8,20.6055,1
59.805,18.5974,1
59.81,16.4001,1
59.815,15.5273,1
59.82,15.9485,1
59.825,15.1184,1
59.83,12.8357,1
59.835,12.6587,1
59.84,14.2578,1
59.845,15.5579,1
59.85,16.5588,1
59.855,16.4246,1
59.86,16.4551,1
59.865,16.5466,1
59.87,16.4795,1
59.875,14.917,1
59.88,12.6953,1
59.885,11.615,1
59.89,12.3596,1
59.895,13.446,1
59.9,13.4521,1
59.905,11.1084,1
59.91,9.06982,1
59.915,9.24683,1
59.92,10.5896,1
59.925,11.1206,1
59.93,11.1328,1
59.935,10.8521,1
59.94,8.99048,1
59.945,8.63037,1
59.95,8.49609,1
59.955,8.19092,1
59.96,8.96606,1
59.965,10.0159,1
59.97,10.7361,1
59.975,9.70459,1
59.98,7.59888,1
59.985,4.94995,1
59.99,2.53906,1
59.995,1.0376,1
60,0.982666,1
60.005,0.915527,1
60.01,0.20752,1
60.015,-0.482178,1
60.02,-0.738525,1
60.025,-0.726318,1
60.03,-0.720215,1
60.035,-0.543213,1
60.04,-0.872803,1
60.045,-1.99585,1
60.05,-2.09351,1
60.055,-1.18408,1
60.06,0.140381,1
60.065,1.05591,1
60.07,0.488281,1
60.075,-1.89209,1
60.08,-4.60815,1
60.085,-5.47485,1
60.09,-4.45557,1
60.095,-3.43018,1
60.1,-3.24707,1
60.105,-3.72925,1
60.11,-3.80859,1
60.115,-3.96729,1
60.12,-3.05786,1
60.125,-2.50244,1
60.13,-2.93579,1
60.135,-3.24097,1
60.14,-2.41699,1
60.145,-0.653076,1
60.15,0.897217,1
60.155,0.946045,1
60.16,-0.866699,1
60.165,-2.91748,1
60.17,-4.24805,1
60.175,-4.12598,1
60.18,-3.24707,1
60.185,-2.70386,1
60.19,-1.08643,1
60.195,0.848389,1
60.2,2.84424,1
60.205,4.55933,1
60.21,5.11475,1
60.215,3.17993,1
60.22,0.787354,1
60.225,-1.30615,1
60.23,-3.08838,1
60.235,-2.49634,1
60.24,-0.701904,1
60.245,1.18408,1
60.25,1.61743,1
60.255,-0.158691,1
60.26,-1.95923,1
60.265,-2.50854,1
60.27,-2.33765,1
60.275,-0.439453,1
60.28,0.848389,1
60.285,1.66016,1
60.29,2.20947,1
60.295,2.50854,1
60.3,2.53296,1
60.305,0.842285,1
60.31,-0.90332,1
60.315,-0.750732,1
60.32,0.189209,1
60.325,1.26343,1
60.33,1.01318,1
60.335,-0.146484,1
60.34,-0.55542,1
60.345,-0.585938,1
60.35,-0.43335,1
60.355,0.506592,1
60.36,0.915527,1
60.365,4.01001,1
60.37,7.53174,1
60.375,8.64258,1
60.38,8.03833,1
60.385,6.35986,1
60.39,6.43921,1
60.395,6.26831,1
60.4,5.99365,1
60.405,7.25098,1
60.41,5.99976,1
60.415,4.24805,1
60.42,6.82373,1
60.425,10.8704,1
60.43,14.209,1
60.435,16.4368,1
60.44,14.0442,1
60.445,10.8459,1
60.45,9.94263,1
60.455,12.0728,1
60.46,11.2427,1
60.465,6.40869,1
60.47,0.689697,1
60.475,-1.47705,1
60.48,-0.671387,1
60.485,1.03149,1
60.49,0.506592,1
60.495,-2.75879,1
60.5,-5.75562,1
60.505,-7.15332,1
60.51,-7.1167,1
60.515,-6.23169,1
60.52,-4.04663,1
60.525,-2.7832,1
60.53,-2.59399,1
60.535,-3.74146,1
60.54,-4.92554,1
60.545,-4.41895,1
60.55,-3.2959,1
60.555,-3.01514,1
60.56,-3.52783,1
60.565,-4.37012,1
60.57,-5.34058,1
60.575,-5.87769,1
60.58,-7.15332,1
60.585,-9.56421,1
60.59,-11.676,1
60.595,-13.7939,1
60.6,-14.0808,1
