EEG,sec
-0.006386966704234375,81.432
-0.006444151928419922,81.436
-0.006376165380294922,81.44
-0.006272664320199219,81.444
-0.006285822614857422,81.448
-0.006379583668480469,81.452
-0.006442558250611329,81.456
-0.006373807437228516,81.46
-0.006264821364003906,81.464
-0.006293045213248047,81.468
-0.006391154605589844,81.472
-0.006448105007816406,81.476
-0.0063733718254785155,81.48
-0.006274914332675781,81.484
-0.006287626805933594,81.488
-0.006390036891958985,81.492
-0.006434198491636719,81.496
-0.006360890284789063,81.5
-0.006271115370382813,81.504
-0.006305589470361328,81.508
-0.006391580007689453,81.512
-0.006434851909261719,81.516
-0.006356962972605469,81.52
-0.006266909966769532,81.524
-0.006298291028853516,81.528
-0.006397638219761719,81.532
-0.0064340254137539065,81.536
-0.006351272794121094,81.54
-0.006261373419214844,81.544
-0.0063049647369921875,81.548
-0.006399573677771484,81.552
-0.0064405663964375,81.556
-0.006358567346238282,81.56
-0.006252392330087891,81.564
-0.006302676802957032,81.568
-0.006406976646652344,81.572
-0.006435360447085938,81.576
-0.006347410629230469,81.58
-0.006264558830136719,81.584
-0.006307847747792969,81.588
-0.006414006234033203,81.592
-0.0064320029306289064,81.596
-0.006347141288929688,81.6
-0.0062601331897792975,81.604
-0.006313464027855469,81.608
-0.0064131622362675784,81.612
-0.0064330409117519536,81.616
-0.006337537897302735,81.62
-0.0062605469237070315,81.624
-0.006313763510933594,81.628
-0.006417920905697266,81.632
-0.006417504254726563,81.636
-0.006339981893136719,81.64
-0.006248235543857422,81.644
-0.006298783036767578,81.648
-0.006400027277953125,81.652
-0.006430409252820313,81.656
-0.006321561252962891,81.66
-0.006250514726763672,81.664
-0.006319680732595703,81.668
-0.006414322247021485,81.672
-0.006413567219066407,81.676
-0.0063199024278613285,81.68
-0.006253932528775391,81.684
-0.006309129788177735,81.688
-0.006415842512582031,81.692
-0.00640667181566211,81.696
-0.006321373589865235,81.7
-0.006258558472750001,81.704
-0.006323397531511719,81.708
-0.00641921364190625,81.712
-0.006413359136667969,81.716
-0.006313567096707031,81.72
-0.00625787394,81.724
-0.006330457261669922,81.728
-0.006429003724283204,81.732
-0.006420365873878907,81.736
-0.0063116306663496095,81.74
-0.00626079098296875,81.744
-0.006323315854308594,81.748
-0.006426335116140625,81.752
-0.00641073233947461,81.756
-0.006314505898369141,81.76
-0.0062542781983671875,81.764
-0.00633223665788086,81.768
-0.006440578064609375,81.772
-0.006412386789011719,81.776
-0.006300955747605469,81.78
-0.006275918767804688,81.784
-0.006343905315929688,81.788
-0.006438102467476563,81.792
-0.006413462205519531,81.796
-0.006306634744091797,81.8
-0.006266175358115234,81.804
-0.006346656087449219,81.808
-0.0064415008225351565,81.812
-0.006411206845130859,81.816
-0.006308068470710938,81.82
-0.0062708645046875,81.824
-0.006352884946535156,81.828
-0.006451626851027344,81.832
-0.006404042101425781,81.836
-0.006315058678011719,81.84
-0.006275808892519531,81.844
-0.006361276306808594,81.848
-0.0064460397413945315,81.852
-0.006410690528525391,81.856
-0.00629597975847461,81.86
-0.006286036531341797,81.864
-0.006364813221408203,81.868
-0.0064458695805546876,81.872
-0.006404163644882813,81.876
-0.006288562204378906,81.88
-0.00627500816422461,81.884
-0.006363125225876953,81.888
-0.006446216708667969,81.892
-0.00638430247165625,81.896
-0.00628276360913086,81.9
-0.006266843847128906,81.904
-0.006361226230904297,81.908
-0.0064475619516503905,81.912
-0.006393891764242187,81.916
-0.006286680225490234,81.92
-0.006279353585900391,81.924
-0.006371062499794922,81.928
-0.006449275228220704,81.932
-0.0063922042548847655,81.936
-0.006273234115925781,81.94
-0.006275732563228516,81.944
-0.006365929962691407,81.948
-0.0064428378005625,81.952
-0.006367774506195313,81.956
-0.006264598696390625,81.96
-0.006281826752164063,81.964
-0.006392696748972656,81.968
-0.006455208007445313,81.972
-0.0063802186115,81.976
-0.006268510937185547,81.98
-0.006288265152169922,81.984
-0.006384517360488282,81.988
-0.006450603941292969,81.992
-0.006382837143738281,81.996
-0.006278830949035157,82.0
-0.0063006071609707035,82.004
-0.0063924001829375006,82.008
-0.006455786554300781,82.012
-0.0063880591368261725,82.016
-0.006277344715642578,82.02
-0.0063116340695664064,82.024
-0.006396482098398438,82.028
-0.00644663919372461,82.032
-0.006376323872962891,82.036
-0.00627386711425,82.04
-0.006306081964449219,82.044
-0.006397226430529297,82.048
-0.006452358542638672,82.052
-0.006372353291308594,82.056
-0.006269952442585938,82.06
-0.006299019803421875,82.064
-0.006402182972707031,82.068
-0.006447215795884766,82.072
-0.0063798204351347655,82.076
-0.006273095556384766,82.08
-0.0063021507628750004,82.084
-0.006416410363613282,82.088
-0.006449660277892578,82.092
-0.0063612067839511725,82.096
-0.006267601792126954,82.1
-0.006304248116769532,82.104
-0.006410376460232422,82.108
-0.006440660714160156,82.112
-0.006363364909574219,82.116
-0.006278980204400391,82.12
-0.0063141208486972656,82.124
-0.006393936492234375,82.128
-0.006432190107552735,82.132
-0.006340235189701172,82.136
-0.006251193425427734,82.14
-0.0063041324073984375,82.144
-0.006408777434511719,82.148
-0.006426045842712891,82.152
-0.0063411122472871095,82.156
-0.006241135947445312,82.16
-0.006299145236269532,82.164
-0.006401889323714844,82.168
-0.006418843663623047,82.172
-0.006326836238998047,82.176
-0.006250727184726562,82.18
-0.006292480765433594,82.184
-0.006406915874923829,82.188
-0.006413580831933594,82.192
-0.00634283135794336,82.196
-0.0062465475483261725,82.2
-0.006313463055507813,82.204
-0.0064114013146621095,82.208
-0.006411314775720703,82.212
-0.006319288390316406,82.216
-0.006247360430966797,82.22
-0.006309250359287109,82.224
-0.006399131745761719,82.228
-0.0064030726708125,82.232
-0.006308148689392578,82.236
-0.006249849640966797,82.24
-0.0063059307643886725,82.244
-0.006402915150492188,82.248
-0.006394779517652344,82.252
-0.0063006022992324225,82.256
-0.006239149441183594,82.26
-0.006309034498107422,82.264
-0.006408006362820313,82.268
-0.006395834028685547,82.272
-0.0063013675368378905,82.276
-0.006250409227042969,82.28
-0.006302294184154297,82.284
-0.006403882636410157,82.288
-0.006396058640994141,82.292
-0.006295469275955078,82.296
-0.006258507424498047,82.3
-0.00630511982644336,82.304
-0.006414445249,82.308
-0.006384431793894531,82.312
-0.0062964605843906256,82.316
-0.006246582066667969,82.32
-0.006324579906261719,82.324
-0.006417420146654297,82.328
-0.006391789548609375,82.332
-0.006288744033390625,82.336
-0.006241589061453125,82.34
-0.006325153105205078,82.344
-0.006417150320179687,82.348
-0.0063855446457871095,82.352
-0.006284823041466797,82.356
-0.006245576659191406,82.36
-0.006323108258083985,82.364
-0.006417663719742187,82.368
-0.006389591070558594,82.372
-0.006291963476480469,82.376
-0.006240327926542969,82.38
-0.0063424939533066405,82.384
-0.006418829078408204,82.388
-0.006379067838048829,82.392
-0.006280835443728516,82.396
-0.006246238341771485,82.4
-0.006336548533562501,82.404
-0.0064240253042832035,82.408
-0.006382214355064453,82.412
-0.00628709639028711,82.416
-0.006258827326876953,82.42
-0.006342965541919922,82.424
-0.006430002811500001,82.428
-0.006383065645437501,82.432
-0.006278029734566407,82.436
-0.0062657577347968755,82.44
-0.006358392323660157,82.444
-0.006431207064072266,82.448
-0.006375268875755859,82.452
-0.006282271601216797,82.456
-0.006265781557314453,82.46
-0.006363816565060547,82.464
-0.006423144843480469,82.468
-0.006360499887205078,82.472
-0.0062643876969492186,82.476
-0.006255862152699219,82.48
-0.006330711530582032,82.484
-0.00640961997375586,82.488
-0.006360212558472657,82.492
-0.006258368864957032,82.496
-0.006250671760910156,82.5
-0.006352318554025391,82.504
-0.006417340414146485,82.508
-0.006354469873214844,82.512
-0.006252176468908203,82.516
-0.0062560473849277345,82.52
-0.0063611873369980474,82.524
-0.006416980159339844,82.528
-0.006353701718566407,82.532
-0.0062471858945625,82.536
-0.006260212436113281,82.54
-0.006353736236908204,82.544
-0.006436030880794922,82.548
-0.006358496851033203,82.552
-0.00624721457881836,82.556
-0.006261332094439453,82.56
-0.0063502537737773436,82.564
-0.0064107177542597656,82.568
-0.006333412226197266,82.572
-0.006244286353851563,82.576
-0.006249548213193359,82.58
-0.006351495947908204,82.584
-0.0063922645404394535,82.588
-0.006321445543591797,82.592
-0.006238338503238281,82.596
-0.0062526334723066405,82.6
-0.006371664382994141,82.604
-0.006402766381300782,82.608
-0.006321264200753907,82.612
-0.006243245455685547,82.616
-0.0062809443466660154,82.62
-0.006365613949703125,82.624
-0.006391226559316406,82.628
-0.006324013027578125,82.632
-0.006233822434548828,82.636
-0.006270955905367187,82.64
-0.006365692223689453,82.644
-0.0064005119932597655,82.648
-0.006319476539587891,82.652
-0.006219411269935547,82.656
-0.006264335190175782,82.66
-0.006368076420142578,82.664
-0.006405580841591797,82.668
-0.006312838808312501,82.672
-0.006232591442416016,82.676
-0.006267285292964844,82.68
-0.00636838465434961,82.684
-0.006382115661777344,82.688
-0.006314294898927735,82.692
-0.006228556685816407,82.696
-0.00626296904171875,82.7
-0.006367997659982422,82.704
-0.006376137668386719,82.708
-0.006300127307402344,82.712
-0.0062286101649375,82.716
-0.006288361414587891,82.72
-0.006357483178601563,82.724
-0.006369897627302734,82.728
-0.0062798159372109376,82.732
-0.006212428355242188,82.736
-0.006269401121464844,82.74
-0.006366584352664063,82.744
-0.006368330689054688,82.748
-0.006274937182845703,82.752
-0.006218310086214844,82.756
-0.006263278248273438,82.76
-0.006370870947306641,82.764
-0.006369096899007813,82.768
-0.006278998679005859,82.772
-0.006218400028373047,82.776
-0.006268350013648438,82.78
-0.006377265105494141,82.784
-0.006362173783695313,82.788
-0.0062568714495664065,82.792
-0.006212199367369141,82.796
-0.00627819989540625,82.8
-0.006363075636146485,82.804
-0.006343012214607422,82.808
-0.0062508005969746094,82.812
-0.006197762435542969,82.816
-0.0062688546620820315,82.82
-0.006365784110542969,82.824
-0.0063640975735332036,82.828
-0.006257767954105469,82.832
-0.006214296235089844,82.836
-0.00627763739228711,82.84
-0.006379026027099609,82.844
-0.006340292558212891,82.848
-0.006250475832857422,82.852
-0.0062119028013339845,82.856
-0.006274240981923828,82.86
-0.006369984166244141,82.864
-0.006338476698964844,82.868
-0.006233841881501953,82.872
-0.006206810130484375,82.876
-0.006275485586923828,82.88
-0.006362841786535157,82.884
-0.006340997024089844,82.888
-0.006233229788652344,82.892
-0.006206830549785157,82.896
-0.00627631499947461,82.9
-0.006368285474888672,82.904
-0.0063242352090175785,82.908
-0.006233683388833984,82.912
-0.006211848349865235,82.916
-0.006271460553800782,82.92
-0.006388730542882813,82.924
-0.006319071070615235,82.928
-0.006231311832900391,82.932
-0.006219195894929688,82.936
-0.006285780317734376,82.94
-0.006368669066039063,82.944
-0.006332673241978516,82.948
-0.006231766405429688,82.952
-0.006226967383572266,82.956
-0.0062935177742089845,82.96
-0.006360295694197266,82.964
-0.006323174377724609,82.968
-0.006229644256669922,82.972
-0.006226148180671875,82.976
-0.006300173980089844,82.98
-0.006367339866792969,82.984
-0.006300780725027344,82.988
-0.00621394473141211,82.992
-0.006216224400492187,82.996
-0.006296803336939453,83.0
-0.006351631104232422,83.004
-0.006307516177242188,83.008
-0.0062290068827812505,83.012
-0.006226303270123047,83.016
-0.006308533252890625,83.02
-0.006380079565785157,83.024
-0.006308931915429688,83.028
-0.006219897443763672,83.032
-0.006227167687189453,83.036
-0.006313146556345703,83.04
-0.006366624218917969,83.044
-0.006308009643677734,83.048
-0.00620672845328125,83.052
-0.0062307629426484375,83.056
-0.006320245180410157,83.06
-0.0063579499054765625,83.064
-0.006302703542517578,83.068
-0.006215549105044922,83.072
-0.006232302168988281,83.076
-0.006313179616166016,83.08
-0.006359118181185547,83.084
-0.006291594470544922,83.088
-0.006199152892691406,83.092
-0.006226827851683594,83.096
-0.0063047620025058594,83.1
-0.006350790995857422,83.104
-0.0062854764590917975,83.108
-0.006188828991451172,83.112
-0.006236037928683594,83.116
-0.006311728387289063,83.12
-0.006346960432265626,83.124
-0.0062639331244199225,83.128
-0.0061873573432734376,83.132
-0.00623275382447461,83.136
-0.006319444452115235,83.14
-0.006346265689865235,83.144
-0.0062717828870488285,83.148
-0.00620792395472461,83.152
-0.006242762685074219,83.156
-0.006333866798726563,83.16
-0.006354556898330079,83.164
-0.006274992120488282,83.168
-0.006212347650386719,83.172
-0.006246144024048828,83.176
-0.006330538938873047,83.18
-0.0063524298878320316,83.184
-0.00628224486165625,83.188
-0.006197080819835938,83.192
-0.006243649466136719,83.196
-0.00633117339571875,83.2
-0.006338832578207032,83.204
-0.006268095744736329,83.208
-0.00619354098819336,83.212
-0.006236960200435547,83.216
-0.006332321252126953,83.22
-0.00634165919284375,83.224
-0.006258415537644531,83.228
-0.006178339791109376,83.232
-0.006238811064199219,83.236
-0.0063354517254062504,83.24
-0.006338923492712891,83.244
-0.006254168323082032,83.248
-0.0061899194793476565,83.252
-0.006253092420400391,83.256
-0.0063407884555175785,83.26
-0.006332246381357422,83.264
-0.006267483165712891,83.268
-0.00619974310771875,83.272
-0.0062618484110449225,83.276
-0.006352780419162109,83.28
-0.0063500315923378904,83.284
-0.006267548799179688,83.288
-0.006211125409382813,83.292
-0.006270487233796875,83.296
-0.006361341940275391,83.3
-0.006339212766140625,83.304
-0.006249814636451172,83.308
-0.006204350090914063,83.312
-0.00626323108941211,83.316
-0.0063386269266777345,83.32
-0.006340086420509766,83.324
-0.006250637242568359,83.328
-0.006197063317578125,83.332
-0.0062723210814765624,83.336
-0.006353367717146485,83.34
-0.006331302231783203,83.344
-0.006244638343703125,83.348
-0.006202853161697266,83.352
-0.006267633879599609,83.356
-0.006356508400076172,83.36
-0.006332337295863281,83.364
-0.006236419575138672,83.368
-0.0062110573450468755,83.372
-0.006285396726583984,83.376
-0.006365538106585938,83.38
-0.006338541360083985,83.384
-0.006239188335089844,83.388
-0.006231629790583984,83.392
-0.006281514628566407,83.396
-0.006362259350289063,83.4
-0.00632750958975,83.404
-0.006233669775966797,83.408
-0.006211352452560547,83.412
-0.006297421750048829,83.416
-0.0063688017914941405,83.42
-0.006320665234597657,83.424
-0.006237482837300782,83.428
-0.006215001187140625,83.432
-0.006292679610529297,83.436
-0.0063685679418828125,83.44
-0.006318301943619141,83.444
-0.006233814655767578,83.448
-0.006211821124130859,83.452
-0.006286854275720704,83.456
-0.0063531119897128905,83.46
-0.006298470426996094,83.464
-0.006223225303617188,83.468
-0.006209686334851563,83.472
-0.006285769621910156,83.476
-0.006360081777712891,83.48
-0.006298728099125,83.484
-0.006204196946158203,83.488
-0.006195979149941406,83.492
-0.006291088849763672,83.496
-0.006348831715330078,83.5
-0.006293143420361328,83.504
-0.006203719037285157,83.508
-0.006203226543197266,83.512
-0.006289909392056641,83.516
-0.006345211665005859,83.52
-0.006292085019937501,83.524
-0.0061925861427949225,83.528
-0.006203877529953126,83.532
-0.006308151606435547,83.536
-0.006351116732322266,83.54
-0.006286405537277344,83.544
-0.006195277601107422,83.548
-0.006212555732785156,83.552
-0.006294978240388672,83.556
-0.006348434025138672,83.56
-0.006296801392244141,83.564
-0.006197095891224609,83.568
-0.006214284566917969,83.572
-0.006309172085300781,83.576
-0.006348400479144532,83.58
-0.006266363507386719,83.584
-0.006192741718419922,83.588
-0.006218825916646484,83.592
-0.006314730510677735,83.596
-0.006359928632957031,83.6
-0.006280850515117188,83.604
-0.0061967998113632815,83.608
-0.006221799355779297,83.612
-0.006318399664558594,83.616
-0.006350925179833985,83.62
-0.00628097448944336,83.624
-0.006191460650382813,83.628
-0.006229385126019531,83.632
-0.006331540943132812,83.636
-0.006353990019646484,83.64
-0.00627937206050586,83.644
-0.006183180623916016,83.648
-0.00623358615406836,83.652
-0.006324384464382812,83.656
-0.006356084456498047,83.66
-0.00627490169215625,83.664
-0.0062113991252480474,83.668
-0.006242660102396484,83.672
-0.006342754542478516,83.676
-0.006352305913505859,83.68
-0.006273097987253906,83.684
-0.006194687872253906,83.688
-0.006242320753064454,83.692
-0.006339249715351563,83.696
-0.006348045086076172,83.7
-0.006269946608500001,83.704
-0.006208246287972657,83.708
-0.006252905729650391,83.712
-0.006340561898513672,83.716
-0.006352370574625,83.72
-0.006266690702373047,83.724
-0.006196113333917969,83.728
-0.006258666403339844,83.732
-0.006343646185279297,83.736
-0.00634555393138086,83.74
-0.0062594447676386725,83.744
-0.006197097349746094,83.748
-0.006253202781859375,83.752
-0.006348223511871094,83.756
-0.006337064363994141,83.76
-0.006253208615945313,83.764
-0.006187000491683594,83.768
-0.006247064351105469,83.772
-0.006339224920486329,83.776
-0.0063330203700917975,83.78
-0.006240072199109375,83.784
-0.006180143496011719,83.788
-0.0062569677119843755,83.792
-0.006348192882919922,83.796
-0.006319787690837891,83.8
-0.0062379636632167975,83.804
-0.006193320751449219,83.808
-0.00626075743697461,83.812
-0.006345115402587891,83.816
-0.006324420927419922,83.82
-0.0062399307225253905,83.824
-0.0061978577256132815,83.828
-0.006269941260587891,83.832
-0.006359086579886719,83.836
-0.006327169754244141,83.84
-0.006235366036453125,83.844
-0.006195689876513672,83.848
-0.00627473833775,83.852
-0.006361585513363282,83.856
-0.006323479694888672,83.86
-0.006230783848123047,83.864
-0.0061880914657539065,83.868
-0.006283231794527344,83.872
-0.006358275641941406,83.876
-0.006327834353867187,83.88
-0.006243788998025391,83.884
-0.006201628975998047,83.888
-0.006272476657101562,83.892
-0.00636768699490625,83.896
-0.0063193039478789065,83.9
-0.006216635703550782,83.904
-0.006198171307732422,83.908
-0.006284595025941407,83.912
-0.0063690059845019536,83.916
-0.006318978211414063,83.92
-0.006230902474537109,83.924
-0.006201265804148438,83.928
-0.006292185657919922,83.932
-0.006370862682351563,83.936
-0.006313199549292969,83.94
-0.006218606166076172,83.944
-0.006207422223333985,83.948
-0.006296627342013672,83.952
-0.006375371944607422,83.956
-0.006310157073476563,83.96
-0.006202119525390625,83.964
-0.006213351599341797,83.968
-0.006300583824626954,83.972
-0.006373429680164063,83.976
-0.006318097750611328,83.98
-0.0062232875338671875,83.984
-0.006226769996998047,83.988
-0.006307926994126954,83.992
-0.00637849950084375,83.996
-0.006321308928746094,84.0
-0.006227596492505859,84.004
-0.0062288041482949225,84.008
-0.006317843967873047,84.012
-0.006387448988671875,84.016
-0.006313609880003906,84.02
-0.0062165374964375,84.024
-0.00622850904078125,84.028
-0.00632700931688086,84.032
-0.00638450228909961,84.036
-0.006316738894761719,84.04
-0.00622145903409961,84.044
-0.006229542160166016,84.048
-0.006326443896718751,84.052
-0.00638142189172461,84.056
-0.0063060226512421875,84.06
-0.00620820399084961,84.064
-0.00622612873371875,84.068
-0.006315684869902344,84.072
-0.00637770363428711,84.076
-0.006294188207917969,84.08
-0.0061979082876914065,84.084
-0.006223335665076172,84.088
-0.006317404466732422,84.092
-0.006358407881222656,84.096
-0.006280742584527344,84.1
-0.006189710910775391,84.104
-0.0062216296811132814,84.108
-0.006324760762925781,84.112
-0.006357873576185547,84.116
-0.006307204053644532,84.12
-0.0061991149711328125,84.124
-0.006238303984896484,84.128
-0.006335087581208984,84.132
-0.006371367330785156,84.136
-0.0062851069669824225,84.14
-0.006198753257804688,84.144
-0.006229211561962891,84.148
-0.006324302787179688,84.152
-0.006356853583494141,84.156
-0.006278102174466797,84.16
-0.006179394302142579,84.164
-0.006238235920560547,84.168
-0.006317333485353516,84.172
-0.006346299235859375,84.176
-0.006265719327064453,84.18
-0.0061841150500136725,84.184
-0.006235746710560547,84.188
-0.00633435491725,84.192
-0.006356917758439454,84.196
-0.006260574149441407,84.2
-0.006187392833962891,84.204
-0.0062378824721875,84.208
-0.006348415064359375,84.212
-0.006351541162074219,84.216
-0.006253885369914063,84.22
-0.006176459270742188,84.224
-0.006219160890414062,84.228
-0.006335899977675781,84.232
-0.006355767957335938,84.236
-0.006256760601933594,84.24
-0.006181737659994141,84.244
-0.006240477668082032,84.248
-0.006350545964248047,84.252
-0.00635693671921875,84.256
-0.006265262323666016,84.26
-0.0061882484999003905,84.264
-0.0062507019036875,84.268
-0.00634753995146875,84.272
-0.006350926638355469,84.276
-0.0062304342891406255,84.28
-0.006181501379513672,84.284
-0.006237526592945313,84.288
-0.006358094299103516,84.292
-0.0063517905692480475,84.296
-0.006245415735654297,84.3
-0.006183871963099609,84.304
-0.006260125897171875,84.308
-0.006365869190962891,84.312
-0.006344602489199219,84.316
-0.006247134846310547,84.32
-0.006191574415058594,84.324
-0.0062599601118964844,84.328
-0.006358053946675782,84.332
-0.006349207041525391,84.336
-0.00622746425322461,84.34
-0.006186187609042969,84.344
-0.006264195172113281,84.348
-0.00636510443953125,84.352
-0.0063567286368203125,84.356
-0.006236893108447266,84.36
-0.006187702526691406,84.364
-0.0062680330283125,84.368
-0.006368779427498047,84.372
-0.006338890919066406,84.376
-0.006234885696710938,84.38
-0.0061854345257832035,84.384
-0.006270001546142578,84.388
-0.006363344490273438,84.392
-0.006334480836271484,84.396
-0.0062282367834375005,84.4
-0.006186805049804687,84.404
-0.006277534323435547,84.408
-0.006366938287210938,84.412
-0.006337346344814454,84.416
-0.006231306484988281,84.42
-0.0061912195081640625,84.424
-0.006271418256677735,84.428
-0.006365775845587891,84.432
-0.006325054898091797,84.436
-0.006217381494203126,84.44
-0.00619639823178125,84.444
-0.006292356304933594,84.448
-0.006376328734701172,84.452
-0.0063333490235996095,84.456
-0.006223011873306641,84.46
-0.006198645813388672,84.464
-0.006290606079152344,84.468
-0.006380884183470704,84.472
-0.006323787929095703,84.476
-0.006232393569667969,84.48
-0.0062082608731875,84.484
-0.006308271691371094,84.488
-0.006377179538900391,84.492
-0.006342035491386719,84.496
-0.0062238320485546875,84.5
-0.00621119104284961,84.504
-0.0063199792433261725,84.508
-0.00639319118775586,84.512
-0.006329498040707032,84.516
-0.006222529588869141,84.52
-0.006218370371769532,84.524
-0.006320050224705078,84.528
-0.006395208809142579,84.532
-0.006325792423789063,84.536
-0.006226913418277344,84.54
-0.006224800992994141,84.544
-0.006323933781244141,84.548
-0.006397314427992188,84.552
-0.006337315229689454,84.556
-0.006219050528955078,84.56
-0.006227499257740235,84.564
-0.006330850090123047,84.568
-0.006394488785703125,84.572
-0.006318442934029297,84.576
-0.006217941566453125,84.58
-0.006225535601648438,84.584
-0.006329151398767579,84.588
-0.0064046191897597655,84.592
-0.006309690346601563,84.596
-0.0062137993654375005,84.6
-0.006229329702203125,84.604
-0.006338710062402344,84.608
-0.006386280712962891,84.612
-0.006319737128759766,84.616
-0.006218420933847657,84.62
-0.006236147317794922,84.624
-0.006341366516199219,84.628
-0.006391014101353516,84.632
-0.006317158462775391,84.636
-0.0061913745976152346,84.64
-0.00624410306631836,84.644
-0.006341852203853516,84.648
-0.006392049165433594,84.652
-0.006302267930767579,84.656
-0.006197112421134766,84.66
-0.0062456777833476565,84.664
-0.006350097711978516,84.668
-0.006391270801134766,84.672
-0.006310646650521484,84.676
-0.0062108055070039065,84.68
-0.006233970231392578,84.684
-0.006357119034404297,84.688
-0.00638764491672461,84.692
-0.006300907616396485,84.696
-0.006203850790392578,84.7
-0.006248098442837891,84.704
-0.00635902678050586,84.708
-0.006387544764916016,84.712
-0.006288152359841797,84.716
-0.006206857289345703,84.72
-0.006247698807951172,84.724
-0.006353503359644531,84.728
-0.006380113111779297,84.732
-0.006286091468984375,84.736
-0.006200309986402344,84.74
-0.006249975073814453,84.744
-0.006344505254433594,84.748
-0.006391316501474609,84.752
-0.006290915285707031,84.756
-0.006205652550599609,84.76
-0.006257321160357422,84.764
-0.006368135247175781,84.768
-0.006376756081496094,84.772
-0.0062901558821875005,84.776
-0.006198743534328126,84.78
-0.006263052663617188,84.784
-0.00636848577850586,84.788
-0.006365478793378907,84.792
-0.006280147021587891,84.796
-0.006193707745816407,84.8
-0.006270004463185547,84.804
-0.006361519879896485,84.808
-0.006369278728019532,84.812
-0.006281498098656251,84.816
-0.00619978978040625,84.82
-0.006263761505058594,84.824
-0.00636812260665625,84.828
-0.006377997283279297,84.832
-0.006277647115763672,84.836
-0.0061987717324101565,84.84
-0.006262655945773438,84.844
-0.006374935360509766,84.848
-0.006360455159212891,84.852
-0.0062637303899335936,84.856
-0.006189672989216797,84.86
-0.006271260250183594,84.864
-0.006367068095623047,84.868
-0.006359465795472656,84.872
-0.006264029873011719,84.876
-0.006197839251007813,84.88
-0.006264119815169922,84.884
-0.006387590951429688,84.888
-0.0063517171570000005,84.892
-0.006259377189476563,84.896
-0.006189649166699219,84.9
-0.006276762765570313,84.904
-0.00637283654809375,84.908
-0.006347756298822266,84.912
-0.00625680824696875,84.916
-0.006211491498275391,84.92
-0.006281127634199219,84.924
-0.006399287321386719,84.928
-0.006353722137867188,84.932
-0.006250762675416016,84.936
-0.00620215209903711,84.94
-0.006283460782400391,84.944
-0.00638361793890625,84.948
-0.006346335212722656,84.952
-0.006251828854621094,84.956
-0.006202086465570313,84.96
-0.006289859316152344,84.964
-0.006384705995933594,84.968
-0.006348495769214844,84.972
-0.006241089274757813,84.976
-0.006214218933451172,84.98
-0.006291982923433594,84.984
-0.0063900475877832034,84.988
-0.006346823331246094,84.992
-0.006237212524652344,84.996
-0.006210492897232422,85.0
-0.006298912845179688,85.004
-0.00638593601571875,85.008
-0.006333790955609375,85.012
-0.006240934185306641,85.016
-0.006213430845675782,85.02
-0.006301011657595703,85.024
-0.006380582755697266,85.028
-0.006340286724126953,85.032
-0.006230215997091797,85.036
-0.006217674170847657,85.04
-0.006301562006369141,85.044
-0.006389329022865235,85.048
-0.006328234474927735,85.052
-0.006225672702667969,85.056
-0.006205091992175782,85.06
-0.006303654498525391,85.064
-0.006382307700439453,85.068
-0.006319105102783203,85.072
-0.006208622586515626,85.076
-0.006206049754617188,85.08
-0.006303756595029297,85.084
-0.006395326463208985,85.088
-0.006324714090238282,85.092
-0.006224327945859375,85.096
-0.006224493244960938,85.1
-0.006316565816878906,85.104
-0.006377165439859375,85.108
-0.006322637155644532,85.112
-0.006211942667587891,85.116
-0.006218193404496094,85.12
-0.006310501770720703,85.124
-0.006381520585011719,85.128
-0.00630797707003125,85.132
-0.006212509060097657,85.136
-0.006219550801824219,85.14
-0.006316819599617188,85.144
-0.006394956484925781,85.148
-0.006316373292042969,85.152
-0.0062158840788125004,85.156
-0.006227438486011719,85.16
-0.006329744530837891,85.164
-0.006394908839890625,85.168
-0.0063208067111816405,85.172
-0.0062111701373750005,85.176
-0.006234242002562501,85.18
-0.006340294502908204,85.184
-0.006389451538669922,85.188
-0.006335548960171875,85.192
-0.0062277087986601564,85.196
-0.006257987218501953,85.2
-0.006360084208582031,85.204
-0.006401552405251953,85.208
-0.006320143570080078,85.212
-0.006225342104464844,85.216
-0.0062509328362558595,85.22
-0.006355087800150391,85.224
-0.006391810940257813,85.228
-0.006317742843716797,85.232
-0.006221830957078125,85.236
-0.006257514657541016,85.24
-0.006360373482009766,85.244
-0.006392858644857422,85.248
-0.006321724607369141,85.252
-0.006228525084517578,85.256
-0.006267717015324219,85.26
-0.006357964490691407,85.264
-0.006388529753091797,85.268
-0.0063064966707246095,85.272
-0.006219398629416016,85.276
-0.006261509061712891,85.28
-0.006361598153882813,85.284
-0.006377240796802734,85.288
-0.006301743835380859,85.292
-0.0062186533249375,85.296
-0.006262513983015625,85.3
-0.006379031375011719,85.304
-0.0063878943238984374,85.308
-0.006296241806167969,85.312
-0.006222660855802735,85.316
-0.006266021241011719,85.32
-0.006381668868029297,85.324
-0.00639075886009375,85.328
-0.0062990523770683595,85.332
-0.0062212436590937505,85.336
-0.006277829917123047,85.34
-0.006380716939673828,85.344
-0.00638424558931836,85.348
-0.006290447586484375,85.352
-0.0062326531864921875,85.356
-0.0062805306127382814,85.36
-0.006386711949148438,85.364
-0.0063820685029160155,85.368
-0.006299440343783203,85.372
-0.006233451970091797,85.376
-0.006296763470685547,85.38
-0.006395858823550781,85.384
-0.006381333894261719,85.388
-0.006298379026316406,85.392
