sec,EEG,ID
103.795,-14.679,1
103.8,-16.6077,1
103.805,-18.7378,1
103.81,-19.7876,1
103.815,-20.0256,1
103.82,-19.8425,1
103.825,-17.6941,1
103.83,-16.1926,1
103.835,-16.1743,1
103.84,-15.4663,1
103.845,-15.0879,1
103.85,-14.2883,1
103.855,-14.3311,1
103.86,-14.7644,1
103.865,-15.4419,1
103.87,-12.2559,1
103.875,-8.53882,1
103.88,-7.33643,1
103.885,-9.47266,1
103.89,-12.2681,1
103.895,-12.9517,1
103.9,-12.5732,1
103.905,-12.5671,1
103.91,-10.1379,1
103.915,-7.56226,1
103.92,-5.58472,1
103.925,-3.33252,1
103.93,-1.25122,1
103.935,-1.83716,1
103.94,-4.05884,1
103.945,-4.87671,1
103.95,-5.71899,1
103.955,-8.24585,1
103.96,-6.13403,1
103.965,-2.57568,1
103.97,-3.8269,1
103.975,-5.97534,1
103.98,-7.22656,1
103.985,-7.53174,1
103.99,-7.18384,1
103.995,-7.01294,1
104,-8.48389,1
104.005,-8.94165,1
104.01,-10.1074,1
104.015,-10.1685,1
104.02,-7.78809,1
104.025,-5.95093,1
104.03,-5.27954,1
104.035,-4.3335,1
104.04,-3.61938,1
104.045,-1.87988,1
104.05,-1.93481,1
104.055,-2.56348,1
104.06,-3.05786,1
104.065,-3.27759,1
104.07,-4.11987,1
104.075,-2.96021,1
104.08,-1.77612,1
104.085,-1.76392,1
104.09,0.67749,1
104.095,1.03149,1
104.1,-1.23901,1
104.105,-3.27148,1
104.11,-3.49121,1
104.115,-1.92871,1
104.12,-0.67749,1
104.125,-2.09961,1
104.13,-4.46167,1
104.135,-4.74243,1
104.14,-4.39453,1
104.145,-3.07007,1
104.15,-2.27051,1
104.155,-2.94189,1
104.16,-5.62744,1
104.165,-8.40454,1
104.17,-8.27637,1
104.175,-4.24194,1
104.18,-1.16577,1
104.185,-3.9917,1
104.19,-8.83179,1
104.195,-13.5559,1
104.2,-13.8245,1
104.205,-11.9202,1
104.21,-9.80225,1
104.215,-7.83081,1
104.22,-6.58569,1
104.225,-6.33545,1
104.23,-4.93164,1
104.235,-4.72412,1
104.24,-5.35889,1
104.245,-3.10059,1
104.25,-3.00903,1
104.255,-6.09741,1
104.26,-6.05469,1
104.265,-4.47998,1
104.27,-2.39258,1
104.275,-0.793457,1
104.28,-0.0915527,1
104.285,-2.70996,1
104.29,-4.77295,1
104.295,-5.18188,1
104.3,-4.60815,1
104.305,-3.58887,1
104.31,-0.408936,1
104.315,-0.115967,1
104.32,-2.6062,1
104.325,-4.6936,1
104.33,-4.71802,1
104.335,-3.41187,1
104.34,-1.02539,1
104.345,-0.12207,1
104.35,-0.708008,1
104.355,-0.872803,1
104.36,-0.189209,1
104.365,1.11084,1
104.37,2.44751,1
104.375,3.28979,1
104.38,4.22363,1
104.385,3.05176,1
104.39,-1.0437,1
104.395,-3.63159,1
104.4,-2.89307,1
104.405,-0.189209,1
104.41,1.59302,1
104.415,2.97241,1
104.42,0.00610352,1
104.425,-2.56958,1
104.43,-0.457764,1
104.435,2.7832,1
104.44,3.58276,1
104.445,3.125,1
104.45,2.86255,1
104.455,3.32031,1
104.46,5.51147,1
104.465,6.30493,1
104.47,1.85547,1
104.475,-2.32544,1
104.48,-0.88501,1
104.485,3.72925,1
104.49,5.15747,1
104.495,2.4292,1
104.5,-1.84326,1
104.505,-4.21143,1
104.51,-2.97852,1
104.515,0.927734,1
104.52,2.96021,1
104.525,2.51465,1
104.53,1.17188,1
104.535,-1.12305,1
104.54,-2.49023,1
104.545,-3.4729,1
104.55,-1.64795,1
104.555,2.04468,1
104.56,3.57056,1
104.565,4.07715,1
104.57,7.42798,1
104.575,6.97021,1
104.58,4.69971,1
104.585,1.85547,1
104.59,-0.939941,1
104.595,-2.83813,1
104.6,-2.49634,1
104.605,-2.16675,1
104.61,-3.26538,1
104.615,-4.75464,1
104.62,-3.56445,1
104.625,-1.0498,1
104.63,-1.28784,1
104.635,-2.38647,1
104.64,-3.71704,1
104.645,-3.86963,1
104.65,-2.70386,1
104.655,-1.87988,1
104.66,-2.29492,1
104.665,-2.39258,1
104.67,-1.84937,1
104.675,-0.689697,1
104.68,-0.775146,1
104.685,-2.10571,1
104.69,-2.52686,1
104.695,-3.72314,1
104.7,-3.55225,1
104.705,-2.36206,1
104.71,-1.40381,1
104.715,-0.921631,1
104.72,-0.43335,1
104.725,-1.09863,1
104.73,-2.37427,1
104.735,-2.56958,1
104.74,-2.52686,1
104.745,-1.5625,1
104.75,0.219727,1
104.755,2.41089,1
104.76,3.01514,1
104.765,3.9978,1
104.77,4.77905,1
104.775,2.71606,1
104.78,-0.0366211,1
104.785,-1.89209,1
104.79,-4.30298,1
104.795,-4.43726,1
104.8,-3.66821,1
104.805,-3.54004,1
104.81,-4.64478,1
104.815,-5.09033,1
104.82,-5.86548,1
104.825,-6.35986,1
104.83,-6.31714,1
104.835,-6.21948,1
104.84,-6.15234,1
104.845,-6.17676,1
104.85,-5.95093,1
104.855,-6.19507,1
104.86,-5.22461,1
104.865,-4.66919,1
104.87,-5.92651,1
104.875,-6.97021,1
104.88,-7.31201,1
104.885,-6.84814,1
104.89,-4.37622,1
104.895,0.976563,1
104.9,-3.24097,1
104.905,-11.4014,1
104.91,-13.9221,1
104.915,-13.0371,1
104.92,-8.97217,1
104.925,-4.90723,1
104.93,-4.25415,1
104.935,-7.10449,1
104.94,-4.56543,1
104.945,3.10059,1
104.95,8.53271,1
104.955,12.5244,1
104.96,15.4785,1
104.965,16.3208,1
104.97,16.1133,1
104.975,15.3748,1
104.98,14.6057,1
104.985,13.9648,1
104.99,14.3738,1
104.995,14.4104,1
105,14.0564,1
105.005,14.7156,1
105.01,15.1184,1
105.015,14.1907,1
105.02,13.2568,1
105.025,11.8042,1
105.03,10.6628,1
105.035,10.9924,1
105.04,14.0747,1
105.045,16.8091,1
105.05,17.3279,1
105.055,16.8457,1
105.06,15.4419,1
105.065,15.1978,1
105.07,15.564,1
105.075,15.2222,1
105.08,13.6719,1
105.085,12.2131,1
105.09,10.7666,1
105.095,10.7605,1
105.1,12.5,1
105.105,12.7808,1
105.11,11.2244,1
105.115,9.93652,1
105.12,7.36694,1
105.125,3.76587,1
105.13,4.55322,1
105.135,7.83081,1
105.14,9.91211,1
105.145,10.7361,1
105.15,13.0005,1
105.155,14.0869,1
105.16,12.4695,1
105.165,11.3464,1
105.17,10.6873,1
105.175,10.675,1
105.18,10.6445,1
105.185,9.61914,1
105.19,7.34253,1
105.195,5.70679,1
105.2,4.56543,1
105.205,3.15552,1
105.21,2.72217,1
105.215,2.46582,1
105.22,2.45361,1
105.225,2.45361,1
105.23,1.19629,1
105.235,0.0488281,1
105.24,2.96631,1
105.245,6.86646,1
105.25,8.78906,1
105.255,10.0098,1
105.26,11.0779,1
105.265,11.7065,1
105.27,12.738,1
105.275,14.0686,1
105.28,13.8,1
105.285,13.1592,1
105.29,12.7991,1
105.295,13.3057,1
105.3,13.4644,1
105.305,13.9343,1
105.31,14.209,1
105.315,12.7991,1
105.32,11.261,1
105.325,11.8408,1
105.33,13.3484,1
105.335,12.7075,1
105.34,10.8765,1
105.345,15.5151,1
105.35,19.4031,1
105.355,19.7266,1
105.36,24.6277,1
105.365,26.8616,1
105.37,23.7122,1
105.375,26.6968,1
105.38,28.7476,1
105.385,29.3884,1
105.39,29.2847,1
105.395,26.0925,1
105.4,19.8914,1
105.405,13.6719,1
105.41,9.5459,1
105.415,7.65991,1
105.42,2.99683,1
105.425,-1.17188,1
105.43,-2.94189,1
105.435,-2.11792,1
105.44,-1.46484,1
105.445,-2.55127,1
105.45,-3.75366,1
105.455,-5.3833,1
105.46,-6.61011,1
105.465,-6.16455,1
105.47,-6.47583,1
105.475,-7.6355,1
105.48,-6.9519,1
105.485,-5.70679,1
105.49,-5.80444,1
105.495,-5.44434,1
105.5,-5.13306,1
105.505,-5.67627,1
105.51,-6.66504,1
105.515,-7.80029,1
105.52,-7.4646,1
105.525,-2.93579,1
105.53,1.27563,1
105.535,3.10059,1
105.54,1.67236,1
105.545,-2.55127,1
105.55,-6.19507,1
105.555,-5.80444,1
105.56,-3.92456,1
105.565,-4.26636,1
105.57,-4.74243,1
105.575,-5.98755,1
105.58,-6.95801,1
105.585,-6.40869,1
105.59,-4.6936,1
105.595,-4.37012,1
105.6,-3.10669,1
105.605,-1.89819,1
105.61,-3.54004,1
105.615,-6.09131,1
105.62,-7.39746,1
105.625,-6.26831,1
105.63,-3.55835,1
105.635,0.109863,1
105.64,0.927734,1
105.645,-0.897217,1
105.65,-3.07617,1
105.655,-2.89917,1
105.66,-1.2207,1
105.665,-0.543213,1
105.67,-0.683594,1
105.675,-1.64795,1
105.68,-1.53809,1
105.685,-2.2522,1
105.69,-2.87476,1
105.695,-3.03345,1
105.7,-4.29077,1
105.705,-5.99365,1
105.71,-6.73218,1
105.715,-4.3335,1
105.72,-2.2644,1
105.725,1.9165,1
105.73,4.90723,1
105.735,2.55737,1
105.74,-2.04468,1
105.745,-3.91235,1
105.75,-3.86353,1
105.755,-1.76392,1
105.76,-0.299072,1
105.765,0.720215,1
105.77,0.90332,1
105.775,-2.52686,1
105.78,-6.00586,1
105.785,-8.8562,1
105.79,-8.62427,1
105.795,-5.41992,1
105.8,-1.97754,1
105.805,-0.494385,1
105.81,-1.96533,1
105.815,-3.22266,1
105.82,-3.68042,1
105.825,-4.06494,1
105.83,-2.89917,1
105.835,-3.04565,1
105.84,-6.85425,1
105.845,-9.71069,1
105.85,-10.4431,1
105.855,-6.67114,1
105.86,-4.04663,1
105.865,-6.15234,1
105.87,-10.6262,1
105.875,-13.9221,1
105.88,-13.9404,1
105.885,-8.60596,1
105.89,-3.93677,1
105.895,-1.10474,1
105.9,1.72119,1
105.905,4.11377,1
105.91,3.96729,1
105.915,1.36719,1
105.92,-1.26343,1
105.925,-3.25928,1
105.93,-2.7832,1
105.935,-0.115967,1
105.94,-0.256348,1
105.945,-1.07422,1
105.95,1.46484,1
105.955,2.64282,1
105.96,1.95923,1
105.965,-0.0183105,1
105.97,-2.80151,1
105.975,-4.55322,1
105.98,-2.46582,1
105.985,1.75171,1
105.99,4.41895,1
105.995,4.47998,1
106,4.02832,1
106.005,3.13721,1
106.01,1.07422,1
106.015,-1.2146,1
106.02,-3.15552,1
106.025,-2.53906,1
106.03,-1.19019,1
106.035,-0.299072,1
106.04,-2.30713,1
106.045,-5.52368,1
106.05,-6.71387,1
106.055,-5.83496,1
106.06,-4.39453,1
106.065,-2.70996,1
106.07,-3.57056,1
106.075,-1.97754,1
106.08,0.488281,1
106.085,-3.22266,1
106.09,-6.87866,1
106.095,-7.62329,1
106.1,-6.15845,1
106.105,-2.33154,1
106.11,-1.36719,1
106.115,-2.92358,1
106.12,-2.03247,1
106.125,0.793457,1
106.13,1.66016,1
106.135,-0.689697,1
106.14,-3.93677,1
106.145,-6.00586,1
106.15,-1.92261,1
106.155,2.72827,1
106.16,4.87671,1
106.165,5.06592,1
106.17,2.0752,1
106.175,-0.701904,1
106.18,1.28784,1
106.185,5.10254,1
106.19,6.74438,1
106.195,7.61108,1
106.2,4.05884,1
106.205,-0.775146,1
106.21,-1.61743,1
106.215,-1.19629,1
106.22,-1.33667,1
106.225,1.78223,1
106.23,2.92969,1
106.235,3.55835,1
106.24,5.49927,1
106.245,5.79224,1
106.25,6.40259,1
106.255,8.55713,1
106.26,7.67212,1
106.265,6.12793,1
106.27,5.92041,1
106.275,4.84619,1
106.28,6.45142,1
106.285,8.94165,1
106.29,8.64258,1
106.295,6.50635,1
106.3,4.8584,1
106.305,3.05786,1
106.31,2.68555,1
106.315,1.29395,1
106.32,-1.72729,1
106.325,-3.60107,1
106.33,-2.75269,1
106.335,-1.47705,1
106.34,-2.55127,1
106.345,-3.01514,1
106.35,-1.53809,1
106.355,-0.390625,1
106.36,1.5625,1
106.365,2.94189,1
106.37,2.53906,1
106.375,2.13623,1
106.38,2.85645,1
106.385,1.70288,1
106.39,0.494385,1
106.395,-0.384521,1
106.4,-2.27661,1
106.405,-3.96729,1
106.41,-4.35181,1
106.415,-3.94897,1
106.42,-3.15552,1
106.425,-2.33154,1
106.43,-2.37427,1
106.435,-0.549316,1
106.44,1.48315,1
106.445,0.476074,1
106.45,-1.82495,1
106.455,-4.24805,1
106.46,-5.40161,1
106.465,-5.02319,1
106.47,-3.88184,1
106.475,-3.55835,1
106.48,-4.15649,1
106.485,-4.15649,1
106.49,-3.55835,1
106.495,-4.13208,1
106.5,-4.88281,1
106.505,-6.12183,1
106.51,-6.23169,1
106.515,-5.34058,1
106.52,-3.75977,1
106.525,-4.30298,1
106.53,-6.46362,1
106.535,-7.39136,1
106.54,-4.58984,1
106.545,-0.98877,1
106.55,-0.10376,1
106.555,-0.598145,1
106.56,-1.82495,1
106.565,-3.14331,1
106.57,-4.18701,1
106.575,-4.11987,1
106.58,-4.79736,1
106.585,-6.26221,1
106.59,-5.57251,1
106.595,-5.01709,1
106.6,-5.79834,1
106.605,-5.66406,1
106.61,-4.02222,1
106.615,-2.67334,1
106.62,-1.34277,1
106.625,0.268555,1
106.63,0.213623,1
106.635,-0.909424,1
106.64,-0.921631,1
106.645,-0.0671387,1
106.65,-0.708008,1
106.655,-1.01929,1
106.66,0,1
106.665,0.22583,1
106.67,0.671387,1
106.675,1.59912,1
106.68,2.62451,1
106.685,2.41699,1
106.69,2.2583,1
106.695,1.88599,1
106.7,1.9165,1
106.705,2.83813,1
106.71,3.07007,1
106.715,2.17285,1
106.72,0.421143,1
106.725,-1.89209,1
106.73,-2.80762,1
106.735,-1.69678,1
106.74,0.323486,1
106.745,1.07422,1
106.75,-0.0976563,1
106.755,-1.86157,1
106.76,-1.99585,1
106.765,-0.579834,1
106.77,1.01929,1
106.775,2.47192,1
106.78,2.97852,1
106.785,2.06299,1
106.79,0.305176,1
106.795,-2.10571,1
106.8,-3.92456,1
106.805,-1.97144,1
106.81,0.805664,1
106.815,1.01929,1
106.82,-1.7334,1
106.825,-3.88184,1
106.83,-5.01099,1
106.835,-5.12085,1
106.84,-5.09644,1
106.845,-3.77197,1
106.85,-2.6062,1
106.855,-0.775146,1
106.86,3.11279,1
106.865,4.47998,1
106.87,5.2002,1
106.875,5.22461,1
106.88,3.60718,1
106.885,1.89819,1
106.89,2.36206,1
106.895,4.06494,1
106.9,4.62036,1
106.905,3.08228,1
106.91,-1.48315,1
106.915,-2.17896,1
106.92,-0.372314,1
106.925,0.45166,1
106.93,-0.402832,1
106.935,0.244141,1
106.94,0.744629,1
106.945,3.49731,1
106.95,4.53491,1
106.955,2.02637,1
106.96,0.860596,1
106.965,2.58179,1
106.97,4.94385,1
106.975,4.99268,1
106.98,3.46069,1
106.985,1.2085,1
106.99,1.15356,1
106.995,1.58691,1
107,0.891113,1
107.005,-1.08032,1
107.01,-2.05688,1
107.015,-1.9104,1
107.02,-2.58179,1
107.025,-4.05884,1
107.03,-3.22876,1
107.035,-2.14844,1
107.04,-3.21045,1
107.045,-2.88086,1
107.05,-3.13721,1
107.055,-7.92847,1
107.06,-9.66187,1
107.065,-10.498,1
107.07,-10.8826,1
107.075,-7.76978,1
107.08,-6.78711,1
107.085,-6.90918,1
107.09,-6.81152,1
107.095,-4.91333,1
107.1,-1.95923,1
107.105,-1.0437,1
107.11,-4.61426,1
107.115,-8.75244,1
107.12,-9.7168,1
107.125,-7.48901,1
107.13,-5.0293,1
107.135,-4.1748,1
107.14,-4.35181,1
107.145,-5.74341,1
107.15,-7.56226,1
107.155,-8.44727,1
107.16,-9.22241,1
107.165,-9.30786,1
107.17,-7.89185,1
107.175,-5.92651,1
107.18,-4.43726,1
107.185,-4.44946,1
107.19,-4.77905,1
107.195,-4.99878,1
107.2,-6.14624,1
107.205,-7.25098,1
107.21,-7.45239,1
107.215,-5.78003,1
107.22,-4.49219,1
107.225,-5.57251,1
107.23,-7.09229,1
107.235,-9.39331,1
107.24,-9.50928,1
107.245,-7.99561,1
107.25,-8.3374,1
107.255,-11.0779,1
107.26,-12.1826,1
107.265,-10.7727,1
107.27,-8.84399,1
107.275,-7.89795,1
107.28,-8.75244,1
107.285,-11.7554,1
107.29,-13.6414,1
107.295,-12.9333,1
107.3,-12.1399,1
107.305,-9.97925,1
107.31,-6.72607,1
107.315,-6.604,1
107.32,-5.66406,1
107.325,-4.88281,1
107.33,-4.11377,1
107.335,-3.21045,1
107.34,-3.92456,1
107.345,-5.84106,1
107.35,-6.17065,1
107.355,-5.0293,1
107.36,-3.60718,1
107.365,-3.80859,1
107.37,-5.83496,1
107.375,-7.43408,1
107.38,-8.69141,1
107.385,-9.65576,1
107.39,-9.00269,1
107.395,-8.1543,1
107.4,-7.57446,1
107.405,-7.38525,1
107.41,-8.83179,1
107.415,-9.53369,1
107.42,-9.14917,1
107.425,-7.61108,1
107.43,-7.10449,1
107.435,-8.34351,1
107.44,-9.42383,1
107.445,-9.7229,1
107.45,-7.42798,1
107.455,-5.26123,1
107.46,-5.63965,1
107.465,-5.98755,1
107.47,-6.33545,1
107.475,-6.85425,1
107.48,-7.33643,1
107.485,-8.66089,1
107.49,-8.27637,1
107.495,-5.7251,1
107.5,-2.7832,1
107.505,-0.500488,1
107.51,1.02539,1
107.515,-0.805664,1
107.52,-2.09351,1
107.525,-2.28882,1
107.53,-3.05176,1
107.535,-3.50342,1
107.54,-2.19727,1
107.545,-1.84937,1
107.55,-2.50244,1
107.555,-1.84937,1
107.56,-1.49536,1
107.565,-2.52075,1
107.57,-3.07617,1
107.575,-3.1311,1
107.58,-3.44849,1
107.585,-2.99072,1
107.59,-1.88599,1
107.595,-0.427246,1
107.6,-0.299072,1
107.605,-1.20239,1
107.61,-1.59912,1
107.615,-2.72827,1
107.62,-3.07617,1
107.625,-3.33862,1
107.63,-3.20435,1
107.635,-2.61841,1
107.64,-1.77002,1
107.645,0.701904,1
107.65,4.19922,1
107.655,9.47266,1
107.66,11.5601,1
107.665,3.55225,1
107.67,-4.45557,1
107.675,-8.56323,1
107.68,-7.6416,1
107.685,0.238037,1
107.69,3.41797,1
107.695,0.0427246,1
107.7,-3.35693,1
107.705,-4.22363,1
107.71,-4.04663,1
107.715,-2.02637,1
107.72,-2.17896,1
107.725,-2.53296,1
107.73,-1.9104,1
107.735,-2.64282,1
107.74,-2.65503,1
107.745,-3.39355,1
107.75,-4.6875,1
107.755,-4.8584,1
107.76,-5.32227,1
107.765,-4.60205,1
107.77,-3.32642,1
107.775,-3.90625,1
107.78,-5.67017,1
107.785,-7.6355,1
107.79,-7.38525,1
107.795,-6.4209,1
107.8,-5.92041,1
107.805,-5.92651,1
107.81,-6.47583,1
107.815,-7.05566,1
107.82,-7.62329,1
107.825,-7.86743,1
107.83,-7.18384,1
107.835,-6.46973,1
107.84,-6.26221,1
107.845,-5.15747,1
107.85,-5.15747,1
107.855,-6.12793,1
107.86,-5.87158,1
107.865,-4.8645,1
107.87,-5.7312,1
107.875,-6.67114,1
107.88,-6.18286,1
107.885,-4.90112,1
107.89,-1.78223,1
107.895,1.53809,1
107.9,3.32031,1
107.905,3.70483,1
107.91,1.70898,1
107.915,-0.231934,1
107.92,-1.09253,1
107.925,1.2207,1
107.93,5.81055,1
107.935,3.90625,1
107.94,-0.201416,1
107.945,-3.11279,1
107.95,-4.93774,1
107.955,-2.28271,1
107.96,0.592041,1
107.965,-1.08643,1
107.97,-3.44849,1
107.975,-3.61328,1
107.98,-0.939941,1
107.985,1.69067,1
107.99,2.54517,1
107.995,1.48315,1
108,-0.67749,1
108.005,-1.95923,1
108.01,-1.68457,1
108.015,0.415039,1
108.02,3.77808,1
108.025,4.92554,1
108.03,3.41797,1
108.035,2.44141,1
108.04,2.6001,1
108.045,1.98975,1
108.05,1.49536,1
108.055,2.23389,1
108.06,3.01514,1
108.065,0.543213,1
108.07,-0.524902,1
108.075,6.04858,1
108.08,13.1714,1
108.085,20.2209,1
108.09,28.6072,1
108.095,34.3018,1
108.1,33.1177,1
108.105,26.2756,1
108.11,21.8384,1
108.115,24.3408,1
108.12,29.0771,1
108.125,33.8562,1
108.13,30.7556,1
108.135,22.9309,1
108.14,17.2729,1
108.145,16.9861,1
108.15,18.1824,1
108.155,12.9639,1
108.16,7.19604,1
108.165,5.896,1
108.17,6.79321,1
108.175,6.33545,1
108.18,4.32739,1
108.185,2.97241,1
108.19,0.10376,1
108.195,-2.72217,1
108.2,-2.13013,1
108.205,0.384521,1
108.21,1.13525,1
108.215,-0.170898,1
108.22,-1.14136,1
108.225,-0.604248,1
108.23,0.219727,1
108.235,0.982666,1
108.24,-0.488281,1
108.245,-2.63062,1
108.25,-2.69775,1
108.255,-1.77002,1
108.26,-1.33057,1
108.265,-0.88501,1
108.27,0.45166,1
108.275,1.37329,1
108.28,0.585938,1
108.285,1.98975,1
108.29,4.29688,1
108.295,4.6814,1
108.3,3.97339,1
108.305,3.00293,1
108.31,4.07104,1
108.315,6.70776,1
108.32,9.35669,1
108.325,9.75342,1
108.33,7.35474,1
108.335,4.76685,1
108.34,5.63965,1
108.345,4.67529,1
108.35,2.02637,1
108.355,1.19629,1
108.36,2.09351,1
108.365,2.31934,1
108.37,0.604248,1
108.375,-0.622559,1
108.38,-2.50854,1
108.385,-4.58984,1
108.39,-3.9978,1
108.395,-2.771,1
108.4,-2.0752,1
108.405,-3.56445,1
108.41,-4.13208,1
108.415,-4.11377,1
108.42,-2.16064,1
108.425,1.07422,1
108.43,3.79028,1
108.435,5.88989,1
108.44,7.59888,1
108.445,5.04761,1
108.45,1.33667,1
108.455,-2.06299,1
108.46,-2.28882,1
108.465,1.84326,1
108.47,5.76782,1
108.475,7.08008,1
108.48,5.58472,1
108.485,4.28467,1
108.49,4.44946,1
108.495,5.57251,1
108.5,6.51855,1
108.505,5.69458,1
108.51,3.19824,1
108.515,-1.06201,1
108.52,-1.64795,1
108.525,0.384521,1
108.53,2.83203,1
108.535,3.50952,1
108.54,0.317383,1
108.545,-3.16162,1
108.55,-2.81372,1
108.555,-2.14844,1
108.56,-2.12402,1
108.565,0.256348,1
108.57,5.00488,1
108.575,8.88672,1
108.58,8.46558,1
108.585,6.45752,1
108.59,4.5166,1
108.595,5.35889,1
108.6,6.29883,1
108.605,6.26221,1
108.61,5.27954,1
108.615,6.34155,1
108.62,7.76367,1
108.625,7.58057,1
108.63,5.84717,1
108.635,3.42407,1
108.64,3.25928,1
108.645,4.02832,1
108.65,3.24707,1
108.655,2.66724,1
108.66,1.59912,1
108.665,2.15454,1
108.67,2.0874,1
108.675,0.128174,1
108.68,-1.50146,1
108.685,0.817871,1
108.69,2.86865,1
108.695,3.78418,1
108.7,3.00903,1
108.705,1.01318,1
108.71,-1.33057,1
108.715,-2.41699,1
108.72,-2.38647,1
108.725,-0.982666,1
108.73,0.842285,1
108.735,2.41699,1
108.74,2.6062,1
108.745,0.115967,1
108.75,-2.86865,1
108.755,-3.54614,1
108.76,-0.604248,1
108.765,4.90723,1
108.77,6.62231,1
108.775,4.3335,1
108.78,1.57471,1
108.785,0.0244141,1
108.79,2.45972,1
108.795,5.44434,1
108.8,5.94482,1
108.805,5.40771,1
108.81,3.88184,1
108.815,4.49219,1
108.82,4.07104,1
108.825,2.05078,1
108.83,1.16577,1
108.835,3.125,1
108.84,6.49414,1
108.845,7.14111,1
108.85,2.7771,1
108.855,0.805664,1
108.86,1.94702,1
108.865,3.8208,1
108.87,7.21436,1
108.875,10.0281,1
108.88,9.33228,1
108.885,6.83594,1
108.89,6.06079,1
108.895,5.85938,1
108.9,6.64673,1
108.905,8.53882,1
108.91,8.35571,1
108.915,8.34961,1
108.92,7.51343,1
108.925,8.27026,1
108.93,9.49097,1
108.935,7.47681,1
108.94,4.44946,1
108.945,3.15552,1
108.95,3.14331,1
108.955,2.83813,1
108.96,0.646973,1
108.965,1.2146,1
108.97,3.37524,1
108.975,5.10864,1
108.98,4.99268,1
108.985,3.302,1
108.99,2.09351,1
108.995,3.77808,1
109,5.57251,1
109.005,4.95605,1
109.01,1.87988,1
109.015,-2.14844,1
109.02,-3.8208,1
109.025,-1.51978,1
109.03,0.805664,1
109.035,0.787354,1
109.04,0.0488281,1
109.045,-3.92456,1
109.05,-4.28467,1
109.055,-2.34375,1
109.06,-0.671387,1
109.065,-1.37939,1
109.07,-2.28882,1
109.075,-1.7334,1
109.08,-0.45166,1
109.085,1.5564,1
109.09,2.41699,1
109.095,1.60522,1
109.1,1.25122,1
109.105,-0.335693,1
109.11,-2.12402,1
109.115,-2.46582,1
109.12,-2.00195,1
109.125,0.830078,1
109.13,0.0915527,1
109.135,-1.52588,1
109.14,0.00610352,1
109.145,0.78125,1
109.15,0.708008,1
109.155,3.52173,1
109.16,4.40674,1
109.165,-1.93481,1
109.17,-5.98755,1
109.175,-7.17773,1
109.18,-5.05981,1
109.185,1.92871,1
109.19,5.9082,1
109.195,4.96216,1
109.2,0.366211,1
109.205,-2.38037,1
109.21,-2.59399,1
109.215,-2.54517,1
109.22,-3.07617,1
109.225,-0.970459,1
109.23,1.53809,1
109.235,1.40381,1
109.24,0.286865,1
109.245,-1.28174,1
109.25,-0.360107,1
109.255,0.189209,1
109.26,1.69678,1
109.265,3.125,1
109.27,1.58081,1
109.275,-0.628662,1
109.28,-2.11792,1
109.285,-2.6062,1
109.29,-2.66113,1
109.295,-1.92871,1
109.3,-1.76392,1
109.305,-2.84424,1
109.31,-3.61938,1
109.315,-3.8269,1
109.32,-2.49023,1
109.325,-3.14331,1
109.33,-5.27954,1
109.335,-7.02515,1
109.34,-6.98242,1
109.345,-5.60303,1
109.35,-4.05884,1
109.355,-3.14941,1
109.36,-4.04053,1
109.365,-5.35889,1
109.37,-4.45557,1
109.375,-2.03247,1
109.38,-0.256348,1
109.385,2.28882,1
109.39,3.58887,1
109.395,3.36914,1
109.4,2.67334,1
109.405,1.63574,1
109.41,1.36108,1
109.415,2.31934,1
109.42,2.68555,1
109.425,4.44946,1
109.43,5.5542,1
109.435,1.06201,1
109.44,-2.99683,1
109.445,-2.6062,1
109.45,0.43335,1
109.455,4.11377,1
109.46,5.896,1
109.465,5.0293,1
109.47,3.88794,1
109.475,2.83203,1
109.48,3.03955,1
109.485,1.07422,1
109.49,0.524902,1
109.495,1.93481,1
109.5,3.45459,1
109.505,3.09448,1
109.51,1.25732,1
109.515,-0.0732422,1
109.52,-0.67749,1
109.525,-0.726318,1
109.53,0.280762,1
109.535,0.372314,1
109.54,-0.78125,1
109.545,-1.83716,1
109.55,-1.96533,1
109.555,0.823975,1
109.56,2.82593,1
109.565,2.45361,1
109.57,1.33057,1
109.575,0.219727,1
109.58,0.0610352,1
109.585,0.811768,1
109.59,0.90332,1
109.595,-1.3916,1
109.6,-2.33154,1
109.605,-1.19629,1
109.61,-1.47095,1
109.615,-0.140381,1
109.62,2.52686,1
109.625,4.82178,1
109.63,7.65381,1
109.635,6.78101,1
109.64,2.64893,1
109.645,-0.982666,1
109.65,-0.811768,1
109.655,1.09863,1
109.66,2.69165,1
109.665,2.38647,1
109.67,0.708008,1
109.675,0.280762,1
109.68,0.738525,1
109.685,0.360107,1
109.69,-0.500488,1
109.695,-1.93481,1
109.7,1.06201,1
109.705,4.90723,1
109.71,5.7312,1
109.715,5.11475,1
109.72,2.64893,1
109.725,1.28784,1
109.73,0.671387,1
109.735,-3.03345,1
109.74,-6.29883,1
109.745,-5.71289,1
109.75,-3.83301,1
109.755,-3.48511,1
109.76,-3.86353,1
109.765,-5.10254,1
109.77,-3.61328,1
109.775,-1.41602,1
109.78,-2.6062,1
109.785,-6.53076,1
109.79,-8.91724,1
109.795,-7.83691,1
109.8,-4.39453,1
109.805,-2.27661,1
109.81,-3.38135,1
109.815,-4.28467,1
109.82,-4.27246,1
109.825,-3.32031,1
109.83,-1.17798,1
109.835,-0.720215,1
