sec,EEG
116.4,-0.738525
116.405,-3.39966
116.41,-5.98755
116.415,-9.8938
116.42,-9.96704
116.425,-5.84106
116.43,-0.921631
116.435,1.42212
116.44,-0.177002
116.445,-1.80054
116.45,-1.93481
116.455,0.732422
116.46,4.20532
116.465,3.63159
116.47,-0.268555
116.475,-2.52075
116.48,-1.3916
116.485,-0.55542
116.49,-2.68555
116.495,-6.33545
116.5,-6.50024
116.505,-1.62354
116.51,4.38843
116.515,1.3916
116.52,-6.50024
116.525,-6.26221
116.53,-5.40771
116.535,-5.79224
116.54,-2.44751
116.545,-4.94385
116.55,-11.5967
116.555,-10.9131
116.56,-6.10962
116.565,-2.2583
116.57,-1.54419
116.575,-1.46484
116.58,-1.97144
116.585,-0.872803
116.59,2.17896
116.595,3.15552
116.6,3.17993
116.605,1.5625
116.61,0.421143
116.615,0.256348
116.62,0.769043
116.625,1.9043
116.63,2.9541
116.635,2.20947
116.64,1.01318
116.645,-0.012207
116.65,-0.00610352
116.655,0.45166
116.66,2.05688
116.665,5.40771
116.67,9.08813
116.675,7.48291
116.68,2.06299
116.685,-2.27661
116.69,-2.96021
116.695,-0.78125
116.7,0.683594
116.705,1.97754
116.71,1.36108
116.715,2.38037
116.72,2.89307
116.725,-0.152588
116.73,-4.77905
116.735,-6.00586
116.74,-3.92456
116.745,-2.81372
116.75,-1.20239
116.755,-0.0793457
116.76,-1.45874
116.765,-3.95508
116.77,-5.24902
116.775,-5.14526
116.78,-5.93872
116.785,-3.74756
116.79,-1.48315
116.795,-2.17896
116.8,0.463867
116.805,5.39551
116.81,6.12793
116.815,3.08838
116.82,0.427246
116.825,-2.33154
116.83,-2.2583
116.835,0.506592
116.84,2.80151
116.845,1.50146
116.85,0.0610352
116.855,-2.70386
116.86,-5.69458
116.865,-9.71069
116.87,-10.0403
116.875,-6.06079
116.88,0.463867
116.885,2.2522
116.89,-4.88281
116.895,-6.10962
116.9,0.213623
116.905,8.13599
116.91,20.0562
116.915,22.3145
116.92,18.0481
116.925,23.1262
116.93,22.9431
116.935,25.1404
116.94,23.8953
116.945,18.4265
116.95,14.8315
116.955,16.0217
116.96,10.4614
116.965,5.47485
116.97,4.61426
116.975,6.68335
116.98,7.45239
116.985,6.87256
116.99,3.9917
116.995,-1.12915
117,-2.80762
117.005,1.5625
117.01,3.52783
117.015,-0.946045
117.02,-5.27954
117.025,-4.24805
117.03,-2.51465
117.035,-2.0752
117.04,-1.5564
117.045,-4.97437
117.05,-6.18286
117.055,-2.97241
117.06,3.38745
117.065,-2.13623
117.07,-8.90503
117.075,-11.9202
117.08,-13.4277
117.085,-9.53979
117.09,-1.92871
117.095,-2.63062
117.1,-9.10645
117.105,-12.9272
117.11,-12.9883
117.115,-6.88477
117.12,-1.36719
117.125,1.0498
117.13,-1.2207
117.135,-3.479
117.14,-6.56128
117.145,-9.50928
117.15,-8.88672
117.155,-3.67432
117.16,0.146484
117.165,-2.80762
117.17,-6.53687
117.175,-10.0403
117.18,-9.39941
117.185,-3.88794
117.19,-2.31934
117.195,-3.90015
117.2,-6.86646
117.205,-7.94678
117.21,-3.33862
117.215,-2.88086
117.22,-1.64185
117.225,1.08643
117.23,-1.30615
117.235,-6.01196
117.24,-7.66602
117.245,-8.07495
117.25,-5.19409
117.255,-0.183105
117.26,3.02734
117.265,2.49023
117.27,1.26953
117.275,-3.302
117.28,-10.144
117.285,-12.0056
117.29,-8.46558
117.295,-5.08423
117.3,-2.44141
117.305,-3.42407
117.31,-8.93555
117.315,-9.96704
117.32,-6.21338
117.325,-5.86548
117.33,-6.33545
117.335,-4.77905
117.34,-4.87061
117.345,-2.24609
117.35,1.2085
117.355,-0.0732422
117.36,-2.11182
117.365,-5.82886
117.37,-7.87964
117.375,-7.34863
117.38,-4.62036
117.385,-3.35693
117.39,-1.05591
117.395,-1.86157
117.4,-5.09033
117.405,-6.37207
117.41,-4.40063
117.415,-2.05078
117.42,0.146484
117.425,1.77612
117.43,1.0498
117.435,-0.378418
117.44,-3.41797
117.445,-4.52881
117.45,-3.38745
117.455,-4.08936
117.46,-1.87988
117.465,0.0793457
117.47,-0.20752
117.475,-3.02124
117.48,-1.40381
117.485,-2.67334
117.49,-6.08521
117.495,-4.08936
117.5,-4.74854
117.505,-7.01904
117.51,-8.3313
117.515,-8.09326
117.52,-6.98853
117.525,-4.42505
117.53,-3.61938
117.535,-1.09253
117.54,1.53198
117.545,-0.476074
117.55,-1.2207
117.555,0.98877
117.56,1.86157
117.565,3.125
117.57,4.40063
117.575,1.77002
117.58,-2.36206
117.585,-1.77002
117.59,-1.2146
117.595,-3.50952
117.6,-4.6936
117.605,-4.73633
117.61,-2.37427
117.615,-2.93579
117.62,-3.04565
117.625,0.354004
117.63,-2.82593
117.635,-6.26221
117.64,-5.70068
117.645,-3.93677
117.65,-2.17896
117.655,-4.41895
117.66,-11.5906
117.665,-16.9922
117.67,-15.332
117.675,-10.0708
117.68,-7.58057
117.685,-6.65283
117.69,-9.46655
117.695,-12.0239
117.7,-11.8286
117.705,-10.2112
117.71,-7.04346
117.715,-4.03442
117.72,-6.87256
117.725,-9.95483
117.73,-12.2925
117.735,-7.79419
117.74,-4.01611
117.745,-4.1626
117.75,-8.3374
117.755,-12.8601
117.76,-16.272
117.765,-16.0339
117.77,-14.1418
117.775,-10.083
117.78,-8.45337
117.785,-9.24072
117.79,-11.0168
117.795,-13.4827
117.8,-12.677
117.805,-8.52051
117.81,-8.1543
117.815,-8.80737
117.82,-11.5601
117.825,-13.8489
117.83,-14.4775
117.835,-11.5967
117.84,-5.85938
117.845,-0.256348
117.85,0.787354
117.855,-5.97534
117.86,-14.1113
117.865,-15.3198
117.87,-10.7605
117.875,-2.82593
117.88,1.66016
117.885,0.0549316
117.89,-6.073
117.895,-7.69043
117.9,-7.78809
117.905,-8.82568
117.91,-9.30786
117.915,-8.48389
117.92,-10.5896
117.925,-9.90601
117.93,-8.90503
117.935,-6.67114
117.94,-3.21655
117.945,-2.67334
117.95,-4.52271
117.955,-10.6079
117.96,-13.2446
117.965,-8.23975
117.97,-4.03442
117.975,-3.51563
117.98,-5.37109
117.985,-7.94067
117.99,-10.26
117.995,-11.8652
118,-7.78198
118.005,-8.19092
118.01,-11.9934
118.015,-13.3972
118.02,-12.6648
118.025,-11.3464
118.03,-10.6079
118.035,-12.8784
118.04,-12.8967
118.045,-12.8723
118.05,-10.8887
118.055,-6.44531
118.06,-4.04053
118.065,-3.48511
118.07,-0.90332
118.075,0.469971
118.08,-1.55029
118.085,-5.84717
118.09,-5.98755
118.095,-4.37012
118.1,-1.75171
118.105,2.02637
118.11,-3.30811
118.115,-10.1746
118.12,-9.46045
118.125,0.213623
118.13,9.49707
118.135,9.7229
118.14,6.26221
118.145,-0.140381
118.15,-4.12598
118.155,-0.408936
118.16,2.61841
118.165,2.14233
118.17,2.80151
118.175,3.65601
118.18,2.71606
118.185,0.695801
118.19,-3.8147
118.195,-4.98657
118.2,-4.37012
118.205,-0.482178
118.21,5.07202
118.215,7.70264
118.22,3.22266
118.225,-2.18506
118.23,0.384521
118.235,3.302
118.24,2.70386
118.245,1.64795
118.25,-2.02026
118.255,0.128174
118.26,5.2124
118.265,4.10767
118.27,1.47095
118.275,-3.31421
118.28,-2.73438
118.285,5.65186
118.29,9.71069
118.295,8.53271
118.3,6.81763
118.305,-0.952148
118.31,-6.87256
118.315,-7.48291
118.32,-4.87671
118.325,-3.479
118.33,-3.02734
118.335,-3.34473
118.34,-3.22266
118.345,-3.14331
118.35,2.16064
118.355,0.244141
118.36,-5.52368
118.365,-9.80835
118.37,-10.6873
118.375,-7.89185
118.38,-5.88379
118.385,-4.45557
118.39,-4.88892
118.395,-9.82666
118.4,-11.908
118.405,-8.06885
118.41,-6.81152
118.415,-3.38745
118.42,-0.341797
118.425,-4.49829
118.43,-9.93042
118.435,-7.02515
118.44,-3.22266
118.445,-4.19922
118.45,-2.96631
118.455,-5.24902
118.46,-8.95996
118.465,-9.22852
118.47,-6.99463
118.475,-5.3833
118.48,-3.17383
118.485,-4.29688
118.49,-8.45947
118.495,-9.03931
118.5,-9.03931
118.505,-6.09131
118.51,-2.05078
118.515,-4.22363
118.52,-5.83496
118.525,-4.44946
118.53,-2.99683
118.535,0.360107
118.54,1.83716
118.545,-1.77002
118.55,-5.56641
118.555,-7.36694
118.56,-7.04346
118.565,-4.42505
118.57,-1.13525
118.575,-1.42822
118.58,-0.531006
118.585,-1.69067
118.59,-3.6377
118.595,-5.74951
118.6,-4.13208
118.605,0.604248
118.61,4.82178
118.615,3.95508
118.62,-1.25732
118.625,-7.23267
118.63,-6.10352
118.635,5.01709
118.64,7.27539
118.645,2.49634
118.65,-2.09351
118.655,-5.31006
118.66,-6.54907
118.665,-7.68433
118.67,-9.52148
118.675,-10.5103
118.68,-5.23682
118.685,0.189209
118.69,0.0305176
118.695,-6.54907
118.7,-8.39233
118.705,-4.66919
118.71,-1.05591
118.715,-4.15649
118.72,-7.31812
118.725,-4.66309
118.73,-2.63672
118.735,-0.640869
118.74,-1.19019
118.745,-5.53589
118.75,-5.896
118.755,-4.77905
118.76,-3.05786
118.765,-0.799561
118.77,0.45166
118.775,-0.88501
118.78,-5.10254
118.785,-8.00781
118.79,-6.51855
118.795,-5.85327
118.8,-5.48706
118.805,-6.00586
118.81,-6.82983
118.815,-6.41479
118.82,-5.99976
118.825,-6.75659
118.83,-8.54492
118.835,-10.1746
118.84,-9.3689
118.845,-6.5918
118.85,-7.01294
118.855,-9.35669
118.86,-12.3474
118.865,-13.6658
118.87,-11.7615
118.875,-8.1543
118.88,-2.02026
118.885,-0.848389
118.89,-3.28369
118.895,-2.34375
118.9,-2.02637
118.905,-5.68848
118.91,-8.64258
118.915,-8.60596
118.92,-6.17065
118.925,-2.75879
118.93,2.6123
118.935,2.67944
118.94,-1.87378
118.945,-10.1624
118.95,-13.2324
118.955,-8.00781
118.96,-0.842285
118.965,3.85132
118.97,1.05591
118.975,-2.6062
118.98,-4.18701
118.985,-1.83716
118.99,1.33667
118.995,-0.476074
119,-1.53809
119.005,-3.31421
119.01,-2.92969
119.015,-1.25732
119.02,-0.744629
119.025,1.19019
119.03,-1.69067
119.035,-3.44238
119.04,-3.33862
119.045,-3.07617
119.05,-1.30005
119.055,-0.00610352
119.06,1.26343
119.065,2.90527
119.07,3.68652
119.075,2.44141
119.08,0.012207
119.085,-0.921631
119.09,2.00195
119.095,3.16772
119.1,1.17188
119.105,0.701904
119.11,2.23389
119.115,3.14331
119.12,7.01294
119.125,9.91821
119.13,9.64355
119.135,6.79321
119.14,3.93677
119.145,6.62231
119.15,10.498
119.155,11.969
119.16,14.3677
119.165,9.96094
119.17,3.37524
119.175,3.11279
119.18,7.31201
119.185,7.07397
119.19,3.73535
119.195,3.94897
119.2,5.54199
119.205,8.05054
119.21,16.6443
119.215,28.0212
119.22,31.012
119.225,26.9165
119.23,26.7395
119.235,20.5933
119.24,12.3535
119.245,17.8894
119.25,24.4202
119.255,27.9358
119.26,25.6836
119.265,22.0947
119.27,14.6729
119.275,15.625
119.28,14.3921
119.285,13.1531
119.29,7.55005
119.295,3.38135
119.3,4.43115
119.305,8.48389
119.31,8.94165
119.315,4.26025
119.32,1.12305
119.325,-1.74561
119.33,-7.78809
119.335,-8.19702
119.34,-6.81152
119.345,-7.01294
119.35,-6.9519
119.355,-0.982666
119.36,-2.83813
119.365,-5.91431
119.37,-7.28149
119.375,-10.7849
119.38,-10.8398
119.385,-5.67017
119.39,0.646973
119.395,0.3479
119.4,-6.67725
119.405,-11.2793
119.41,-13.6963
119.415,-11.4075
119.42,-8.6853
119.425,-4.66919
119.43,-0.805664
119.435,0.90332
119.44,1.45264
119.445,-2.65503
119.45,-5.9082
119.455,-4.39453
119.46,-1.28784
119.465,0.567627
119.47,-0.256348
119.475,-5.49316
119.48,-6.18286
119.485,-4.85229
119.49,-1.87378
119.495,-0.866699
119.5,-5.46265
119.505,-12.3535
119.51,-14.325
119.515,-11.7981
119.52,-4.80957
119.525,2.17896
119.53,0.689697
119.535,-5.62134
119.54,-9.35669
119.545,-8.48389
119.55,-5.25513
119.555,1.34277
119.56,4.97437
119.565,4.5105
119.57,-0.634766
119.575,-6.17676
119.58,-7.47681
119.585,-4.93774
119.59,-1.58081
119.595,-0.842285
119.6,-4.44336
119.605,-7.54395
119.61,-8.06274
119.615,-6.89087
119.62,-1.0498
119.625,2.53906
119.63,1.08032
119.635,-3.63159
119.64,-6.22559
119.645,-3.00903
119.65,0.231934
119.655,0.335693
119.66,-5.42603
119.665,-10.2112
119.67,-6.32935
119.675,0.897217
119.68,6.53076
119.685,3.10669
119.69,-6.38428
119.695,-11.4929
119.7,-9.65576
119.705,-3.4729
119.71,3.302
119.715,1.64185
119.72,-5.02319
119.725,-10.9131
119.73,-8.55103
119.735,0.0244141
119.74,2.56348
119.745,-2.6001
119.75,-7.69653
119.755,-6.50024
119.76,-1.62964
119.765,0.55542
119.77,0.0671387
119.775,-4.08936
119.78,-3.08838
119.785,-1.78833
119.79,-5.18799
119.795,-5.27954
119.8,-3.87573
119.805,-3.25317
119.81,-2.16064
119.815,-4.10767
119.82,-6.33545
119.825,-4.91333
119.83,-2.05688
119.835,7.79419
119.84,9.49097
119.845,3.19824
119.85,-3.38745
119.855,-5.48706
119.86,0.567627
119.865,8.61816
119.87,9.83887
119.875,3.68042
119.88,1.12915
119.885,2.19116
119.89,6.57349
119.895,6.71387
119.9,4.89502
119.905,4.1748
119.91,7.26929
119.915,6.40869
119.92,0.286865
119.925,-0.683594
119.93,1.60522
119.935,1.94092
119.94,3.55835
119.945,6.604
119.95,4.29688
119.955,0.158691
119.96,-1.62964
119.965,-3.75366
119.97,-4.73022
119.975,-1.11084
119.98,-2.948
119.985,-7.51343
119.99,-5.93872
119.995,-4.07715
120,-2.55127
120.005,-1.31836
120.01,-1.32446
120.015,-5.06592
120.02,-6.00586
120.025,-5.52368
120.03,-1.86157
120.035,1.10474
120.04,0.335693
120.045,-2.28271
120.05,-10.0647
120.055,-11.9873
120.06,-7.53784
120.065,-4.38843
120.07,-5.5603
120.075,-5.16357
120.08,-6.14014
120.085,-7.30591
120.09,-4.99268
120.095,-1.25122
120.1,0.476074
120.105,-4.91943
120.11,-7.53784
120.115,-6.26221
120.12,-7.54395
120.125,-3.16772
120.13,-0.67749
120.135,-0.98877
120.14,-0.323486
120.145,1.93481
120.15,-1.12915
120.155,-5.95093
120.16,-4.93774
120.165,3.88184
120.17,4.12598
120.175,-0.836182
120.18,-5.23682
120.185,-9.38721
120.19,-8.74634
120.195,-4.63867
120.2,-4.29688
120.205,-8.20313
120.21,-8.99048
120.215,-6.48804
120.22,-5.0415
120.225,-3.46069
120.23,-2.4353
120.235,-5.41382
120.24,-9.24683
120.245,-8.04443
120.25,-3.86353
120.255,-2.41089
120.26,-1.09253
120.265,-1.60522
120.27,-6.57959
120.275,-7.34253
120.28,-5.48096
120.285,-4.55322
120.29,-5.09644
120.295,-4.47388
120.3,-1.76392
120.305,-5.33447
120.31,-10.022
120.315,-12.7075
120.32,-12.2864
120.325,-10.2112
120.33,-5.41382
120.335,-1.80054
120.34,-1.10474
120.345,-2.16675
120.35,-1.14746
120.355,-0.799561
120.36,-3.54004
120.365,-4.36401
120.37,-3.94897
120.375,-5.01709
120.38,-7.09839
120.385,-7.65381
120.39,-3.46069
120.395,1.26953
120.4,-0.537109
120.405,-5.53589
120.41,-8.55103
120.415,-8.19702
120.42,0.823975
120.425,4.54712
120.43,-1.48315
120.435,-7.92847
120.44,-9.17969
120.445,-3.66211
120.45,2.79541
120.455,3.94287
120.46,1.72729
120.465,-2.17285
120.47,-5.5542
120.475,-5.65186
120.48,-2.2522
120.485,-3.72314
120.49,-0.598145
120.495,1.87378
120.5,-1.01318
120.505,-1.42212
120.51,1.7395
120.515,-0.0793457
120.52,-1.76392
120.525,-4.58374
120.53,-5.85327
120.535,-2.64282
120.54,1.75781
120.545,4.60815
120.55,3.58887
120.555,0.22583
120.56,-1.61743
120.565,0.488281
120.57,-0.390625
120.575,-3.69263
120.58,-3.13721
120.585,-0.32959
120.59,3.01514
120.595,4.35791
120.6,1.05591
120.605,-3.18604
120.61,-4.58374
120.615,-2.71606
120.62,1.77002
120.625,1.44043
120.63,-1.45874
120.635,-5.26123
120.64,-5.69458
120.645,-2.37427
120.65,0.653076
120.655,1.58691
120.66,-2.30713
120.665,-5.81665
120.67,-7.00684
120.675,-2.55127
120.68,1.40991
120.685,1.75171
120.69,0.280762
120.695,-5.2002
120.7,-6.17065
120.705,-3.86963
120.71,-4.04053
120.715,-1.65405
120.72,0.134277
120.725,-2.91138
120.73,-1.76392
120.735,1.42822
120.74,1.86157
120.745,-0.201416
120.75,-1.71509
120.755,-0.695801
120.76,4.21753
120.765,10.9497
120.77,14.7766
120.775,7.91626
120.78,-2.89307
120.785,-7.15332
120.79,-1.75171
120.795,2.28882
120.8,3.33862
120.805,3.08838
120.81,0.372314
120.815,-0.439453
120.82,3.30811
120.825,2.11182
120.83,-3.87573
120.835,-4.6875
120.84,-3.35693
120.845,-3.76587
120.85,-1.78833
120.855,3.45459
120.86,2.61841
120.865,-4.58374
120.87,-9.24683
120.875,-10.5469
120.88,-13.0249
120.885,-10.0647
120.89,-2.92969
120.895,-2.66724
120.9,-3.72314
120.905,-3.69263
120.91,-6.5979
120.915,-8.21533
120.92,-5.33447
120.925,0.128174
120.93,-0.317383
120.935,-6.34766
120.94,-8.1543
120.945,-9.41772
120.95,-4.3335
120.955,-0.976563
120.96,-2.36206
120.965,-4.52881
120.97,-2.67944
120.975,-2.4353
120.98,-4.10767
120.985,-4.65698
120.99,-0.604248
120.995,0.366211
121,0.415039
121.005,-1.33667
121.01,-6.85425
121.015,-9.94873
121.02,-6.073
121.025,1.0498
121.03,2.23999
121.035,-4.18091
121.04,-8.99658
121.045,-11.2854
121.05,-9.83887
121.055,-4.1626
121.06,1.81885
121.065,0.0366211
121.07,-4.52271
121.075,-8.64258
121.08,-6.57349
121.085,-2.81372
121.09,3.75977
121.095,3.86963
121.1,-2.03857
121.105,-7.2937
121.11,-9.48486
121.115,-3.62549
121.12,4.27246
121.125,8.19092
121.13,5.01709
121.135,-1.26953
121.14,-3.52783
121.145,-0.518799
121.15,2.2583
121.155,3.01514
121.16,0.213623
121.165,-4.99878
121.17,-5.3894
121.175,-3.72314
121.18,-1.84326
121.185,-1.68457
121.19,-4.72412
121.195,-6.20117
121.2,-5.66406
121.205,-3.62549
121.21,2.92358
121.215,6.87256
121.22,5.04761
121.225,0.219727
121.23,-3.19214
121.235,-6.39038
121.24,-4.47998
121.245,-4.24805
121.25,-6.31104
121.255,-8.07495
121.26,-6.61621
121.265,-2.80762
121.27,0.134277
121.275,-2.88086
121.28,-7.41577
121.285,-6.92139
121.29,-6.66504
121.295,-10.7422
121.3,-14.6545
121.305,-19.7998
121.31,-17.4011
121.315,-13.1104
121.32,-9.65576
121.325,-9.49097
121.33,-11.2305
121.335,-11.438
121.34,-10.6628
121.345,-12.0789
121.35,-14.4531
121.355,-13.9832
121.36,-16.925
121.365,-17.5476
121.37,-17.2363
121.375,-18.2373
121.38,-19.7449
121.385,-21.875
121.39,-19.7754
121.395,-14.2334
121.4,-8.39233
121.405,-7.85522
121.41,-12.8174
121.415,-18.3594
121.42,-19.7266
121.425,-20.1599
121.43,-19.6655
121.435,-15.3625
121.44,-12.7197
121.445,-12.5732
121.45,-12.9639
121.455,-12.5793
121.46,-8.79517
121.465,-6.04248
121.47,-5.7373
121.475,-7.8186
121.48,-12.4329
121.485,-12.7197
121.49,-7.75757
121.495,-5.43213
121.5,-9.7229
121.505,-6.50635
121.51,-1.40381
121.515,2.44751
121.52,7.65381
121.525,9.66797
121.53,6.49414
121.535,1.08032
121.54,-2.56348
121.545,-6.04858
121.55,-9.5459
121.555,-6.91528
121.56,-2.15454
121.565,-0.543213
121.57,0.311279
121.575,0.726318
121.58,2.10571
121.585,2.88696
121.59,0.622559
121.595,-1.18408
121.6,-4.35791
121.605,-2.64282
121.61,3.60718
121.615,5.74341
121.62,4.80347
121.625,3.02124
121.63,-0.12207
121.635,-0.22583
121.64,-2.03857
121.645,-5.05981
121.65,-6.57959
121.655,-7.24487
121.66,-2.84424
121.665,1.06201
121.67,-0.543213
121.675,-2.2644
121.68,-3.91235
121.685,-4.80957
121.69,-5.48096
121.695,-4.03442
121.7,-1.94092
121.705,0.238037
121.71,-1.31836
121.715,-1.81274
121.72,-1.51367
121.725,-2.05688
121.73,2.10571
121.735,3.70483
121.74,1.77002
121.745,-0.0183105
121.75,-3.77197
121.755,-4.41895
121.76,-0.3479
121.765,2.85034
121.77,3.71704
121.775,0.55542
121.78,-4.09546
121.785,-4.56543
121.79,-1.84326
121.795,0.537109
121.8,0.927734
121.805,1.01318
121.81,4.76074
121.815,11.5845
121.82,16.8091
121.825,18.9331
121.83,23.1995
121.835,25.3296
121.84,18.2983
121.845,14.6362
121.85,15.5518
121.855,16.5405
121.86,18.634
121.865,21.7285
121.87,16.449
121.875,8.06885
121.88,4.6875
121.885,-0.0732422
121.89,-3.37524
121.895,-3.6438
121.9,-0.164795
121.905,2.41089
121.91,-3.73535
121.915,-12.1277
121.92,-15.1367
121.925,-12.3047
121.93,-9.21631
121.935,-3.28369
121.94,-1.32446
121.945,-8.3313
121.95,-13.6169
121.955,-15.2527
121.96,-14.8315
121.965,-11.6089
121.97,-8.78906
121.975,-5.76782
121.98,-6.67114
121.985,-9.61304
121.99,-13.5559
121.995,-12.0667
122,-9.17358
122.005,-7.26929
122.01,-7.38525
122.015,-8.1665
122.02,-10.0098
122.025,-8.38013
122.03,-4.02222
122.035,-2.47803
122.04,-1.92261
122.045,-5.81055
122.05,-9.5459
122.055,-8.40454
122.06,-8.92334
122.065,-8.27637
122.07,-4.01001
122.075,-9.0271
122.08,-14.8682
122.085,-15.3809
122.09,-12.8601
122.095,-8.92944
122.1,-10.5835
122.105,-14.5996
122.11,-16.1804
122.115,-13.3484
122.12,-12.323
122.125,-13.5193
122.13,-14.8315
122.135,-12.3535
122.14,-10.8826
122.145,-12.1094
122.15,-11.9385
122.155,-11.322
122.16,-11.792
122.165,-6.29883
122.17,-5.57861
122.175,-11.4075
122.18,-14.6851
122.185,-12.7014
122.19,-9.3689
122.195,-5.05371
122.2,2.20337
122.205,1.83716
122.21,-8.3374
122.215,-13.9099
122.22,-13.6292
122.225,-6.43921
122.23,-1.93481
122.235,-4.03442
122.24,-9.34448
122.245,-15.6616
122.25,-12.9761
122.255,-9.27734
122.26,-7.68433
122.265,-4.42505
122.27,-5.92651
122.275,-8.72803
122.28,-7.04956
122.285,-5.35889
122.29,-5.16357
122.295,-6.32935
122.3,-10.1563
122.305,-11.6272
122.31,-10.7605
122.315,-7.95898
122.32,-6.52466
122.325,-9.46045
122.33,-11.0901
122.335,-9.5459
122.34,-7.33032
122.345,-6.83594
122.35,-7.34253
122.355,-7.84912
122.36,-4.1687
122.365,-3.6499
122.37,-4.73633
122.375,-5.27344
122.38,-4.14429
122.385,-7.59888
122.39,-8.59985
122.395,-6.46362
122.4,-5.31006
122.405,-4.61426
122.41,-1.3916
122.415,-0.708008
122.42,-3.67432
122.425,-3.35083
122.43,0.439453
122.435,1.81274
122.44,-2.57568
122.445,-4.71802
122.45,-6.88477
122.455,-7.68433
122.46,-3.49121
122.465,-2.09351
122.47,-2.91138
122.475,-5.60303
122.48,-7.34863
122.485,-9.80225
122.49,-16.7786
122.495,-20.0256
122.5,-17.6697
122.505,-13.3118
122.51,-11.0596
122.515,-11.4563
122.52,-13.9587
122.525,-13.2507
122.53,-12.4268
122.535,-13.208
122.54,-11.2183
122.545,-10.0952
122.55,-10.3088
122.555,-9.11865
122.56,-10.9131
122.565,-12.9578
122.57,-11.4441
122.575,-11.9385
122.58,-11.9019
122.585,-10.2844
122.59,-12.1704
122.595,-14.2822
122.6,-13.092
122.605,-12.2253
122.61,-13.4888
122.615,-14.917
122.62,-14.2273
122.625,-12.3291
122.63,-8.63647
122.635,-6.96411
122.64,-7.80029
122.645,-10.3333
122.65,-14.3677
122.655,-14.7156
122.66,-16.6931
122.665,-14.6606
122.67,-10.7666
122.675,-8.99048
122.68,-7.92847
122.685,-7.09229
122.69,-7.15332
122.695,-6.28052
122.7,-7.70264
122.705,-5.15137
122.71,5.07202
122.715,12.8662
122.72,15.2649
122.725,19.0735
122.73,18.7256
122.735,24.4141
122.74,23.4436
122.745,17.7673
122.75,18.6768
122.755,23.9197
122.76,32.5562
122.765,40.1855
122.77,40.2649
122.775,36.2793
122.78,34.8267
122.785,34.613
122.79,34.3262
122.795,33.02
122.8,32.3364
122.805,34.1309
122.81,26.6418
122.815,16.1926
122.82,8.27026
122.825,5.22461
122.83,7.83691
122.835,5.76782
122.84,3.97339
122.845,4.28467
122.85,-4.71191
122.855,-19.9646
122.86,-29.6631
122.865,-36.2732
122.87,-32.8918
122.875,-24.7681
122.88,-28.5217
122.885,-29.0894
122.89,-27.8931
122.895,-24.408
122.9,-22.3083
122.905,-22.2839
122.91,-24.8718
122.915,-22.3328
122.92,-23.5901
122.925,-28.4424
122.93,-26.7761
122.935,-21.1121
122.94,-19.2566
122.945,-25.3601
122.95,-31.5918
122.955,-30.8777
122.96,-24.9146
122.965,-20.5078
122.97,-19.574
122.975,-22.2656
122.98,-22.6501
122.985,-26.0925
122.99,-28.4363
122.995,-23.7976
123,-16.9678
123.005,-8.74634
123.01,-10.5469
123.015,-20.9717
123.02,-27.2095
123.025,-26.2329
123.03,-18.5608
123.035,-10.2356
123.04,-13.8184
123.045,-23.5779
123.05,-26.2756
123.055,-25.3418
123.06,-21.9971
123.065,-16.5466
123.07,-14.1418
123.075,-15.6189
123.08,-18.4937
123.085,-20.1416
123.09,-21.1975
123.095,-18.2129
123.1,-10.0037
123.105,-8.99658
123.11,-15.5212
123.115,-18.6829
123.12,-16.1743
123.125,-12.384
123.13,-12.3352
123.135,-16.5588
123.14,-18.7866
123.145,-12.5305
123.15,-3.14331
123.155,0.3479
123.16,-4.6875
123.165,-10.6018
123.17,-11.5479
123.175,-8.5022
123.18,-5.22461
123.185,-3.74146
123.19,-5.18799
123.195,-7.1106
123.2,-8.52051
123.205,-12.5305
123.21,-13.7695
123.215,-10.5652
123.22,-10.7422
123.225,-8.5022
123.23,-9.66797
123.235,-14.2517
123.24,-13.1042
123.245,-8.76465
123.25,-4.1748
123.255,-1.16577
123.26,-0.976563
123.265,-1.18408
123.27,-0.65918
123.275,0.128174
123.28,-2.89917
123.285,-3.91235
123.29,-5.31006
123.295,-5.82886
123.3,-4.12598
123.305,-1.75171
123.31,-0.854492
123.315,-3.1189
123.32,-5.97534
123.325,-9.52759
123.33,-9.12476
123.335,-7.76367
123.34,-7.44019
123.345,-7.8125
123.35,-8.3313
123.355,-5.34668
123.36,-2.00806
123.365,-0.817871
123.37,2.66724
123.375,0.158691
123.38,-6.51245
123.385,-13.4827
123.39,-17.0715
123.395,-15.6006
123.4,-12.793
123.405,-11.7798
123.41,-14.1113
123.415,-22.29
123.42,-22.5281
123.425,-18.2678
123.43,-15.0879
123.435,-11.8958
123.44,-12.8601
123.445,-16.1133
123.45,-19.104
123.455,-17.7002
123.46,-17.8894
123.465,-18.5608
123.47,-18.6829
123.475,-18.3899
123.48,-16.2292
123.485,-12.4573
123.49,-9.85107
123.495,-9.03931
123.5,-12.3962
123.505,-17.2729
123.51,-19.5129
123.515,-14.6973
123.52,-8.5022
123.525,-5.88379
123.53,-6.64673
123.535,-7.43408
123.54,-8.8562
123.545,-9.77173
123.55,-11.9629
123.555,-12.616
123.56,-8.69751
123.565,-7.15332
123.57,-9.44824
123.575,-14.8376
123.58,-16.3269
123.585,-17.8345
123.59,-14.3372
123.595,-11.0352
