sec,EEG,ID
91.7,-6.48804,1
91.705,-3.10669,1
91.71,-2.0874,1
91.715,-3.90625,1
91.72,-5.99365,1
91.725,-8.58154,1
91.73,-9.66797,1
91.735,-6.47583,1
91.74,-2.41699,1
91.745,1.59912,1
91.75,-0.88501,1
91.755,-3.83301,1
91.76,-2.05078,1
91.765,3.8147,1
91.77,9.61304,1
91.775,6.17065,1
91.78,-2.40479,1
91.785,-9.11865,1
91.79,-8.61206,1
91.795,-3.88794,1
91.8,-1.66626,1
91.805,-3.36914,1
91.81,-5.50537,1
91.815,-8.1604,1
91.82,-5.67017,1
91.825,-2.0874,1
91.83,-1.84937,1
91.835,-3.74756,1
91.84,-5.37109,1
91.845,-8.25195,1
91.85,-8.95996,1
91.855,-8.5022,1
91.86,-9.11865,1
91.865,-7.91626,1
91.87,-9.58862,1
91.875,-9.62524,1
91.88,-10.4187,1
91.885,-10.8337,1
91.89,-11.2854,1
91.895,-11.4502,1
91.9,-10.376,1
91.905,-9.78394,1
91.91,-10.3333,1
91.915,-11.1755,1
91.92,-9.729,1
91.925,-11.5051,1
91.93,-12.5854,1
91.935,-11.8835,1
91.94,-13.4827,1
91.945,-13.1348,1
91.95,-11.7188,1
91.955,-11.1877,1
91.96,-8.49609,1
91.965,-9.77173,1
91.97,-7.39136,1
91.975,-5.92651,1
91.98,-8.11157,1
91.985,-8.65479,1
91.99,-8.66699,1
91.995,-9.82056,1
92,-9.57642,1
92.005,-6.84814,1
92.01,-7.9895,1
92.015,-12.5,1
92.02,-16.1194,1
92.025,-18.3899,1
92.03,-16.4795,1
92.035,-12.0911,1
92.04,-11.7432,1
92.045,-14.0076,1
92.05,-15.2527,1
92.055,-14.3005,1
92.06,-10.6934,1
92.065,-8.06274,1
92.07,-9.80225,1
92.075,-13.2385,1
92.08,-12.6038,1
92.085,-12.7563,1
92.09,-12.6892,1
92.095,-13.5803,1
92.1,-14.9963,1
92.105,-15.387,1
92.11,-13.1531,1
92.115,-11.4075,1
92.12,-10.7056,1
92.125,-10.0159,1
92.13,-9.18579,1
92.135,-5.56641,1
92.14,-4.39453,1
92.145,-2.73438,1
92.15,0.927734,1
92.155,7.83081,1
92.16,10.022,1
92.165,9.11255,1
92.17,6.33545,1
92.175,2.62451,1
92.18,2.65503,1
92.185,0.744629,1
92.19,0.0732422,1
92.195,1.03149,1
92.2,-2.75269,1
92.205,-5.53589,1
92.21,-6.15234,1
92.215,-5.50537,1
92.22,0.653076,1
92.225,7.6416,1
92.23,4.49829,1
92.235,-5.48096,1
92.24,-13.4216,1
92.245,-14.5569,1
92.25,-10.6323,1
92.255,-0.0183105,1
92.26,6.26831,1
92.265,-1.75171,1
92.27,-8.00171,1
92.275,-10.4004,1
92.28,-7.43408,1
92.285,-5.07813,1
92.29,-2.68555,1
92.295,-1.36719,1
92.3,-2.73438,1
92.305,-4.40674,1
92.31,-4.14429,1
92.315,-4.94385,1
92.32,-5.12085,1
92.325,1.08643,1
92.33,3.19214,1
92.335,-0.994873,1
92.34,-5.81055,1
92.345,-7.70264,1
92.35,-8.13599,1
92.355,-6.80542,1
92.36,0.512695,1
92.365,3.9856,1
92.37,0.0488281,1
92.375,-3.25317,1
92.38,-7.32422,1
92.385,-11.4868,1
92.39,-11.4807,1
92.395,-9.19189,1
92.4,-4.98657,1
92.405,0.421143,1
92.41,3.80859,1
92.415,-0.0183105,1
92.42,-3.26538,1
92.425,-3.8147,1
92.43,-3.72925,1
92.435,-4.42505,1
92.44,-6.92749,1
92.445,-6.14014,1
92.45,-3.05176,1
92.455,0.341797,1
92.46,1.17188,1
92.465,-0.115967,1
92.47,-2.47192,1
92.475,-2.53296,1
92.48,-1.44043,1
92.485,-1.06201,1
92.49,-1.96533,1
92.495,-2.92358,1
92.5,-4.3396,1
92.505,-3.58276,1
92.51,-1.94092,1
92.515,-1.87988,1
92.52,-3.15552,1
92.525,-4.67529,1
92.53,-5.82886,1
92.535,-5.81665,1
92.54,-2.63672,1
92.545,-3.83301,1
92.55,-5.10254,1
92.555,-6.7749,1
92.56,-6.88477,1
92.565,-5.96313,1
92.57,-1.09863,1
92.575,-5.25513,1
92.58,-11.9812,1
92.585,-11.9385,1
92.59,-10.3455,1
92.595,-4.59595,1
92.6,-0.0793457,1
92.605,0.561523,1
92.61,1.68457,1
92.615,-0.0305176,1
92.62,-3.11279,1
92.625,-6.29883,1
92.63,-3.24707,1
92.635,1.30005,1
92.64,5.07813,1
92.645,5.896,1
92.65,2.52075,1
92.655,-4.21143,1
92.66,-9.06372,1
92.665,-8.08716,1
92.67,-5.16968,1
92.675,0.769043,1
92.68,5.49927,1
92.685,-0.543213,1
92.69,-6.66504,1
92.695,-7.64771,1
92.7,-5.45654,1
92.705,-1.88599,1
92.71,2.7771,1
92.715,3.03955,1
92.72,1.24512,1
92.725,-3.53394,1
92.73,-8.20313,1
92.735,-7.9895,1
92.74,-5.3894,1
92.745,-2.50244,1
92.75,-2.70996,1
92.755,-4.28467,1
92.76,-4.37622,1
92.765,-5.40771,1
92.77,-4.27856,1
92.775,-4.78516,1
92.78,-4.80347,1
92.785,-3.9978,1
92.79,-5.06592,1
92.795,-4.23584,1
92.8,-0.616455,1
92.805,-1.37939,1
92.81,-3.6499,1
92.815,-6.90918,1
92.82,-9.51538,1
92.825,-5.65796,1
92.83,-3.41797,1
92.835,-5.82275,1
92.84,-9.22241,1
92.845,-9.63135,1
92.85,-9.24683,1
92.855,-7.72095,1
92.86,-8.95996,1
92.865,-10.6934,1
92.87,-11.9507,1
92.875,-8.17871,1
92.88,-8.19092,1
92.885,-10.2112,1
92.89,-11.2549,1
92.895,-8.41675,1
92.9,-3.83301,1
92.905,-3.96118,1
92.91,-5.34668,1
92.915,-4.94385,1
92.92,-4.03442,1
92.925,-2.86865,1
92.93,-5.62134,1
92.935,-8.39844,1
92.94,-8.17261,1
92.945,-2.58179,1
92.95,2.72827,1
92.955,0.531006,1
92.96,-3.87573,1
92.965,-5.01709,1
92.97,-4.74243,1
92.975,-3.05786,1
92.98,-1.62354,1
92.985,-0.170898,1
92.99,-0.335693,1
92.995,0.286865,1
93,-1.71509,1
93.005,-6.73218,1
93.01,-8.22144,1
93.015,-7.38525,1
93.02,-3.60107,1
93.025,0.0549316,1
93.03,2.88086,1
93.035,3.22266,1
93.04,4.04663,1
93.045,2.55737,1
93.05,-3.02124,1
93.055,-8.29468,1
93.06,-9.8938,1
93.065,-7.6355,1
93.07,-2.93579,1
93.075,0.726318,1
93.08,-1.22681,1
93.085,-4.35181,1
93.09,-4.19312,1
93.095,-3.6377,1
93.1,-5.77393,1
93.105,-7.62939,1
93.11,-8.20313,1
93.115,-9.18579,1
93.12,-7.42798,1
93.125,-5.2063,1
93.13,-4.13208,1
93.135,-4.31519,1
93.14,-4.24805,1
93.145,-4.71802,1
93.15,-2.69775,1
93.155,-1.62354,1
93.16,-1.62354,1
93.165,-1.53809,1
93.17,-3.39966,1
93.175,-6.47583,1
93.18,-7.38525,1
93.185,-7.37915,1
93.19,-9.30176,1
93.195,-11.0291,1
93.2,-11.0352,1
93.205,-8.39233,1
93.21,-1.31836,1
93.215,0.0488281,1
93.22,-6.64673,1
93.225,-14.4165,1
93.23,-20.9412,1
93.235,-22.2595,1
93.24,-17.0593,1
93.245,-14.4653,1
93.25,-14.6118,1
93.255,-13.7634,1
93.26,-16.0461,1
93.265,-17.9199,1
93.27,-18.9758,1
93.275,-19.7021,1
93.28,-14.7095,1
93.285,-11.261,1
93.29,-13.3606,1
93.295,-14.8438,1
93.3,-15.3259,1
93.305,-16.0461,1
93.31,-15.9973,1
93.315,-15.5457,1
93.32,-16.1682,1
93.325,-15.4785,1
93.33,-11.2915,1
93.335,-7.84302,1
93.34,-7.36084,1
93.345,-7.78198,1
93.35,-7.03735,1
93.355,-6.37817,1
93.36,-6.55518,1
93.365,-7.72705,1
93.37,-7.92847,1
93.375,-8.54492,1
93.38,-8.05054,1
93.385,-8.11768,1
93.39,-5.84106,1
93.395,-3.02734,1
93.4,-0.671387,1
93.405,-0.994873,1
93.41,-4.79126,1
93.415,-8.98438,1
93.42,-10.1685,1
93.425,-10.6323,1
93.43,-5.84717,1
93.435,0.189209,1
93.44,4.29077,1
93.445,4.02222,1
93.45,1.5686,1
93.455,-0.415039,1
93.46,-1.37329,1
93.465,0.250244,1
93.47,2.6001,1
93.475,2.09961,1
93.48,2.64893,1
93.485,6.99463,1
93.49,9.66797,1
93.495,12.2375,1
93.5,11.4258,1
93.505,6.2439,1
93.51,0.354004,1
93.515,-4.00391,1
93.52,-3.24097,1
93.525,-0.897217,1
93.53,1.0437,1
93.535,-0.512695,1
93.54,-1.76392,1
93.545,1.46484,1
93.55,2.96631,1
93.555,0.482178,1
93.56,-0.463867,1
93.565,0.823975,1
93.57,1.69067,1
93.575,3.63159,1
93.58,4.81567,1
93.585,4.8645,1
93.59,4.49829,1
93.595,4.52881,1
93.6,5.11475,1
93.605,4.10767,1
93.61,3.46069,1
93.615,4.5166,1
93.62,2.33765,1
93.625,-1.92871,1
93.63,-2.09961,1
93.635,1.95313,1
93.64,7.1228,1
93.645,5.65796,1
93.65,0.0366211,1
93.655,-3.75366,1
93.66,-6.073,1
93.665,-3.90015,1
93.67,-2.40479,1
93.675,-1.18408,1
93.68,2.78931,1
93.685,7.89795,1
93.69,12.2375,1
93.695,17.4805,1
93.7,14.3799,1
93.705,19.1101,1
93.71,32.251,1
93.715,37.8235,1
93.72,33.2458,1
93.725,27.594,1
93.73,15.5823,1
93.735,11.4685,1
93.74,16.98,1
93.745,24.2493,1
93.75,20.8557,1
93.755,13.0737,1
93.76,7.03125,1
93.765,1.24512,1
93.77,1.42212,1
93.775,3.75366,1
93.78,-0.457764,1
93.785,-3.88184,1
93.79,-3.71704,1
93.795,-1.86157,1
93.8,-1.23901,1
93.805,-2.52686,1
93.81,-4.14429,1
93.815,-6.05469,1
93.82,-10.6201,1
93.825,-11.3708,1
93.83,-9.93652,1
93.835,-10.6445,1
93.84,-9.86328,1
93.845,-8.00171,1
93.85,-5.45654,1
93.855,-4.87671,1
93.86,-7.09229,1
93.865,-10.8765,1
93.87,-14.4043,1
93.875,-13.4888,1
93.88,-7.38525,1
93.885,-3.32031,1
93.89,-6.90918,1
93.895,-13.8489,1
93.9,-18.7317,1
93.905,-18.4875,1
93.91,-11.7432,1
93.915,-6.06689,1
93.92,-5.67627,1
93.925,-8.77686,1
93.93,-9.99756,1
93.935,-7.66602,1
93.94,-6.33545,1
93.945,-5.40161,1
93.95,-8.00171,1
93.955,-11.7249,1
93.96,-13.6658,1
93.965,-13.1958,1
93.97,-9.91821,1
93.975,-5.87158,1
93.98,-4.47998,1
93.985,-6.87866,1
93.99,-13.5132,1
93.995,-14.1479,1
94,-8.84399,1
94.005,-4.46777,1
94.01,-2.39258,1
94.015,0.512695,1
94.02,-0.0610352,1
94.025,-4.6875,1
94.03,-9.58862,1
94.035,-9.93652,1
94.04,-7.56836,1
94.045,-3.83911,1
94.05,-4.98047,1
94.055,-6.26221,1
94.06,-7.68433,1
94.065,-7.8064,1
94.07,-7.50732,1
94.075,-5.5481,1
94.08,-4.97437,1
94.085,-3.63159,1
94.09,-2.67334,1
94.095,-3.18604,1
94.1,-5.35889,1
94.105,-2.38647,1
94.11,1.44653,1
94.115,-1.23901,1
94.12,-5.32227,1
94.125,-6.84814,1
94.13,-5.88989,1
94.135,-1.25732,1
94.14,4.29077,1
94.145,3.48511,1
94.15,-3.90015,1
94.155,-8.23975,1
94.16,-7.07397,1
94.165,-3.4729,1
94.17,-1.70898,1
94.175,0.695801,1
94.18,-1.68457,1
94.185,-4.38843,1
94.19,-5.09644,1
94.195,-5.14526,1
94.2,-4.24194,1
94.205,-1.26953,1
94.21,-0.158691,1
94.215,-0.872803,1
94.22,-3.83301,1
94.225,-5.77393,1
94.23,-5.9082,1
94.235,-2.32544,1
94.24,-2.6001,1
94.245,-6.20728,1
94.25,-7.92236,1
94.255,-7.4707,1
94.26,-4.87671,1
94.265,-0.0671387,1
94.27,-0.878906,1
94.275,-5.59082,1
94.28,-9.11255,1
94.285,-6.83594,1
94.29,-7.79419,1
94.295,-9.8938,1
94.3,-7.32422,1
94.305,-3.24707,1
94.31,-1.0437,1
94.315,-1.89819,1
94.32,-2.83203,1
94.325,-2.66724,1
94.33,0.311279,1
94.335,3.8269,1
94.34,0.531006,1
94.345,-0.0610352,1
94.35,-2.05078,1
94.355,-1.30005,1
94.36,-2.17285,1
94.365,-6.73218,1
94.37,-8.12988,1
94.375,-2.33765,1
94.38,-0.897217,1
94.385,-1.95923,1
94.39,-1.75171,1
94.395,1.11694,1
94.4,-0.463867,1
94.405,-4.84619,1
94.41,-7.67212,1
94.415,-9.73511,1
94.42,-6.22559,1
94.425,1.26953,1
94.43,3.02124,1
94.435,0.860596,1
94.44,-3.33862,1
94.445,-5.52368,1
94.45,-4.11987,1
94.455,-2.33765,1
94.46,0.280762,1
94.465,-2.53906,1
94.47,-1.82495,1
94.475,0.805664,1
94.48,0.0427246,1
94.485,-2.6001,1
94.49,-1.77002,1
94.495,-0.708008,1
94.5,2.86255,1
94.505,8.12988,1
94.51,7.26929,1
94.515,1.34277,1
94.52,-1.51978,1
94.525,-0.341797,1
94.53,-0.305176,1
94.535,-6.15234,1
94.54,-6.89697,1
94.545,-4.65088,1
94.55,-2.81982,1
94.555,3.33862,1
94.56,6.29883,1
94.565,4.61426,1
94.57,2.58789,1
94.575,0.616455,1
94.58,-1.96533,1
94.585,-0.45166,1
94.59,0.689697,1
94.595,0.0854492,1
94.6,-1.66626,1
94.605,-1.58691,1
94.61,3.89404,1
94.615,6.51855,1
94.62,9.60693,1
94.625,9.66187,1
94.63,5.81665,1
94.635,2.01416,1
94.64,2.18506,1
94.645,2.15454,1
94.65,2.7832,1
94.655,6.073,1
94.66,6.67114,1
94.665,3.58887,1
94.67,1.17798,1
94.675,-1.67236,1
94.68,3.24097,1
94.685,5.04761,1
94.69,1.84937,1
94.695,-1.42212,1
94.7,-5.49316,1
94.705,-8.63037,1
94.71,-4.25415,1
94.715,3.36304,1
94.72,5.91431,1
94.725,8.79517,1
94.73,10.5774,1
94.735,8.14819,1
94.74,1.42212,1
94.745,-0.0427246,1
94.75,3.40576,1
94.755,6.33545,1
94.76,9.03931,1
94.765,7.19604,1
94.77,2.34375,1
94.775,1.13525,1
94.78,3.00903,1
94.785,3.33862,1
94.79,1.81274,1
94.795,1.34277,1
94.8,1.08032,1
94.805,2.58179,1
94.81,3.53394,1
94.815,3.75977,1
94.82,0.0610352,1
94.825,1.01318,1
94.83,3.76587,1
94.835,5.35889,1
94.84,2.73438,1
94.845,1.03149,1
94.85,-2.41089,1
94.855,-5.2124,1
94.86,-1.75781,1
94.865,1.72729,1
94.87,2.90527,1
94.875,2.94189,1
94.88,-1.29395,1
94.885,-3.46069,1
94.89,-4.22974,1
94.895,-5.70679,1
94.9,-1.16577,1
94.905,1.82495,1
94.91,-5.41382,1
94.915,-10.0586,1
94.92,-11.1084,1
94.925,-7.84912,1
94.93,-0.402832,1
94.935,3.21045,1
94.94,3.97339,1
94.945,-2.64893,1
94.95,-9.25903,1
94.955,-10.3394,1
94.96,-11.084,1
94.965,-6.75049,1
94.97,1.07422,1
94.975,7.08008,1
94.98,2.4353,1
94.985,-6.43311,1
94.99,-12.7319,1
94.995,-10.2905,1
95,-6.30493,1
95.005,0.360107,1
95.01,3.03345,1
95.015,-0.183105,1
95.02,-4.38232,1
95.025,-3.35083,1
95.03,-0.183105,1
95.035,0.952148,1
95.04,-1.00098,1
95.045,-0.0793457,1
95.05,4.38843,1
95.055,0.665283,1
95.06,-1.9165,1
95.065,-3.84521,1
95.07,-4.85229,1
95.075,-3.03345,1
95.08,-1.83105,1
95.085,-0.183105,1
95.09,0.219727,1
95.095,5.65186,1
95.1,5.53589,1
95.105,-0.354004,1
95.11,-5.5481,1
95.115,-6.82373,1
95.12,-4.60205,1
95.125,-0.78125,1
95.13,-2.56348,1
95.135,-5.3772,1
95.14,-7.97729,1
95.145,-9.92432,1
95.15,-11.0046,1
95.155,-8.88062,1
95.16,-3.19214,1
95.165,-0.982666,1
95.17,-2.2583,1
95.175,-5.87158,1
95.18,-6.11572,1
95.185,-4.09546,1
95.19,-2.68555,1
95.195,-3.79639,1
95.2,-4.73633,1
95.205,-6.45752,1
95.21,-6.70776,1
95.215,-3.77197,1
95.22,-2.72217,1
95.225,-2.83813,1
95.23,-4.95605,1
95.235,-5.62134,1
95.24,-5.10254,1
95.245,-5.01099,1
95.25,-3.46069,1
95.255,-3.90625,1
95.26,-5.47485,1
95.265,-6.93359,1
95.27,-8.03833,1
95.275,-7.04956,1
95.28,-2.69165,1
95.285,3.17383,1
95.29,0.537109,1
95.295,-8.07495,1
95.3,-12.677,1
95.305,-8.5083,1
95.31,-1.2085,1
95.315,3.79639,1
95.32,3.9856,1
95.325,-0.891113,1
95.33,-3.15552,1
95.335,-3.08228,1
95.34,-4.69971,1
95.345,-5.83496,1
95.35,-4.47388,1
95.355,-1.10474,1
95.36,-1.66626,1
95.365,0.378418,1
95.37,2.27051,1
95.375,-0.244141,1
95.38,-1.13525,1
95.385,-1.31226,1
95.39,-4.76685,1
95.395,-6.57959,1
95.4,-4.91333,1
95.405,-4.42505,1
95.41,-3.86353,1
95.415,-1.28784,1
95.42,-2.23999,1
95.425,-4.41895,1
95.43,-4.96826,1
95.435,-5.34058,1
95.44,-2.58789,1
95.445,-2.4353,1
95.45,-5.62134,1
95.455,-8.34351,1
95.46,-7.9834,1
95.465,-5.7251,1
95.47,-1.70288,1
95.475,0.292969,1
95.48,-2.88086,1
95.485,-7.48901,1
95.49,-7.23267,1
95.495,-4.05884,1
95.5,-2.29492,1
95.505,-0.408936,1
95.51,1.75171,1
95.515,2.01416,1
95.52,1.89819,1
95.525,-0.787354,1
95.53,-4.99268,1
95.535,-5.96924,1
95.54,-3.77808,1
95.545,0.0305176,1
95.55,0.354004,1
95.555,-1.39771,1
95.56,-1.79443,1
95.565,-0.616455,1
95.57,-2.97852,1
95.575,-1.42212,1
95.58,-1.09253,1
95.585,-5.59692,1
95.59,-6.79932,1
95.595,-5.74951,1
95.6,-5.7312,1
95.605,-2.11182,1
95.61,-1.58081,1
95.615,-2.00195,1
95.62,-0.909424,1
95.625,-4.10156,1
95.63,-6.71387,1
95.635,-7.76978,1
95.64,-6.81152,1
95.645,-3.70483,1
95.65,1.47095,1
95.655,4.40674,1
95.66,-0.952148,1
95.665,-7.05566,1
95.67,-6.30493,1
95.675,-2.20337,1
95.68,-0.982666,1
95.685,0.732422,1
95.69,1.53198,1
95.695,-4.25415,1
95.7,-5.84717,1
95.705,-4.18701,1
95.71,-3.302,1
95.715,-3.8147,1
95.72,-3.88794,1
95.725,-1.26953,1
95.73,0.0671387,1
95.735,-1.31836,1
95.74,-1.92261,1
95.745,-2.45361,1
95.75,-2.00195,1
95.755,-0.952148,1
95.76,-4.26025,1
95.765,-9.67407,1
95.77,-12.1887,1
95.775,-11.554,1
95.78,-6.61621,1
95.785,-4.52881,1
95.79,-7.15332,1
95.795,-5.37109,1
95.8,-4.47388,1
95.805,-6.12183,1
95.81,-10.0952,1
95.815,-14.8193,1
95.82,-14.2456,1
95.825,-10.2966,1
95.83,-7.13501,1
95.835,-5.81055,1
95.84,-7.6355,1
95.845,-8.14209,1
95.85,-8.02002,1
95.855,-8.12988,1
95.86,-10.4248,1
95.865,-11.8103,1
95.87,-7.96509,1
95.875,-2.58179,1
95.88,-1.32446,1
95.885,-2.73438,1
95.89,-6.91528,1
95.895,-10.5286,1
95.9,-9.00269,1
95.905,-5.27344,1
95.91,-2.4292,1
95.915,-3.95508,1
95.92,-9.61304,1
95.925,-12.7625,1
95.93,-13.324,1
95.935,-8.29468,1
95.94,-2.0813,1
95.945,1.48926,1
95.95,-1.9165,1
95.955,-11.6089,1
95.96,-17.7002,1
95.965,-14.4714,1
95.97,-8.23975,1
95.975,-3.73535,1
95.98,0.65918,1
95.985,-3.49731,1
95.99,-8.05054,1
95.995,-8.12378,1
96,-5.64575,1
96.005,-4.46167,1
96.01,-5.3894,1
96.015,-4.71191,1
96.02,-4.66919,1
96.025,-3.8208,1
96.03,-4.13208,1
96.035,-6.13403,1
96.04,-4.57153,1
96.045,-3.55225,1
96.05,-3.28369,1
96.055,-2.70386,1
96.06,-4.1626,1
96.065,-9.99756,1
96.07,-10.7117,1
96.075,-10.2966,1
96.08,-9.88159,1
96.085,-5.2063,1
96.09,-0.750732,1
96.095,-2.27661,1
96.1,-6.03027,1
96.105,-9.83887,1
96.11,-10.2356,1
96.115,-3.78418,1
96.12,-1.62354,1
96.125,-4.37012,1
96.13,-6.84204,1
96.135,-11.145,1
96.14,-12.7991,1
96.145,-11.1328,1
96.15,-8.61206,1
96.155,-6.57959,1
96.16,-5.92041,1
96.165,-8.38013,1
96.17,-10.5347,1
96.175,-8.45947,1
96.18,-7.59888,1
96.185,-5.80444,1
96.19,-4.95605,1
96.195,-5.45654,1
96.2,-4.01611,1
96.205,-2.64282,1
96.21,-4.14429,1
96.215,-5.13916,1
96.22,-2.15454,1
96.225,-2.2522,1
96.23,-5.62744,1
96.235,-8.03223,1
96.24,-5.09644,1
96.245,-2.14233,1
96.25,2.68555,1
96.255,7.38525,1
96.26,3.125,1
96.265,-1.9104,1
96.27,-2.24609,1
96.275,-3.53394,1
96.28,-1.36719,1
96.285,1.96533,1
96.29,3.49731,1
96.295,-0.00610352,1
96.3,-1.0498,1
96.305,4.29077,1
96.31,9.05762,1
96.315,9.96094,1
96.32,7.42798,1
96.325,1.71509,1
96.33,-2.04468,1
96.335,-1.11084,1
96.34,0.384521,1
96.345,4.13208,1
96.35,4.19312,1
96.355,3.07007,1
96.36,2.6001,1
96.365,-0.897217,1
96.37,-0.158691,1
96.375,0.268555,1
96.38,-1.06201,1
96.385,-2.38037,1
96.39,-1.48926,1
96.395,-3.25928,1
96.4,-4.95605,1
96.405,-3.84521,1
96.41,-1.55029,1
96.415,-2.31323,1
96.42,-1.80054,1
96.425,-2.47192,1
96.43,-4.26025,1
96.435,-4.29077,1
96.44,0.183105,1
96.445,1.74561,1
96.45,2.03857,1
96.455,0.775146,1
96.46,0.0549316,1
96.465,-0.65918,1
96.47,-1.75171,1
96.475,0.592041,1
96.48,2.948,1
96.485,0.915527,1
96.49,1.5686,1
96.495,2.37427,1
96.5,0.0732422,1
96.505,-2.97241,1
96.51,-3.07617,1
96.515,-2.81982,1
96.52,-6.51245,1
96.525,-7.55615,1
96.53,-5.93872,1
96.535,-5.33447,1
96.54,-3.94897,1
96.545,-0.860596,1
96.55,-3.53394,1
96.555,-8.91113,1
96.56,-8.69751,1
96.565,-6.68945,1
96.57,-3.8208,1
96.575,-2.63062,1
96.58,-1.70288,1
96.585,-5.48706,1
96.59,-7.96509,1
96.595,-7.73315,1
96.6,-7.34863,1
96.605,-8.92944,1
96.61,-8.94775,1
96.615,-1.72729,1
96.62,-2.58179,1
96.625,-10.1135,1
96.63,-16.3208,1
96.635,-20.1111,1
96.64,-15.9302,1
96.645,-7.01294,1
96.65,-5.53589,1
96.655,-9.36279,1
96.66,-13.7268,1
96.665,-11.3098,1
96.67,-8.94775,1
96.675,-7.65991,1
96.68,-10.4065,1
96.685,-9.96094,1
96.69,-5.41382,1
96.695,-7.34253,1
96.7,-9.00879,1
96.705,-7.03125,1
96.71,-8.31909,1
96.715,-7.22046,1
96.72,-4.70581,1
96.725,-7.96509,1
96.73,-10.2539,1
96.735,-9.61914,1
96.74,-6.83594,1
96.745,-6.14014,1
96.75,-7.55615,1
96.755,-8.30078,1
96.76,-9.30176,1
96.765,-11.9141,1
96.77,-12.8601,1
96.775,-10.3088,1
96.78,-5.49316,1
96.785,-4.12598,1
96.79,-4.41895,1
96.795,-6.87256,1
96.8,-12.5122,1
96.805,-16.6748,1
96.81,-15.0696,1
96.815,-10.3821,1
96.82,-8.05054,1
96.825,-7.26318,1
96.83,-9.021,1
96.835,-11.8652,1
96.84,-14.032,1
96.845,-13.7512,1
96.85,-11.8774,1
96.855,-11.554,1
96.86,-11.9324,1
96.865,-13.0676,1
96.87,-12.146,1
96.875,-12.6099,1
96.88,-12.2803,1
96.885,-12.4512,1
96.89,-11.6821,1
96.895,-16.8213,1
96.9,-17.041,1
96.905,-13.031,1
96.91,-14.1602,1
96.915,-14.9292,1
96.92,-13.3118,1
96.925,-13.6597,1
96.93,-12.677,1
96.935,-12.3535,1
96.94,-10.8276,1
96.945,-9.14917,1
96.95,-11.5967,1
96.955,-14.8438,1
96.96,-16.4551,1
96.965,-16.6809,1
96.97,-13.3423,1
96.975,-12.1704,1
96.98,-11.7981,1
96.985,-11.0413,1
96.99,-11.7065,1
96.995,-11.6821,1
97,-11.4563,1
97.005,-13.6169,1
97.01,-13.269,1
97.015,-11.1084,1
97.02,-7.26929,1
97.025,-3.19214,1
97.03,-3.79639,1
97.035,-5.65186,1
97.04,-8.59375,1
97.045,-5.896,1
97.05,-0.55542,1
97.055,-4.38232,1
97.06,-10.675,1
97.065,-16.9556,1
97.07,-16.8579,1
97.075,-7.04346,1
97.08,1.61743,1
97.085,1.51978,1
97.09,-5.99976,1
97.095,-7.89795,1
97.1,-6.06079,1
97.105,-6.02417,1
97.11,-7.42798,1
97.115,-6.01196,1
97.12,-7.68433,1
97.125,-7.26318,1
97.13,-3.96118,1
97.135,-3.479,1
97.14,-5.63354,1
97.145,-5.48706,1
97.15,-6.03638,1
97.155,-9.22241,1
97.16,-9.15527,1
97.165,-6.7749,1
97.17,-5.35278,1
97.175,-6.25,1
97.18,-6.46973,1
97.185,-6.30493,1
97.19,-5.93262,1
97.195,-3.57056,1
97.2,-2.54517,1
97.205,-2.39258,1
97.21,0.402832,1
97.215,-1.78223,1
97.22,-5.9021,1
97.225,-10.9741,1
97.23,-11.9873,1
97.235,-8.79517,1
97.24,-5.69458,1
97.245,-3.2959,1
97.25,-2.70386,1
97.255,-4.87061,1
97.26,-6.98853,1
97.265,-8.42285,1
97.27,-7.84912,1
97.275,-4.28467,1
97.28,1.72119,1
97.285,1.03149,1
97.29,-3.45459,1
97.295,-6.34766,1
97.3,-6.37817,1
97.305,-6.55518,1
97.31,-7.95898,1
97.315,-6.43921,1
97.32,-3.71704,1
97.325,-2.86255,1
97.33,-2.63672,1
97.335,-3.14331,1
97.34,-3.15552,1
97.345,-3.33252,1
97.35,-2.72217,1
97.355,-0.250244,1
97.36,0.592041,1
97.365,4.63867,1
97.37,3.94897,1
97.375,0.506592,1
97.38,2.15454,1
97.385,5.5481,1
97.39,6.27441,1
97.395,3.63159,1
97.4,0.982666,1
97.405,2.37427,1
97.41,2.38647,1
97.415,2.28882,1
97.42,-0.012207,1
97.425,-4.47388,1
97.43,-2.7771,1
97.435,1.78833,1
97.44,1.30005,1
97.445,-0.213623,1
97.45,1.66626,1
97.455,-3.07617,1
97.46,-8.13599,1
97.465,-10.6567,1
97.47,-9.00879,1
97.475,-1.45264,1
97.48,2.82593,1
97.485,1.67847,1
97.49,-3.94287,1
97.495,-10.3882,1
97.5,-10.3088,1
97.505,-3.03345,1
97.51,4.26025,1
97.515,5.71899,1
97.52,2.54517,1
97.525,0.604248,1
97.53,-0.610352,1
97.535,1.66016,1
97.54,3.88794,1
97.545,1.50146,1
97.55,-2.44141,1
97.555,-2.53906,1
97.56,-0.439453,1
97.565,0.0366211,1
97.57,-0.830078,1
97.575,-1.20239,1
97.58,-1.86157,1
97.585,-3.35083,1
97.59,-2.09961,1
97.595,-0.0854492,1
97.6,0.805664,1
97.605,-0.494385,1
97.61,1.2146,1
97.615,-0.738525,1
97.62,-3.14331,1
97.625,-1.60522,1
97.63,1.03149,1
97.635,1.29395,1
97.64,0.640869,1
