EEG,State
3.65601,1
1.03149,1
0.018311,1
1.26953,1
0.622559,1
-0.07935,1
-2.9541,1
-4.35181,1
-2.6062,1
-0.07324,1
-0.22583,1
-0.03662,1
1.64185,1
2.38037,1
-0.04272,1
-2.09961,1
-4.93774,1
-3.77808,1
-0.88501,1
0.708008,1
0.872803,1
2.16675,1
1.81274,1
0.67749,1
2.6062,1
4.21753,1
4.27856,1
2.20947,1
-0.87891,1
-2.92969,1
-2.02026,1
-0.24414,1
-1.95313,1
-3.08228,1
-1.35498,1
-0.62256,1
0.067139,1
-0.20752,1
-1.87988,1
-2.85645,1
-0.26245,1
1.67236,1
-1.48315,1
-5.43213,1
-4.22363,1
-0.45776,1
1.97754,1
0.738525,1
-6.32324,1
-10.7483,1
-9.79614,1
-6.64063,1
-4.61426,1
-4.04663,1
-3.02124,1
0.488281,1
1.49536,1
-0.20142,1
-2.32544,1
-6.97021,1
-11.1206,1
-9.85107,1
-6.20117,1
-3.15552,1
-0.77515,1
-2.11792,1
-6.22559,1
-8.69141,1
-6.98242,1
-2.96631,1
-3.07617,1
-7.40967,1
-11.1328,1
-10.9314,1
-3.88794,1
1.01929,1
-0.12207,1
-6.62231,1
-10.4004,1
-9.24683,1
-6.39648,1
-3.77808,1
-3.90625,1
-3.39966,1
-4.10156,1
-3.57666,1
-2.86255,1
-1.22681,1
-0.25635,1
0.195313,1
-0.50049,1
-2.05688,1
-3.9978,1
-6.23169,1
-7.4585,1
-4.87061,1
-0.54321,1
1.26343,1
-1.35498,1
-2.21558,1
-0.40894,1
1.77002,1
2.56348,1
-2.38037,1
-8.27637,1
-8.90503,1
-7.30591,1
-7.45239,1
-5.79834,1
-2.84424,1
-0.6958,1
0.830078,1
1.61133,1
-2.20947,1
-2.73438,1
0.543213,1
3.76587,1
4.12598,1
0.939941,1
0.274658,1
2.84424,1
4.98657,1
3.86963,1
-0.23804,1
-5.43213,1
-7.69653,1
-5.86548,1
-4.15649,1
-3.32642,1
-1.02539,1
0.927734,1
0.512695,1
-0.19531,1
-0.50049,1
0.982666,1
4.60815,1
4.54102,1
4.88892,1
5.75562,1
4.08325,1
1.2085,1
-1.84326,1
-5.48096,1
-7.4646,1
-4.95605,1
-2.85645,1
-1.32446,1
-1.10474,1
-2.99072,1
-4.99268,1
-4.24194,1
-3.10669,1
-2.7832,1
-4.40674,1
-6.10352,1
-4.35791,1
1.59912,1
4.63257,1
-0.20752,1
-6.12793,1
-8.92944,1
-7.4707,1
-2.00806,1
3.35083,1
4.95605,1
5.33447,1
5.96313,1
6.98242,1
5.31006,1
2.89307,1
1.0498,1
-5.40161,1
-8.05054,1
-3.91846,1
3.58276,1
9.61914,1
9.81445,1
2.99072,1
-8.69751,1
-11.8652,1
-9.15527,1
-3.69263,1
2.21558,1
3.95508,1
3.33252,1
1.70288,1
1.02539,1
1.85547,1
2.4231,1
2.39868,1
0.683594,1
-1.46484,1
-1.65405,1
1.83105,1
3.49121,1
0.714111,1
-1.92261,1
-4.03442,1
-3.50952,1
0.354004,1
2.55127,1
3.06396,1
2.46582,1
-0.71411,1
-3.31421,1
-4.10156,1
-2.47803,1
2.86255,1
4.39453,1
-0.90332,1
-5.37109,1
-5.5481,1
-2.69775,1
1.00708,1
2.50244,1
-1.49536,1
-8.90503,1
-12.1033,1
-10.1074,1
-8.71582,1
-6.75049,1
-5.16357,1
-3.86963,1
-2.13013,1
-1.59912,1
-3.52783,1
-8.34961,1
-10.5286,1
-5.34668,1
0.671387,1
0.213623,1
-3.66821,1
-7.24487,1
-7.09229,1
-3.52783,1
-2.13623,1
-2.58789,1
-3.53394,1
-2.64282,1
-2.70386,1
-4.28467,1
-4.5105,1
-1.34888,1
3.57056,1
6.95801,1
7.45239,1
6.09741,1
4.81567,1
3.94287,1
4.58984,1
3.09448,1
0.756836,1
2.0874,1
2.28882,1
2.86255,1
4.90723,1
4.6875,1
3.28979,1
2.33154,1
1.87988,1
-0.71411,1
-3.44849,1
-5.0354,1
-3.91235,1
-1.92871,1
1.11084,1
3.48511,1
4.21143,1
2.58789,1
-0.97046,1
-2.03857,1
-1.79443,1
-2.88086,1
-2.17285,1
0.158691,1
0.115967,1
-2.05078,1
-3.07007,1
-3.33862,1
-2.27051,1
0.12207,1
-0.78125,1
-3.06396,1
-4.04663,1
-4.10767,1
-3.31421,1
-4.93164,1
-5.78003,1
-3.83301,1
-0.79346,1
1.18408,1
1.86157,1
0.769043,1
0.024414,1
-1.3855,1
0.500488,1
2.97852,1
2.90527,1
-0.59815,1
-3.19824,1
-3.20435,1
-1.72729,1
1.15356,1
2.12402,1
1.97754,1
2.31323,1
3.34473,1
2.01416,1
-2.09351,1
-2.67944,1
-2.2583,1
-3.08228,1
-1.94702,1
-2.17896,1
-4.29077,1
-4.18091,1
-2.53906,1
-1.79443,1
-2.33765,1
-1.94702,1
-0.22583,1
-0.01221,1
0.354004,1
-2.00806,1
-8.1604,1
-9.98535,1
-6.17065,1
-2.19116,1
0.45166,1
-0.87891,1
-3.07617,1
-3.90015,1
-3.49121,1
-3.51563,1
-3.75366,1
-1.78833,1
-0.5188,1
-2.11182,1
-3.85132,1
-5.45654,1
-5.46265,1
-3.23486,1
-2.55737,1
-1.7334,1
-2.33154,1
-3.18604,1
-3.11279,1
-1.98975,1
-1.19629,1
-1.23901,1
-4.54102,1
-8.38013,1
-8.22754,1
-5.05981,1
-3.88794,1
-2.83203,1
-3.43018,1
-4.6936,1
-3.52173,1
-3.79639,1
-4.95605,1
-4.22974,1
-1.0498,1
-0.01831,1
-1.50146,1
-4.6875,1
-7.75146,1
-7.32422,1
-0.80566,1
2.30713,1
0.592041,1
-2.49634,1
-7.40356,1
-11.3037,1
-9.39941,1
-5.59082,1
-1.95313,1
1.51367,1
2.52075,1
-1.35498,1
-3.60718,1
-2.6001,1
-0.82398,1
-0.3418,1
-1.95923,1
-3.96118,1
-5.18799,1
-3.58276,1
0.799561,1
4.98047,1
6.23779,1
3.61328,1
-0.25024,1
-3.53394,1
-7.72705,1
-9.08813,1
-8.53271,1
-7.91626,1
-6.89697,1
-5.49316,1
-4.98657,1
-2.53296,1
1.0498,1
4.13818,1
5.2002,1
2.64893,1
1.62354,1
0.866699,1
-1.48926,1
-2.0874,1
-1.84937,1
-0.71411,1
1.74561,1
0.683594,1
-2.06909,1
-5.11475,1
-7.18384,1
-10.5408,1
-10.4065,1
-6.89697,1
-6.21338,1
-6.91528,1
-7.51953,1
-5.51758,1
-0.3418,1
-1.51367,1
-8.02612,1
-13.3423,1
-11.8652,1
-7.57446,1
-4.41895,1
-5.51147,1
-10.8154,1
-12.2864,1
-9.17969,1
-7.73315,1
-8.66699,1
-7.97729,1
-4.99268,1
-3.1311,1
-6.80542,1
-9.43604,1
-9.92432,1
-8.55713,1
-5.92651,1
-1.78223,1
-0.1648,1
-2.86255,1
-4.11987,1
-4.53491,1
-4.79126,1
-2.35596,1
0.610352,1
-0.7019,1
-1.9165,1
-4.00391,1
-4.81567,1
-5.27954,1
-4.77905,1
-1.47095,1
-0.49439,1
-4.13208,1
-8.52661,1
-10.8337,1
-8.90503,1
-2.80151,1
-0.21362,1
-4.44946,1
-7.47681,1
-6.78101,1
-3.17383,1
1.46484,1
4.41895,1
3.00903,1
-1.63574,1
-5.57861,1
-7.47681,1
-3.48511,1
1.96533,1
5.2002,1
3.9856,1
-1.02539,1
-2.9541,1
-1.24512,1
0.244141,1
0.689697,1
-1.06812,1
-3.4668,1
-3.07007,1
-0.20142,1
2.00806,1
0.549316,1
-3.37524,1
-7.37305,1
-8.09326,1
-6.073,1
-1.67847,1
3.1311,1
3.97949,1
4.10156,1
4.19922,1
4.73633,1
7.88574,1
13.1836,1
12.8967,1
7.89795,1
2.36206,1
-2.55737,1
-3.36914,1
-0.28687,1
3.13721,1
2.40479,1
-0.05493,1
-0.64697,1
-2.09351,1
-2.79541,1
0.250244,1
1.96533,1
3.21655,1
5.98145,1
7.56226,1
7.49512,1
6.06689,1
4.58374,1
4.46167,1
6.23779,1
8.82568,1
10.7422,1
9.18579,1
6.45752,1
1.77612,1
-1.57471,1
-1.51367,1
-0.48828,1
1.61133,1
3.85132,1
5.2002,1
7.78198,1
8.81958,1
5.3772,1
2.13013,1
-1.09253,1
0.585938,1
6.49414,1
10.9131,1
9.27734,1
2.67944,1
-3.28369,1
-4.87061,1
-3.17993,1
-0.09766,1
0.585938,1
0.189209,1
-0.63477,1
0.952148,1
3.11279,1
2.05078,1
0.830078,1
2.55127,1
5.27954,1
6.69556,1
6.97021,1
3.39966,1
-0.90942,1
0.238037,1
5.87158,1
9.05762,1
7.59888,1
4.43115,1
-1.80664,1
-5.07202,1
-3.89404,1
-2.27051,1
-2.0874,1
-2.74658,1
-4.07104,1
-5.64575,1
-4.87671,1
-2.23389,1
-0.12207,1
-0.1648,1
-0.39063,1
0.390625,1
3.92456,1
4.62646,1
2.22778,1
-0.8606,1
-1.84937,1
-0.14038,1
0.799561,1
0.22583,1
-1.75171,1
-0.32349,1
3.125,1
5.9021,1
5.59082,1
4.08936,1
3.83911,1
4.43115,1
5.32227,1
7.37305,1
8.76465,1
8.63037,1
6.88477,1
3.54004,1
0.274658,1
-0.36621,1
0.55542,1
-0.98267,1
-3.38135,1
-3.68042,1
1.25122,1
5.32837,1
4.08325,1
2.09351,1
-0.28687,1
-0.58594,1
1.96533,1
3.34473,1
4.21753,1
4.47998,1
4.91943,1
1.59912,1
-3.52173,1
-5.46265,1
-3.37524,1
0.238037,1
2.83813,1
3.10059,1
0.732422,1
-1.51367,1
0.43335,1
2.20337,1
2.4353,1
5.63354,1
6.65894,1
6.40869,1
6.4209,1
2.70386,1
-0.73853,1
-0.26245,1
1.00708,1
2.10571,1
2.19116,1
0.708008,1
1.44043,1
2.19116,1
-0.58594,1
-2.64893,1
-3.52783,1
-2.05688,1
-2.45972,1
-4.99268,1
-5.63354,1
-6.64063,1
-6.073,1
-4.46167,1
-6.06689,1
-5.09644,1
-0.89722,1
1.9104,1
1.98975,1
0.976563,1
-0.76904,1
-1.24512,1
-3.18604,1
-6.20728,1
-8.13599,1
-3.83911,1
1.87378,1
3.13721,1
1.64185,1
-1.27563,1
-3.92456,1
-2.74048,1
-1.25732,1
0.476074,1
2.75269,1
1.67847,1
-0.1648,1
0.292969,1
2.14844,1
2.64893,1
0.598145,1
-1.54419,1
-2.11182,1
-0.04272,1
2.89917,1
2.91138,1
-0.05493,1
0.238037,1
0.463867,1
-2.33154,1
-2.21558,1
1.08032,1
7.42188,1
10.3821,1
6.15845,1
-0.19531,1
-4.96216,1
-4.48608,1
1.31226,1
2.45361,1
-0.40894,1
-0.21362,1
2.89917,1
3.8208,1
2.49023,1
-1.2146,1
-2.44751,1
3.56445,1
8.62427,1
8.77686,1
4.73022,1
2.02637,1
3.125,1
5.80444,1
7.70874,1
6.73218,1
2.96021,1
-0.40283,1
0.67749,1
3.41797,1
5.83496,1
3.86963,1
-3.48511,1
-8.13599,1
-7.36694,1
-3.67432,1
-0.3418,1
-0.28687,1
-1.61133,1
-3.06396,1
-3.6438,1
-5.96924,1
-9.43604,1
-11.969,1
-12.5732,1
-9.93652,1
-5.84106,1
-2.20337,1
-1.27563,1
-1.06812,1
-0.75684,1
-0.10376,1
-0.1709,1
-1.02539,1
-2.85034,1
-2.27051,1
2.53906,1
6.71997,1
7.76367,1
7.27539,1
5.88379,1
3.58887,1
-2.63672,1
-4.55322,1
-5.07202,1
-2.49023,1
-1.25732,1
-2.84424,1
-5.40161,1
-4.07715,1
-0.93384,1
-1.28174,1
-1.88599,1
-5.12085,1
-4.72412,1
-3.67432,1
-4.60815,1
-6.83594,1
-4.80957,1
-1.42212,1
-2.18506,1
-1.7395,1
-1.53198,1
-1.43433,1
-2.2644,1
4.81567,1
12.1521,1
12.3779,1
12.915,1
9.85107,1
6.88477,1
8.28247,1
6.073,1
2.4353,1
3.15552,1
4.77295,1
4.79736,1
5.51147,1
4.01001,1
3.46069,1
5.16357,1
3.91235,1
1.15967,1
1.42822,1
3.66821,1
4.74243,1
2.52686,1
1.01318,1
1.9104,1
3.19214,1
3.19824,1
0.57373,1
-1.25732,1
-0.77515,1
2.35596,1
1.78223,1
-1.17798,1
-2.98462,1
-4.06494,1
-4.3396,1
-3.75977,1
-3.52173,1
-2.4231,1
-0.14038,1
0.469971,1
-3.08838,1
-7.33032,1
-8.14209,1
-5.05981,1
-5.32227,1
-3.68042,1
0.78125,1
2.53906,1
-1.94702,1
-8.47778,1
-12.7869,1
-10.3394,1
-2.97852,1
2.72827,1
0.762939,1
-2.99072,1
-4.6936,1
-5.01099,1
-4.72412,1
-6.5979,1
-8.89893,1
-10.4065,1
-10.0098,1
-4.35181,1
0.830078,1
-0.15869,1
-5.57251,1
-8.8623,1
-7.71484,1
-4.30908,1
-1.28174,1
-2.21558,1
-2.54517,1
-1.82495,1
-0.01831,1
0.170898,1
-0.73242,1
1.35498,1
1.98364,1
-0.83618,1
-3.9978,1
-5.9021,1
-7.52563,1
-7.16553,1
-6.37817,1
-5.79224,1
-3.90015,1
-4.71191,1
-5.46875,1
-6.46973,1
-5.71289,1
-4.11377,1
-3.96118,1
-6.29883,1
-7.20825,1
-5.69458,1
-3.36914,1
-2.31934,1
-3.479,1
-7.37915,1
-9.33838,1
-5.07202,1
0.946045,1
3.55835,1
2.64893,1
-2.09351,1
-4.49829,1
-5.57861,1
-7.40967,1
-8.31299,1
-7.9895,1
-5.46875,1
-4.03442,1
-4.12598,1
-3.71094,1
-4.22974,1
-5.17578,1
-4.3396,1
-4.02832,1
-3.08838,1
-1.53809,1
0.518799,1
2.39258,1
2.41699,1
2.16064,1
1.59912,1
1.45264,1
1.89819,1
1.70288,1
-2.71606,1
-4.41895,1
-2.6001,1
1.37939,1
4.1687,1
4.77295,1
2.83813,1
2.2644,1
2.09351,1
-0.354,1
-2.11182,1
-2.11182,1
-2.11182,1
-1.34277,1
-0.98267,1
-1.87988,1
-4.26636,1
-3.89404,1
-3.36914,1
-4.32739,1
-3.8147,1
-3.71094,1
-3.94897,1
-2.98462,1
0.311279,1
3.93066,1
2.4353,1
-0.43335,1
-2.7832,1
-4.80347,1
-3.91846,1
0.128174,1
-0.73853,1
-5.40161,1
-6.67114,1
-4.79126,1
-1.40991,1
1.36719,1
0.640869,1
-1.72119,1
-2.83203,1
-3.16772,1
-4.10156,1
-4.40674,1
-4.65088,1
-4.96216,1
-5.54199,1
-6.21338,1
-7.65381,1
-7.58057,1
-6.2439,1
-7.03735,1
-6.93359,1
-5.13306,1
-1.49536,1
1.77002,1
0.488281,1
-3.66821,1
-6.26831,1
-6.62842,1
-4.53491,1
-2.30103,1
-3.28369,1
-5.59692,1
-8.39844,1
-9.66187,1
-8.27026,1
-6.18286,1
-6.33545,1
-4.13818,1
-2.85034,1
-5.74951,1
-8.52051,1
-9.96704,1
-10.8154,1
-7.94678,1
-5.16968,1
-6.50635,1
-5.76172,1
-2.2522,1
1.42822,1
-0.02441,1
-5.87158,1
-9.90601,1
-10.5774,1
-8.1665,1
-4.77295,1
-3.44238,1
-3.9856,1
-5.00488,1
-5.53589,1
-6.70776,1
-8.65479,1
-9.27734,1
-10.1868,1
-12.6343,1
-14.4775,1
-13.208,1
-9.96094,1
-5.62134,1
-3.38135,1
-3.39355,1
-5.0293,1
-7.20215,1
-7.09839,1
-5.45654,1
-4.83398,1
-4.43726,1
-2.97241,1
-2.86865,1
-3.9856,1
-3.79028,1
-2.67334,1
-0.37842,1
1.94702,1
2.76489,1
0.195313,1
-3.14941,1
-5.00488,1
-2.80151,1
1.08032,1
0.939941,1
-0.78125,1
-2.23389,1
-2.09961,1
-0.32349,1
-0.44556,1
-2.63672,1
-4.10156,1
-4.05884,1
-1.66016,1
1.10474,1
1.0498,1
1.0437,1
1.06201,1
1.46484,1
0.22583,1
0.708008,1
-0.93384,1
-2.33154,1
-2.0874,1
-0.26245,1
0.097656,1
-0.81177,1
-2.58789,1
-4.19312,1
-4.70581,1
-3.88794,1
-2.0874,1
-1.32446,1
-4.31519,1
-5.98145,1
-8.30078,1
-8.62427,1
-6.35376,1
-6.63452,1
-10.1624,1
-10.1135,1
-7.94067,1
-5.77393,1
-4.22363,1
-4.67529,1
-6.20728,1
-5.22461,1
-4.58984,1
-4.79126,1
-4.24194,1
-2.82593,1
0.317383,1
2.05078,1
1.75781,1
-0.82398,1
-1.80664,1
-1.2085,1
-0.45776,1
0.366211,1
0.396729,1
-1.9043,1
-3.63159,1
-3.94287,1
-3.28369,1
-2.32544,1
-2.02026,1
-3.66821,1
-5.96924,1
-4.19312,1
1.51367,1
5.82275,1
7.25708,1
4.43115,1
-0.12207,1
-3.43018,1
-2.06909,1
0.701904,1
2.11792,1
1.17188,1
-0.20142,1
-1.77612,1
-3.89404,1
-3.07007,1
-1.95313,1
-1.47095,1
-0.79956,1
-1.45264,1
-1.69067,1
-1.61133,1
-1.69678,1
-2.22778,1
-3.02124,1
-2.6001,1
-1.29395,1
-1.32446,1
-0.81787,1
-0.65308,1
-1.02539,1
-0.39063,1
-1.61743,1
-3.96118,1
-4.25415,1
-3.16772,1
-1.76392,1
-1.5564,1
-1.22681,1
-2.50854,1
-4.08936,1
-3.23486,1
-2.66724,1
-1.47705,1
-1.63574,1
-3.63159,1
-5.30396,1
-6.29272,1
-6.51245,1
-5.37109,1
-2.51465,1
-0.21362,1
0.524902,1
-0.08545,1
-1.27563,1
-3.14331,1
-4.63867,1
-6.4209,1
-6.56738,1
-5.57251,1
-4.6936,1
-5.64575,1
-7.91626,1
-8.14209,1
-6.38428,1
-5.0293,1
-5.0293,1
-6.87866,1
-9.43604,1
-10.3516,1
-10.3027,1
-10.8948,1
-11.0474,1
-10.1563,1
-9.97925,1
-10.0403,1
-8.89893,1
-8.8501,1
-8.60596,1
-8.89893,1
-8.58154,1
-9.58862,1
-9.74731,1
-9.74731,1
-8.1543,1
-6.89697,1
-6.86646,1
-6.63452,1
-6.04858,1
-5.26123,1
-6.12183,1
-8.42896,1
-11.3098,1
-11.8103,1
-10.8337,1
-10.4065,1
-9.5459,1
-9.552,1
-10.1746,1
-10.2844,1
-9.28955,1
-8.12988,1
-6.32324,1
-4.71191,1
-5.86548,1
-8.41064,1
-8.76465,1
-7.56226,1
-6.82373,1
-7.20825,1
-6.28662,1
-5.0293,1
-3.43018,1
-3.8269,1
-6.25,1
-10.022,1
-11.1572,1
-9.52148,1
-8.41675,1
-8.93555,1
-9.00269,1
-7.92236,1
-6.15234,1
-3.90015,1
-3.43628,1
-6.2561,1
-7.9895,1
-7.57446,1
-6.41479,1
-4.49219,1
-3.88184,1
-5.70679,1
-6.97632,1
-7.41577,1
-6.68945,1
-4.3335,1
-3.72925,1
-6.50024,1
-10.6995,1
-13.7146,1
-13.7512,1
-12.1338,1
-8.6853,1
-8.89282,1
-10.2966,1
-10.5164,1
-10.6628,1
-11.2488,1
-12.0178,1
-12.793,1
-11.8103,1
-9.81445,1
-6.84814,1
-4.41284,1
-2.9541,1
-3.32642,1
-6.57959,1
-10.4553,1
-11.6516,1
-9.16138,1
-5.32837,1
-2.47192,1
-3.26538,1
-5.24292,1
-5.81665,1
-5.5542,1
-4.96216,1
-4.72412,1
-4.79126,1
-5.79834,1
-7.42798,1
-8.28247,1
-8.11157,1
-6.27441,1
-2.65503,1
-0.46387,1
0.177002,1
-1.29395,1
-3.27148,1
-4.22363,1
-5.45654,1
-4.84009,1
-3.34473,1
-1.37939,1
-0.10986,1
-0.57983,1
-2.05688,1
-3.43628,1
-3.1189,1
-2.51465,1
-2.03857,1
-1.40991,1
-0.55542,1
1.47705,1
2.71606,1
0.970459,1
-1.88599,1
-3.71094,1
-3.8269,1
-1.64795,1
0.494385,1
1.61133,1
2.50854,1
2.48413,1
2.03247,1
2.81982,1
3.14941,1
3.50952,1
3.91846,1
3.43018,1
3.60718,1
4.1748,1
2.44141,1
-0.50049,1
-1.03149,1
0.78125,1
3.2959,1
4.09546,1
1.41602,1
-3.25317,1
-5.48706,1
-4.91333,1
-4.22974,1
-5.23682,1
-6.06689,1
-5.0415,1
-2.92358,1
-0.75684,1
-0.04883,1
-2.51465,1
-5.9082,1
-7.8125,1
-6.80542,1
-6.2561,1
-5.31616,1
-3.80249,1
-3.05786,1
-1.93481,1
-0.87891,1
-1.87378,1
-3.302,1
-4.38232,1
-4.82788,1
-3.9978,1
-1.03149,1
0.830078,1
1.59302,1
0.78125,1
-1.65405,1
-3.20435,1
-2.72217,1
-1.50146,1
0.274658,1
0.488281,1
-1.19629,1
-2.52686,1
-3.24097,1
-3.72314,1
-4.71802,1
-5.7251,1
-6.35376,1
-5.45654,1
-4.82788,1
-5.9021,1
-7.33032,1
-7.44629,1
-7.71484,1
-7.39746,1
-6.49414,1
-7.17773,1
-7.18994,1
-5.52368,1
-4.20532,1
-3.14941,1
-4.08936,1
-6.29883,1
-8.93555,1
-8.48389,1
-5.41992,1
-3.54614,1
-3.4668,1
-4.29688,1
-6.19507,1
-6.56128,1
-6.23779,1
-6.27441,1
-6.40869,1
-5.96924,1
-5.81055,1
-6.40259,1
-7.26929,1
-9.29565,1
-10.2539,1
-10.8154,1
-9.76563,1
-8.47778,1
-7.57446,1
-6.073,1
-6.02417,1
-6.427,1
-7.66602,1
-7.61719,1
-6.29883,1
-4.58374,1
-3.88184,1
-4.40063,1
-4.44336,1
-4.13818,1
-4.90112,1
-4.83398,1
-4.80347,1
-4.10156,1
-3.21655,1
-4.03442,1
-5.52368,1
-5.99365,1
-6.08521,1
-5.65796,1
-5.16968,1
-6.21338,1
-8.59375,1
-10.0159,1
-10.0647,1
-9.78394,1
-9.69849,1
-10.022,1
-10.083,1
-9.61914,1
-9.42993,1
-8.66699,1
-8.61206,1
-7.21436,1
-4.18091,1
-2.88696,1
-4.13818,1
-5.86548,1
-5.33447,1
-4.27246,1
-2.03247,1
-0.50049,1
-1.52588,1
-4.07715,1
-5.29175,1
-4.62036,1
-2.91138,1
-0.73242,1
-0.76904,1
-1.98364,1
-1.83105,1
0.65918,1
2.9541,1
1.33667,1
-0.98267,1
-3.07617,1
-3.21655,1
-2.52686,1
-3.21045,1
-4.44946,1
-4.54712,1
-4.99878,1
-5.41992,1
-6.61011,1
-7.42798,1
-7.61108,1
-6.81152,1
-6.80542,1
-6.82983,1
-4.8645,1
-0.07935,1
2.81372,1
2.4353,1
-1.5686,1
-5.31616,1
-4.66309,1
-2.31934,1
-0.20752,1
0.512695,1
-1.59912,1
-3.32031,1
-3.10669,1
-1.77002,1
-1.08032,1
-0.65918,1
0.12207,1
-1.69067,1
-2.92358,1
-3.60107,1
-3.83301,1
-3.54004,1
-2.40479,1
-1.18408,1
-0.54321,1
-1.84937,1
-3.58276,1
-5.9021,1
-6.71387,1
-6.48193,1
-6.51855,1
-5.7312,1
-4.70581,1
-4.6875,1
-4.3396,1
-4.94385,1
-4.70581,1
-2.89307,1
-2.54517,1
-2.69775,1
-2.78931,1
-3.25928,1
-3.38135,1
-3.37524,1
-2.88086,1
-1.69067,1
-1.58691,1
-1.62354,1
-3.36914,1
-4.50439,1
-4.56543,1
-5.13306,1
-7.54395,1
-9.2041,1
-8.36792,1
-5.67017,1
-2.35596,1
-0.56763,1
-2.13013,1
-4.19922,1
-5.12695,1
-4.1687,1
-2.50854,1
-0.97046,1
-0.95215,1
-1.06812,1
-1.45264,1
-1.47705,1
-1.5686,1
-2.53906,1
-2.75879,1
-1.31226,1
-1.09253,1
-2.49634,1
-4.14429,1
-5.79224,1
-6.95801,1
-5.40771,1
-3.6438,1
-2.30103,1
-1.83716,1
-2.34375,1
-4.15039,1
-4.77295,1
-2.7832,1
-2.20947,1
-2.52075,1
-3.22876,1
-4.1748,1
-3.84521,1
-1.58691,1
-0.55542,1
-0.76294,1
-1.07422,1
-1.34277,1
-1.44653,1
-1.5625,1
-1.59912,1
-1.41602,1
-1.09253,1
-0.48218,1
0.512695,1
0.811768,1
1.44043,1
6.74438,1
11.1145,1
4.6936,1
-0.73853,1
-2.72827,1
-2.66724,1
-2.16064,1
-3.77808,1
-9.11865,1
-11.792,1
-6.86646,1
-1.77612,1
-1.52588,1
-3.67432,1
-4.52881,1
-3.28979,1
-1.45874,1
-0.90942,1
0.250244,1
-0.59815,1
-1.84326,1
-2.70996,1
-3.6499,1
-4.22974,1
-4.97437,1
-3.77808,1
-2.23999,1
-2.65503,1
-3.51563,1
-3.67432,1
-2.2583,1
0.811768,1
1.52588,1
0.146484,1
-2.64282,1
-4.94385,1
-5.16968,1
-3.52173,1
-2.59399,1
-2.99683,1
-4.63257,1
-6.86646,1
-6.63452,1
-4.60815,1
-3.15552,1
-3.33252,1
-4.15039,1
-4.44946,1
-4.57153,1
-4.60205,1
-4.85229,1
-4.58984,1
-3.57056,1
-2.28271,1
-2.97241,1
-3.38745,1
-3.35083,1
-2.91748,1
-3.52783,1
-5.68848,1
-7.26929,1
-7.26318,1
-4.82178,1
-1.50757,1
0.244141,1
-0.53101,1
-2.33154,1
-3.94287,1
-4.5166,1
-3.76587,1
-2.03857,1
-0.87891,1
-2.61841,1
-6.90308,1
-8.92334,1
-7.23877,1
-2.9541,1
0.024414,1
-0.95825,1
-2.15454,1
-3.73535,1
-5.13306,1
-5.07202,1
-3.8269,1
-2.81982,1
-2.94189,1
-2.7832,1
-3.02124,1
-4.19922,1
-2.17285,1
-2.51465,1
-7.39136,1
-8.64868,1
-3.94897,1
-0.21973,1
-1.12915,1
-5.41382,1
-7.94067,1
-5.63354,1
1.26953,1
5.34058,1
-0.37231,1
-9.21021,1
-10.2478,1
-2.50244,1
6.98242,1
10.0159,1
5.97534,1
1.05591,1
1.19629,1
2.45972,1
-0.97656,1
-5.10864,1
-3.8208,1
2.14844,1
7.08618,1
4.57153,1
-3.10059,1
-10.3394,1
-10.1624,1
-4.57153,1
-0.88501,1
0.909424,1
0.543213,1
-1.2207,1
0.024414,1
4.30298,1
4.47998,1
-1.17798,1
-4.07104,1
-4.18091,1
-2.49634,1
0.592041,1
4.6814,1
4.88892,1
2.20337,1
-2.80762,1
-7.04346,1
-3.02734,1
4.55322,1
7.92847,1
3.05176,1
-3.17383,1
-3.08228,1
3.80249,1
8.31909,1
5.88989,1
1.27563,1
-2.87476,1
-6.03027,1
-5.76782,1
-3.44849,1
-1.23901,1
1.58691,1
2.21558,1
-0.7019,1
-3.41797,1
-4.05884,1
-3.41797,1
-3.80859,1
-4.62036,1
-1.79443,1
5.24292,1
9.45435,1
8.35571,1
3.26538,1
-3.74756,1
-5.5542,1
-0.02441,1
4.3457,1
4.08325,1
3.02124,1
6.34766,1
6.85425,1
3.05786,1
-0.55542,1
-0.03662,1
1.3855,1
1.94092,1
-0.19531,1
-3.10059,1
-3.66211,1
-0.354,1
4.08936,1
5.0415,1
2.81982,1
2.10571,1
2.73438,1
2.68555,1
1.80054,1
-0.29297,1
-1.32446,1
-0.63477,1
-1.64185,1
-3.45459,1
-7.50122,1
-10.8887,1
-6.71997,1
0.579834,1
3.75366,1
2.59399,1
0.390625,1
-1.67847,1
0.372314,1
2.81372,1
5.16968,1
8.66699,1
8.5144,1
4.01611,1
0.195313,1
0.201416,1
2.94189,1
6.01807,1
5.99365,1
-0.25635,1
-5.48096,1
-5.98755,1
-2.91748,1
-0.57373,1
-0.04272,1
3.27148,1
9.50928,1
12.9883,1
11.3708,1
5.13916,1
2.63062,1
4.49219,1
4.43115,1
3.18604,1
-0.01831,1
1.2085,1
5.12085,1
4.95605,1
-0.84839,1
-5.16357,1
0.799561,1
9.021,1
9.58862,1
5.39551,1
0.402832,1
-1.0376,1
1.66626,1
4.40063,1
3.33252,1
1.92871,1
2.06299,1
4.77295,1
7.34253,1
6.04248,1
4.10156,1
0.018311,1
-2.58179,1
2.54517,1
9.00879,1
11.5234,1
